user_id,segment,plan_type,country,acquisition_channel,tenure_days,monthly_spend_usd,is_mobile_primary
u0002179,casual,pro,FR,email,852,56.32,0
u0002180,new_user,free,JP,email,220,0.0,1
u0002181,casual,free,DE,referral,757,0.0,0
u0002182,casual,free,US,organic,1530,0.0,0
u0002183,casual,free,US,paid_search,81,0.0,0
u0002184,power_user,free,US,social,1659,0.0,0
u0002185,at_risk,free,FR,organic,400,0.0,0
u0002186,casual,starter,GB,social,1354,36.33,1
u0002187,champion,free,JP,referral,1569,0.0,0
u0002188,casual,starter,US,paid_search,566,130.74,0
u0002189,new_user,starter,NL,referral,173,133.11,0
u0002190,new_user,pro,US,organic,1806,40.06,0
u0002191,at_risk,free,US,organic,198,0.0,1
u0002192,casual,free,GB,email,1290,0.0,0
u0002193,new_user,pro,CA,paid_search,206,18.71,1
u0002194,at_risk,free,FR,organic,651,0.0,0
u0002195,power_user,free,US,organic,424,0.0,0
u0002196,power_user,pro,DE,referral,1342,53.14,0
u0002197,casual,free,GB,paid_search,1724,0.0,1
u0002198,casual,free,IN,referral,3,0.0,1
u0002199,casual,starter,NL,email,1633,61.22,1
u0002200,casual,free,BR,email,285,0.0,1
u0002201,new_user,pro,DE,direct,519,114.44,0
u0002202,at_risk,starter,DE,email,956,146.27,0
u0002203,casual,free,JP,paid_search,320,0.0,1
u0002204,casual,pro,NL,organic,1347,56.88,0
u0002205,new_user,free,US,paid_search,1374,0.0,1
u0002206,new_user,free,US,paid_search,121,0.0,1
u0002207,at_risk,free,NL,organic,1221,0.0,0
u0002208,new_user,free,US,paid_search,949,0.0,0
u0002209,at_risk,starter,NL,organic,458,71.2,0
u0002210,new_user,starter,US,organic,699,71.54,0
u0002211,casual,pro,NL,paid_search,1141,40.2,0
u0002212,casual,free,US,referral,630,0.0,1
u0002213,at_risk,starter,US,paid_search,1485,1.48,0
u0002214,casual,starter,NL,organic,1336,21.58,1
u0002215,at_risk,free,GB,email,1613,0.0,0
u0002216,at_risk,free,AU,social,887,0.0,1
u0002217,new_user,free,AU,organic,1060,0.0,1
u0002218,casual,free,US,paid_search,1365,0.0,0
u0002219,power_user,free,DE,organic,243,0.0,0
u0002220,casual,free,US,referral,1433,0.0,0
u0002221,casual,free,US,paid_search,646,0.0,0
u0002222,casual,free,US,direct,306,0.0,0
u0002223,power_user,starter,NL,email,1490,43.19,0
u0002224,new_user,free,US,organic,782,0.0,0
u0002225,casual,starter,US,referral,1686,146.24,1
u0002226,power_user,free,US,organic,629,0.0,1
u0002227,casual,pro,GB,paid_search,39,19.33,1
u0002228,at_risk,enterprise,AU,organic,1249,123.54,1
u0002229,power_user,free,AU,referral,287,0.0,1
u0002230,casual,free,DE,direct,386,0.0,0
u0002231,casual,free,GB,email,384,0.0,0
u0002232,casual,free,US,social,781,0.0,0
u0002233,casual,pro,US,paid_search,463,135.45,1
u0002234,new_user,free,US,paid_search,321,0.0,0
u0002235,at_risk,pro,US,email,391,20.15,1
u0002236,power_user,starter,BR,social,1356,81.46,0
u0002237,new_user,starter,US,email,598,61.97,1
u0002238,new_user,starter,DE,organic,1387,64.52,0
u0002239,at_risk,starter,DE,referral,899,107.91,1
u0002240,casual,free,US,email,1043,0.0,0
u0002241,new_user,pro,US,organic,1812,83.39,1
u0002242,casual,free,GB,referral,1008,0.0,0
u0002243,new_user,free,US,referral,1613,0.0,0
u0002244,new_user,free,NL,organic,305,0.0,0
u0002245,casual,pro,FR,referral,568,83.82,1
u0002246,champion,free,US,organic,1814,0.0,1
u0002247,new_user,starter,US,paid_search,1741,60.76,1
u0002248,casual,starter,NL,social,1179,86.97,1
u0002249,casual,pro,US,email,531,34.28,0
u0002250,new_user,free,US,email,569,0.0,0
u0002251,at_risk,free,US,direct,1139,0.0,0
u0002252,casual,free,NL,organic,574,0.0,0
u0002253,casual,free,US,referral,1230,0.0,0
u0002254,at_risk,free,US,direct,295,0.0,0
u0002255,casual,pro,US,organic,1512,137.59,0
u0002256,new_user,enterprise,BR,social,986,104.86,0
u0002257,new_user,free,US,organic,174,0.0,1
u0002258,casual,pro,US,referral,436,39.69,0
u0002259,at_risk,free,IN,organic,514,0.0,1
u0002260,at_risk,free,BR,social,212,0.0,0
u0002261,casual,starter,FR,direct,549,21.7,1
u0002262,at_risk,free,US,referral,1637,0.0,1
u0002263,casual,free,US,referral,1749,0.0,1
u0002264,power_user,free,BR,paid_search,1573,0.0,0
u0002265,at_risk,pro,IN,paid_search,513,146.26,0
u0002266,power_user,pro,DE,organic,1181,110.42,0
u0002267,at_risk,free,US,email,1814,0.0,0
u0002268,at_risk,free,CA,paid_search,105,0.0,0
u0002269,champion,starter,NL,social,1475,149.03,1
u0002270,casual,pro,US,direct,1425,138.12,0
u0002271,casual,free,CA,direct,727,0.0,1
u0002272,casual,pro,NL,paid_search,1642,38.27,0
u0002273,casual,enterprise,US,social,513,54.87,1
u0002274,at_risk,free,US,referral,1012,0.0,0
u0002275,casual,pro,JP,social,1395,64.17,0
u0002276,at_risk,enterprise,NL,organic,1466,61.42,0
u0002277,at_risk,free,US,paid_search,811,0.0,1
u0002278,power_user,starter,FR,referral,668,148.18,0
u0002279,casual,free,NL,social,892,0.0,0
u0002280,power_user,free,NL,referral,976,0.0,0
u0002281,at_risk,free,GB,organic,1476,0.0,1
u0002282,power_user,free,US,referral,674,0.0,1
u0002283,casual,free,AU,organic,1277,0.0,0
u0002284,power_user,free,NL,referral,914,0.0,0
u0002285,casual,free,DE,social,698,0.0,1
u0002286,power_user,free,AU,paid_search,502,0.0,1
u0002287,at_risk,enterprise,FR,email,1229,57.07,0
u0002288,new_user,enterprise,IN,social,685,42.96,0
u0002289,at_risk,pro,GB,email,1418,149.63,0
u0002290,new_user,free,US,paid_search,1425,0.0,0
u0002291,power_user,free,US,social,1483,0.0,0
u0002292,champion,starter,FR,social,790,10.54,0
u0002293,at_risk,free,US,social,537,0.0,0
u0002294,champion,pro,NL,email,847,110.31,0
u0002295,new_user,free,FR,social,1666,0.0,1
u0002296,power_user,starter,IN,paid_search,1509,104.26,0
u0002297,champion,free,GB,email,231,0.0,1
u0002298,new_user,free,BR,paid_search,1496,0.0,0
u0002299,new_user,free,NL,paid_search,1246,0.0,1
u0002300,casual,starter,IN,organic,1389,129.23,0
u0002301,at_risk,free,BR,paid_search,165,0.0,1
u0002302,casual,free,GB,paid_search,100,0.0,0
u0002303,power_user,free,US,organic,453,0.0,0
u0002304,casual,pro,US,paid_search,623,56.77,1
u0002305,at_risk,starter,AU,organic,855,53.78,0
u0002306,casual,starter,US,email,1112,132.65,0
u0002307,power_user,free,US,paid_search,1102,0.0,0
u0002308,casual,starter,GB,paid_search,901,112.04,1
u0002309,casual,free,BR,referral,1222,0.0,1
u0002310,power_user,pro,JP,organic,78,20.38,1
u0002311,power_user,free,FR,email,395,0.0,1
u0002312,new_user,starter,US,email,1322,57.94,1
u0002313,casual,starter,JP,organic,890,147.87,0
u0002314,casual,pro,GB,direct,1105,82.45,1
u0002315,power_user,starter,GB,email,143,67.52,0
u0002316,at_risk,starter,GB,paid_search,320,50.05,1
u0002317,casual,starter,DE,referral,819,25.96,1
u0002318,at_risk,free,CA,organic,1811,0.0,0
u0002319,power_user,free,US,organic,46,0.0,1
u0002320,at_risk,free,JP,paid_search,195,0.0,0
u0002321,casual,free,IN,social,986,0.0,0
u0002322,power_user,enterprise,US,organic,845,34.47,1
u0002323,at_risk,free,GB,paid_search,48,0.0,0
u0002324,at_risk,free,US,referral,1800,0.0,1
u0002325,casual,free,US,email,117,0.0,0
u0002326,champion,free,NL,social,1070,0.0,0
u0002327,new_user,free,NL,social,1583,0.0,0
u0002328,casual,pro,CA,referral,1796,24.84,1
u0002329,new_user,free,US,paid_search,1760,0.0,1
u0002330,casual,pro,US,organic,389,88.92,1
u0002331,at_risk,free,JP,paid_search,1397,0.0,1
u0002332,new_user,starter,JP,organic,747,9.87,1
u0002333,new_user,free,US,direct,162,0.0,0
u0002334,casual,free,AU,paid_search,840,0.0,0
u0002335,casual,free,DE,email,441,0.0,1
u0002336,new_user,free,US,paid_search,1095,0.0,0
u0002337,casual,pro,US,organic,16,9.89,0
u0002338,at_risk,free,US,email,1473,0.0,0
u0002339,at_risk,pro,US,email,1821,53.41,0
u0002340,casual,starter,US,organic,1272,58.36,1
u0002341,casual,free,NL,social,1818,0.0,1
u0002342,casual,starter,US,paid_search,446,4.48,0
u0002343,casual,starter,US,social,1244,54.09,1
u0002344,new_user,free,US,organic,177,0.0,0
u0002345,casual,free,AU,paid_search,742,0.0,1
u0002346,casual,free,US,paid_search,1717,0.0,1
u0002347,casual,starter,GB,organic,175,39.21,0
u0002348,casual,starter,DE,organic,354,55.12,1
u0002349,casual,free,US,organic,48,0.0,0
u0002350,new_user,free,US,paid_search,984,0.0,1
u0002351,new_user,free,NL,social,609,0.0,1
u0002352,new_user,free,FR,email,1279,0.0,1
u0002353,new_user,free,US,direct,1027,0.0,0
u0002354,at_risk,free,FR,email,1446,0.0,1
u0002355,casual,free,US,organic,16,0.0,1
u0002356,champion,free,NL,organic,507,0.0,1
u0002357,new_user,free,US,organic,1792,0.0,1
u0002358,casual,starter,BR,email,419,76.82,1
u0002359,at_risk,free,NL,organic,1796,0.0,1
u0002360,champion,starter,GB,organic,674,146.86,0
u0002361,casual,free,NL,social,492,0.0,1
u0002362,casual,starter,US,direct,430,122.5,0
u0002363,new_user,starter,US,paid_search,1455,127.98,1
u0002364,new_user,free,US,social,1094,0.0,1
u0002365,casual,free,US,email,923,0.0,1
u0002366,new_user,pro,FR,organic,1461,118.03,0
u0002367,casual,free,US,organic,1019,0.0,1
u0002368,power_user,starter,US,social,582,9.19,1
u0002369,power_user,starter,US,email,1147,12.91,0
u0002370,new_user,free,JP,organic,1253,0.0,1
u0002371,at_risk,free,GB,referral,1212,0.0,1
u0002372,casual,free,GB,referral,43,0.0,0
u0002373,new_user,starter,US,referral,1520,21.03,0
u0002374,at_risk,starter,GB,email,1027,105.75,0
u0002375,casual,enterprise,US,email,417,90.34,0
u0002376,power_user,starter,GB,referral,326,124.76,1
u0002377,casual,free,IN,organic,453,0.0,1
u0002378,champion,free,NL,referral,353,0.0,1
u0002379,at_risk,starter,CA,referral,1557,118.72,1
u0002380,casual,starter,US,social,1683,134.98,1
u0002381,casual,free,DE,organic,778,0.0,0
u0002382,at_risk,free,AU,organic,1409,0.0,1
u0002383,casual,free,US,email,298,0.0,0
u0002384,casual,starter,GB,referral,727,136.64,1
u0002385,new_user,starter,US,paid_search,835,149.31,0
u0002386,casual,free,US,paid_search,849,0.0,0
u0002387,new_user,free,US,referral,969,0.0,1
u0002388,new_user,starter,US,organic,196,121.33,1
u0002389,at_risk,free,US,paid_search,1534,0.0,1
u0002390,casual,free,NL,social,510,0.0,0
u0002391,casual,free,US,social,38,0.0,1
u0002392,casual,free,US,direct,1735,0.0,0
u0002393,new_user,starter,IN,paid_search,479,136.54,1
u0002394,casual,free,BR,social,331,0.0,0
u0002395,power_user,free,US,direct,1263,0.0,1
u0002396,new_user,free,US,paid_search,1560,0.0,0
u0002397,casual,free,DE,direct,398,0.0,0
u0002398,casual,free,JP,organic,299,0.0,1
u0002399,at_risk,pro,BR,paid_search,703,140.85,1
u0002400,casual,starter,US,social,73,128.36,0
u0002401,at_risk,free,US,paid_search,101,0.0,1
u0002402,casual,free,US,paid_search,819,0.0,1
u0002403,power_user,free,US,social,6,0.0,1
u0002404,casual,free,IN,referral,1098,0.0,1
u0002405,casual,free,US,social,909,0.0,1
u0002406,new_user,pro,NL,social,1306,59.0,0
u0002407,at_risk,free,US,organic,1476,0.0,1
u0002408,new_user,free,US,referral,1454,0.0,1
u0002409,at_risk,starter,CA,organic,1384,149.33,1
u0002410,power_user,starter,IN,direct,948,19.04,0
u0002411,casual,starter,FR,organic,418,32.76,0
u0002412,power_user,free,US,social,1024,0.0,0
u0002413,casual,free,CA,direct,1168,0.0,0
u0002414,new_user,starter,US,organic,1750,114.56,0
u0002415,new_user,free,CA,paid_search,1403,0.0,0
u0002416,at_risk,free,US,social,250,0.0,0
u0002417,new_user,free,CA,paid_search,1350,0.0,0
u0002418,power_user,free,FR,email,1662,0.0,0
u0002419,casual,starter,US,social,974,91.91,0
u0002420,new_user,free,US,organic,740,0.0,0
u0002421,champion,starter,FR,referral,1711,84.15,0
u0002422,casual,free,IN,paid_search,1229,0.0,0
u0002423,at_risk,free,US,paid_search,972,0.0,0
u0002424,power_user,free,CA,social,128,0.0,0
u0002425,casual,free,US,email,1209,0.0,1
u0002426,new_user,free,GB,referral,1541,0.0,0
u0002427,new_user,free,GB,referral,1520,0.0,0
u0002428,power_user,free,US,paid_search,1763,0.0,1
u0002429,casual,free,GB,direct,1494,0.0,1
u0002430,at_risk,starter,DE,organic,382,110.13,0
u0002431,casual,free,US,organic,1068,0.0,0
u0002432,at_risk,free,US,email,455,0.0,0
u0002433,new_user,free,NL,social,1318,0.0,1
u0002434,casual,free,BR,email,1605,0.0,1
u0002435,new_user,starter,DE,organic,1460,43.17,0
u0002436,at_risk,starter,US,organic,687,47.0,1
u0002437,at_risk,free,NL,social,1669,0.0,1
u0002438,power_user,free,US,paid_search,890,0.0,1
u0002439,casual,starter,CA,organic,1561,26.87,0
u0002440,at_risk,free,US,paid_search,500,0.0,0
u0002441,power_user,free,US,paid_search,187,0.0,0
u0002442,casual,pro,DE,organic,710,119.73,0
u0002443,casual,free,NL,direct,955,0.0,1
u0002444,power_user,free,AU,paid_search,1229,0.0,1
u0002445,power_user,free,US,organic,1803,0.0,0
u0002446,new_user,pro,JP,email,955,35.67,0
u0002447,new_user,free,NL,organic,1055,0.0,1
u0002448,casual,free,US,organic,1760,0.0,1
u0002449,new_user,free,GB,paid_search,1144,0.0,0
u0002450,power_user,free,US,social,1726,0.0,0
u0002451,casual,free,GB,paid_search,1616,0.0,0
u0002452,at_risk,free,US,organic,1578,0.0,0
u0002453,casual,free,NL,referral,968,0.0,1
u0002454,power_user,free,CA,email,1075,0.0,1
u0002455,casual,free,DE,organic,1373,0.0,1
u0002456,new_user,starter,US,organic,31,69.73,1
u0002457,new_user,free,GB,social,1383,0.0,1
u0002458,casual,free,CA,organic,207,0.0,0
u0002459,casual,pro,GB,referral,1344,6.33,0
u0002460,casual,free,US,paid_search,387,0.0,0
u0002461,power_user,starter,NL,organic,162,32.51,1
u0002462,at_risk,starter,US,email,677,98.04,0
u0002463,casual,pro,DE,organic,759,16.92,1
u0002464,power_user,free,US,organic,547,0.0,0
u0002465,casual,free,US,organic,680,0.0,0
u0002466,casual,free,US,social,1589,0.0,1
u0002467,new_user,free,US,organic,1423,0.0,1
u0002468,casual,free,US,paid_search,1168,0.0,0
u0002469,casual,pro,US,organic,906,92.3,1
u0002470,casual,free,JP,direct,847,0.0,0
u0002471,new_user,free,NL,email,1653,0.0,0
u0002472,at_risk,free,GB,referral,520,0.0,1
u0002473,power_user,free,US,social,50,0.0,1
u0002474,power_user,free,US,social,95,0.0,1
u0002475,new_user,free,US,paid_search,896,0.0,1
u0002476,power_user,starter,US,organic,70,114.1,0
u0002477,casual,free,US,referral,579,0.0,0
u0002478,casual,free,US,direct,1710,0.0,0
u0002479,at_risk,free,US,organic,419,0.0,1
u0002480,new_user,starter,US,organic,193,136.95,0
u0002481,casual,free,US,direct,1774,0.0,1
u0002482,at_risk,free,IN,organic,1562,0.0,1
u0002483,at_risk,starter,JP,organic,982,71.51,1
u0002484,at_risk,pro,BR,paid_search,214,8.17,1
u0002485,casual,free,JP,direct,392,0.0,0
u0002486,power_user,free,DE,email,712,0.0,0
u0002487,casual,starter,FR,organic,638,96.83,1
u0002488,casual,starter,DE,referral,1233,105.16,0
u0002489,new_user,starter,US,social,1004,21.5,0
u0002490,casual,starter,NL,paid_search,708,38.34,0
u0002491,at_risk,free,GB,direct,806,0.0,0
u0002492,casual,free,US,paid_search,613,0.0,1
u0002493,casual,free,US,organic,704,0.0,0
u0002494,power_user,free,US,organic,851,0.0,1
u0002495,casual,free,US,paid_search,44,0.0,0
u0002496,new_user,free,US,social,1293,0.0,1
u0002497,casual,free,GB,paid_search,868,0.0,0
u0002498,power_user,enterprise,US,paid_search,1165,110.22,1
u0002499,power_user,free,JP,direct,477,0.0,0
u0002500,at_risk,pro,CA,organic,1296,61.85,1
u0002501,new_user,free,US,social,1299,0.0,0
u0002502,casual,free,US,social,1067,0.0,0
u0002503,power_user,free,GB,paid_search,1549,0.0,0
u0002504,casual,free,NL,direct,32,0.0,1
u0002505,casual,enterprise,US,social,836,137.44,1
u0002506,power_user,free,US,referral,684,0.0,1
u0002507,power_user,free,US,organic,1395,0.0,0
u0002508,casual,free,AU,paid_search,1653,0.0,1
u0002509,power_user,free,US,social,155,0.0,1
u0002510,new_user,free,CA,referral,614,0.0,0
u0002511,casual,starter,US,organic,592,98.96,1
u0002512,casual,pro,US,social,1100,135.4,1
u0002513,at_risk,starter,NL,organic,336,147.52,0
u0002514,at_risk,pro,CA,referral,1615,10.16,1
u0002515,new_user,free,US,email,1063,0.0,1
u0002516,casual,free,NL,referral,1426,0.0,1
u0002517,casual,free,GB,social,1579,0.0,0
u0002518,power_user,starter,US,paid_search,906,115.81,0
u0002519,new_user,free,US,social,1311,0.0,0
u0002520,at_risk,pro,NL,direct,634,42.41,0
u0002521,casual,free,GB,email,1364,0.0,0
u0002522,casual,free,GB,direct,269,0.0,0
u0002523,at_risk,free,CA,referral,536,0.0,0
u0002524,new_user,free,US,paid_search,806,0.0,0
u0002525,casual,free,FR,email,65,0.0,0
u0002526,power_user,free,NL,organic,1039,0.0,1
u0002527,casual,free,CA,referral,374,0.0,0
u0002528,casual,free,NL,paid_search,1246,0.0,0
u0002529,power_user,starter,US,referral,498,29.58,0
u0002530,at_risk,free,AU,email,258,0.0,1
u0002531,power_user,pro,US,referral,1580,114.54,0
u0002532,at_risk,free,GB,direct,1489,0.0,0
u0002533,casual,starter,US,direct,1755,8.12,0
u0002534,power_user,starter,DE,social,1025,149.61,0
u0002535,casual,free,US,email,673,0.0,0
u0002536,casual,pro,US,direct,709,147.04,0
u0002537,new_user,pro,IN,paid_search,1380,9.04,1
u0002538,casual,free,GB,direct,371,0.0,1
u0002539,at_risk,pro,DE,organic,902,48.15,0
u0002540,casual,free,IN,paid_search,1340,0.0,1
u0002541,power_user,pro,CA,paid_search,1158,141.0,0
u0002542,casual,free,US,direct,1751,0.0,1
u0002543,casual,free,US,paid_search,1396,0.0,1
u0002544,casual,free,DE,email,652,0.0,1
u0002545,casual,pro,US,email,1041,41.4,0
u0002546,casual,free,US,organic,1393,0.0,1
u0002547,power_user,free,AU,email,216,0.0,1
u0002548,champion,starter,NL,paid_search,689,60.36,1
u0002549,power_user,free,US,organic,1538,0.0,0
u0002550,at_risk,free,NL,organic,671,0.0,1
u0002551,casual,free,AU,social,508,0.0,0
u0002552,new_user,starter,US,organic,45,97.45,0
u0002553,casual,free,NL,direct,1178,0.0,0
u0002554,power_user,starter,NL,referral,610,65.85,0
u0002555,casual,free,GB,referral,1307,0.0,0
u0002556,champion,free,US,organic,513,0.0,0
u0002557,champion,free,US,social,1657,0.0,0
u0002558,casual,pro,GB,direct,555,109.47,0
u0002559,champion,free,NL,social,956,0.0,0
u0002560,new_user,starter,US,email,332,89.63,1
u0002561,champion,free,US,paid_search,1139,0.0,1
u0002562,at_risk,pro,NL,direct,157,77.53,1
u0002563,casual,free,US,paid_search,1029,0.0,0
u0002564,new_user,free,US,organic,1341,0.0,1
u0002565,champion,pro,IN,email,687,111.41,1
u0002566,at_risk,starter,BR,paid_search,1183,117.58,0
u0002567,new_user,starter,AU,organic,734,76.65,1
u0002568,new_user,free,US,organic,236,0.0,1
u0002569,champion,enterprise,US,paid_search,723,55.56,1
u0002570,casual,enterprise,GB,referral,59,130.26,1
u0002571,casual,free,US,referral,1355,0.0,1
u0002572,casual,free,US,referral,296,0.0,1
u0002573,casual,free,US,organic,646,0.0,1
u0002574,power_user,enterprise,US,organic,1375,65.61,1
u0002575,new_user,free,US,organic,166,0.0,0
u0002576,casual,free,IN,email,1491,0.0,0
u0002577,casual,starter,DE,email,947,25.16,1
u0002578,new_user,free,FR,paid_search,1313,0.0,0
u0002579,champion,free,GB,organic,611,0.0,0
u0002580,casual,starter,US,paid_search,914,25.33,0
u0002581,champion,free,GB,direct,1068,0.0,0
u0002582,at_risk,pro,CA,referral,670,74.84,0
u0002583,new_user,free,BR,referral,1695,0.0,0
u0002584,new_user,free,GB,referral,1659,0.0,0
u0002585,casual,free,DE,direct,1646,0.0,1
u0002586,power_user,free,US,referral,836,0.0,1
u0002587,casual,starter,FR,direct,1717,59.44,0
u0002588,at_risk,free,DE,referral,715,0.0,1
u0002589,casual,free,GB,paid_search,757,0.0,1
u0002590,new_user,free,US,social,1101,0.0,0
