complaint_id,date,model,lot,failure_mode,outcome,mdr_submitted
CMP-10939,2022-06-21,Nimbus-II-Flex,LOT-5781-2022,battery_failure,no_harm,Y
CMP-10940,2023-02-13,Nimbus-II-EpiD,LOT-9465-2023,battery_failure,patient_discomfort,Y
CMP-10941,2020-10-04,Nimbus-PainPro,LOT-8529-2020,battery_failure,no_harm,N
CMP-10942,2022-12-15,Nimbus-II-Flex,LOT-2230-2022,battery_failure,patient_discomfort,N
CMP-10943,2023-08-04,Nimbus-II-EMS,LOT-6650-2023,battery_failure,patient_discomfort,Y
CMP-10944,2024-10-07,Nimbus-II-Flex,LOT-6648-2024,battery_failure,no_harm,N
CMP-10945,2019-03-05,Nimbus-II-Plus,LOT-2215-2019,battery_failure,no_harm,Y
CMP-10946,2019-07-10,Nimbus-II-EpiD,LOT-8626-2019,battery_failure,patient_discomfort,Y
CMP-10947,2024-07-09,Nimbus-II-Plus,LOT-6094-2024,battery_failure,no_harm,Y
CMP-10948,2021-07-26,Nimbus-Flex,LOT-2706-2021,battery_failure,no_harm,Y
CMP-10949,2020-05-19,Nimbus-II-EMS,LOT-8384-2020,battery_failure,no_harm,Y
CMP-10950,2024-05-21,Nimbus-Flex,LOT-3599-2024,battery_failure,no_harm,Y
CMP-10951,2022-09-17,Nimbus-II-PainPRO,LOT-7657-2022,battery_failure,near_miss,N
CMP-10952,2020-08-02,Nimbus-II-EMS,LOT-1784-2020,battery_failure,no_harm,Y
CMP-10953,2022-12-19,Nimbus-II-EMS,LOT-3674-2022,battery_failure,no_harm,Y
CMP-10954,2020-08-02,Nimbus-II-PainPRO,LOT-9069-2020,battery_failure,near_miss,N
CMP-10955,2024-01-21,Nimbus-II-Flex,LOT-8881-2024,battery_failure,no_harm,Y
CMP-10956,2019-02-20,Nimbus-II-EpiD,LOT-1015-2019,battery_failure,no_harm,N
CMP-10957,2019-07-28,Nimbus-II-EMS,LOT-5928-2019,battery_failure,no_harm,N
CMP-10958,2022-12-24,Nimbus-II-Flex,LOT-8395-2022,battery_failure,no_harm,Y
CMP-10959,2021-05-28,Nimbus-II-PainPRO,LOT-3022-2021,battery_failure,patient_discomfort,Y
CMP-10960,2021-10-20,Nimbus-Admin,LOT-4266-2021,battery_failure,patient_discomfort,Y
CMP-10961,2023-07-21,Nimbus-II-Plus,LOT-1817-2023,battery_failure,no_harm,N
CMP-10962,2019-10-08,Nimbus-II-EpiD,LOT-8087-2019,battery_failure,near_miss,Y
CMP-10963,2023-01-12,Nimbus-Flex,LOT-1128-2023,battery_failure,no_harm,Y
CMP-10964,2019-12-26,Nimbus-Flex,LOT-4894-2019,battery_failure,no_harm,N
CMP-10965,2023-10-15,Nimbus-Admin,LOT-9573-2023,battery_failure,no_harm,Y
CMP-10966,2024-07-09,Nimbus-II-Flex,LOT-6060-2024,battery_failure,no_harm,N
CMP-10967,2023-09-08,Nimbus-PainPro,LOT-5196-2023,battery_failure,near_miss,N
CMP-10968,2022-03-08,Nimbus-Flex,LOT-8090-2022,battery_failure,no_harm,Y
CMP-10969,2024-05-16,Nimbus-II-EpiD,LOT-1508-2024,battery_failure,no_harm,Y
CMP-10970,2022-12-26,Nimbus-PainPro,LOT-6279-2022,battery_failure,no_harm,N
CMP-10971,2024-09-21,Nimbus-II-EMS,LOT-5818-2024,battery_failure,no_harm,N
CMP-10972,2021-04-16,Nimbus-II-Plus,LOT-7670-2021,battery_failure,no_harm,Y
CMP-10973,2019-12-16,Nimbus-Flex,LOT-9123-2019,battery_failure,patient_discomfort,Y
CMP-10974,2024-10-05,Nimbus-PainPro,LOT-3687-2024,battery_failure,no_harm,Y
CMP-10975,2023-08-15,Nimbus-II-Plus,LOT-4389-2023,battery_failure,no_harm,Y
CMP-10976,2023-05-28,Nimbus-Flex,LOT-5998-2023,battery_failure,near_miss,N
CMP-10977,2019-01-25,Nimbus-II-PainPRO,LOT-3530-2019,battery_failure,no_harm,Y
CMP-10978,2019-05-10,Nimbus-PainPro,LOT-8063-2019,battery_failure,patient_discomfort,N
CMP-10979,2019-03-12,Nimbus-II-EMS,LOT-7063-2019,battery_failure,no_harm,N
CMP-10980,2023-03-25,Nimbus-II-EMS,LOT-8829-2023,battery_failure,no_harm,Y
CMP-10981,2022-11-27,Nimbus-II-PainPRO,LOT-9124-2022,battery_failure,patient_discomfort,N
CMP-10982,2020-07-26,Nimbus-II-PainPRO,LOT-7413-2020,battery_failure,no_harm,Y
CMP-10983,2021-09-13,Nimbus-PainPro,LOT-4648-2021,battery_failure,no_harm,N
CMP-10984,2019-01-05,Nimbus-Flex,LOT-6081-2019,battery_failure,no_harm,N
CMP-10985,2023-10-27,Nimbus-Flex,LOT-5039-2023,battery_failure,no_harm,Y
CMP-10986,2019-04-20,Nimbus-II-Flex,LOT-4667-2019,battery_failure,no_harm,N
CMP-10987,2022-01-13,Nimbus-II-Flex,LOT-3309-2022,battery_failure,no_harm,Y
CMP-10988,2020-08-04,Nimbus-II-Plus,LOT-1331-2020,battery_failure,no_harm,N
CMP-10989,2021-04-12,Nimbus-II-PainPRO,LOT-7575-2021,battery_failure,no_harm,N
CMP-10990,2023-01-05,Nimbus-II-EMS,LOT-1091-2023,battery_failure,no_harm,N
CMP-10991,2021-08-07,Nimbus-II-EpiD,LOT-9466-2021,battery_failure,no_harm,Y
CMP-10992,2021-03-03,Nimbus-II-EMS,LOT-4547-2021,battery_failure,no_harm,Y
CMP-10993,2022-10-07,Nimbus-Flex,LOT-8202-2022,battery_failure,no_harm,N
CMP-10994,2024-03-19,Nimbus-II-EpiD,LOT-6870-2024,battery_failure,near_miss,N
CMP-10995,2019-04-10,Nimbus-II-Flex,LOT-4139-2019,battery_failure,no_harm,Y
CMP-10996,2023-12-17,Nimbus-II-Flex,LOT-3059-2023,battery_failure,no_harm,Y
CMP-10997,2024-07-17,Nimbus-Flex,LOT-7871-2024,battery_failure,serious_injury,Y
CMP-10998,2020-08-06,Nimbus-II-Plus,LOT-7330-2020,battery_failure,no_harm,N
CMP-10999,2024-12-27,Nimbus-II-Plus,LOT-6264-2024,battery_failure,near_miss,N
CMP-11000,2024-05-16,Nimbus-PainPro,LOT-8497-2024,battery_failure,no_harm,N
CMP-11001,2022-10-24,Nimbus-Admin,LOT-1799-2022,battery_failure,no_harm,Y
CMP-11002,2024-10-23,Nimbus-II-Flex,LOT-8338-2024,battery_failure,no_harm,Y
CMP-11003,2024-11-28,Nimbus-Flex,LOT-9091-2024,battery_failure,serious_injury,Y
CMP-11004,2024-09-10,Nimbus-PainPro,LOT-7614-2024,battery_failure,serious_injury,Y
CMP-11005,2019-02-05,Nimbus-II-PainPRO,LOT-6628-2019,battery_failure,no_harm,Y
CMP-11006,2020-08-03,Nimbus-PainPro,LOT-4115-2020,battery_failure,no_harm,N
CMP-11007,2024-02-20,Nimbus-II-Flex,LOT-4384-2024,battery_failure,patient_discomfort,Y
CMP-11008,2019-12-01,Nimbus-PainPro,LOT-9755-2019,battery_failure,no_harm,N
CMP-11009,2023-02-04,Nimbus-Admin,LOT-4785-2023,battery_failure,no_harm,N
CMP-11010,2023-07-06,Nimbus-II-EpiD,LOT-5285-2023,battery_failure,no_harm,N
CMP-11011,2022-01-06,Nimbus-Flex,LOT-9360-2022,battery_failure,no_harm,N
CMP-11012,2024-07-01,Nimbus-Admin,LOT-2255-2024,battery_failure,near_miss,Y
CMP-11013,2021-01-19,Nimbus-II-Flex,LOT-7158-2021,battery_failure,near_miss,Y
CMP-11014,2022-12-20,Nimbus-II-EpiD,LOT-6191-2022,battery_failure,no_harm,N
CMP-11015,2020-07-17,Nimbus-II-EMS,LOT-9739-2020,battery_failure,no_harm,N
CMP-11016,2023-05-25,Nimbus-PainPro,LOT-9317-2023,battery_failure,no_harm,N
CMP-11017,2019-12-04,Nimbus-PainPro,LOT-7328-2019,battery_failure,no_harm,Y
CMP-11018,2023-01-07,Nimbus-II-Flex,LOT-9959-2023,battery_failure,serious_injury,Y
CMP-11019,2021-09-20,Nimbus-Admin,LOT-5471-2021,battery_failure,no_harm,Y
CMP-11020,2021-03-27,Nimbus-II-Flex,LOT-3721-2021,battery_failure,patient_discomfort,N
CMP-11021,2019-04-16,Nimbus-II-EMS,LOT-7683-2019,battery_failure,no_harm,N
CMP-11022,2024-12-17,Nimbus-II-EpiD,LOT-5740-2024,battery_failure,no_harm,Y
CMP-11023,2022-06-13,Nimbus-II-Plus,LOT-6421-2022,battery_failure,no_harm,Y
CMP-11024,2024-10-24,Nimbus-PainPro,LOT-7454-2024,battery_failure,no_harm,Y
CMP-11025,2024-12-12,Nimbus-Flex,LOT-8721-2024,battery_failure,no_harm,Y
CMP-11026,2024-07-25,Nimbus-II-Flex,LOT-5624-2024,occlusion_upstream,serious_injury,Y
CMP-11027,2022-02-25,Nimbus-II-EpiD,LOT-4467-2022,occlusion_upstream,no_harm,Y
CMP-11028,2020-10-04,Nimbus-II-EpiD,LOT-3450-2020,occlusion_upstream,no_harm,Y
CMP-11029,2021-06-11,Nimbus-Flex,LOT-4259-2021,occlusion_upstream,no_harm,Y
CMP-11030,2020-10-16,Nimbus-II-Plus,LOT-9918-2020,occlusion_upstream,near_miss,Y
CMP-11031,2019-09-13,Nimbus-II-Plus,LOT-7773-2019,occlusion_upstream,no_harm,Y
CMP-11032,2023-07-08,Nimbus-II-EpiD,LOT-1289-2023,occlusion_upstream,no_harm,Y
CMP-11033,2023-09-15,Nimbus-Flex,LOT-2481-2023,occlusion_upstream,no_harm,Y
CMP-11034,2020-05-09,Nimbus-II-EpiD,LOT-5100-2020,occlusion_upstream,no_harm,Y
CMP-11035,2019-08-17,Nimbus-Flex,LOT-2131-2019,occlusion_upstream,no_harm,Y
CMP-11036,2019-04-14,Nimbus-PainPro,LOT-6878-2019,occlusion_upstream,near_miss,N
CMP-11037,2019-11-14,Nimbus-Admin,LOT-3332-2019,occlusion_upstream,no_harm,Y
CMP-11038,2019-12-11,Nimbus-II-EMS,LOT-6373-2019,occlusion_upstream,no_harm,Y
CMP-11039,2022-03-13,Nimbus-II-PainPRO,LOT-5778-2022,occlusion_upstream,no_harm,N
CMP-11040,2023-02-02,Nimbus-II-PainPRO,LOT-8135-2023,occlusion_upstream,near_miss,Y
CMP-11041,2024-04-07,Nimbus-II-Flex,LOT-9493-2024,occlusion_upstream,no_harm,N
CMP-11042,2020-09-05,Nimbus-II-EpiD,LOT-4940-2020,occlusion_upstream,no_harm,Y
CMP-11043,2022-11-06,Nimbus-II-Plus,LOT-2644-2022,occlusion_upstream,no_harm,N
CMP-11044,2020-04-17,Nimbus-Flex,LOT-8742-2020,occlusion_upstream,no_harm,N
CMP-11045,2020-04-18,Nimbus-II-Plus,LOT-5527-2020,occlusion_upstream,no_harm,N
CMP-11046,2021-05-10,Nimbus-Flex,LOT-7253-2021,occlusion_upstream,no_harm,Y
CMP-11047,2019-09-19,Nimbus-PainPro,LOT-1273-2019,occlusion_upstream,no_harm,N
CMP-11048,2022-06-26,Nimbus-II-EMS,LOT-7857-2022,occlusion_upstream,no_harm,Y
CMP-11049,2019-02-01,Nimbus-Flex,LOT-2337-2019,occlusion_upstream,no_harm,N
CMP-11050,2020-05-12,Nimbus-Flex,LOT-1049-2020,occlusion_upstream,near_miss,Y
CMP-11051,2021-10-16,Nimbus-II-PainPRO,LOT-2221-2021,occlusion_upstream,no_harm,N
CMP-11052,2021-02-21,Nimbus-II-PainPRO,LOT-7222-2021,occlusion_upstream,near_miss,N
CMP-11053,2021-10-19,Nimbus-Flex,LOT-6467-2021,occlusion_upstream,no_harm,N
CMP-11054,2021-02-24,Nimbus-II-EpiD,LOT-2813-2021,occlusion_upstream,patient_discomfort,Y
CMP-11055,2022-02-24,Nimbus-Flex,LOT-9875-2022,occlusion_upstream,serious_injury,Y
CMP-11056,2022-02-01,Nimbus-Flex,LOT-7662-2022,occlusion_upstream,no_harm,N
CMP-11057,2024-07-08,Nimbus-II-EMS,LOT-6437-2024,occlusion_upstream,no_harm,N
CMP-11058,2024-09-10,Nimbus-II-EMS,LOT-6350-2024,occlusion_upstream,no_harm,Y
CMP-11059,2022-10-26,Nimbus-II-EpiD,LOT-1294-2022,occlusion_upstream,serious_injury,Y
CMP-11060,2019-03-17,Nimbus-II-PainPRO,LOT-9636-2019,occlusion_upstream,no_harm,N
CMP-11061,2021-09-06,Nimbus-PainPro,LOT-3029-2021,occlusion_upstream,no_harm,N
CMP-11062,2019-03-25,Nimbus-II-Flex,LOT-5829-2019,occlusion_upstream,near_miss,Y
CMP-11063,2021-04-17,Nimbus-II-EpiD,LOT-9606-2021,occlusion_upstream,no_harm,N
CMP-11064,2019-10-04,Nimbus-II-EMS,LOT-7736-2019,occlusion_upstream,no_harm,N
CMP-11065,2024-08-14,Nimbus-II-EpiD,LOT-6961-2024,occlusion_upstream,no_harm,Y
CMP-11066,2024-10-03,Nimbus-II-Flex,LOT-8097-2024,occlusion_upstream,no_harm,N
CMP-11067,2020-08-18,Nimbus-II-EpiD,LOT-4759-2020,occlusion_upstream,no_harm,Y
CMP-11068,2019-01-13,Nimbus-II-Plus,LOT-1229-2019,occlusion_upstream,near_miss,Y
CMP-11069,2021-11-24,Nimbus-Admin,LOT-8030-2021,occlusion_upstream,no_harm,N
CMP-11070,2023-07-17,Nimbus-II-PainPRO,LOT-6670-2023,occlusion_upstream,no_harm,N
CMP-11071,2024-03-09,Nimbus-PainPro,LOT-4379-2024,occlusion_upstream,no_harm,N
CMP-11072,2022-05-19,Nimbus-Admin,LOT-3669-2022,occlusion_upstream,no_harm,Y
CMP-11073,2023-06-19,Nimbus-PainPro,LOT-3038-2023,occlusion_upstream,near_miss,Y
CMP-11074,2019-11-15,Nimbus-Admin,LOT-5672-2019,occlusion_upstream,no_harm,N
CMP-11075,2022-08-23,Nimbus-II-EpiD,LOT-6548-2022,occlusion_upstream,no_harm,Y
CMP-11076,2019-05-12,Nimbus-II-Plus,LOT-4821-2019,occlusion_upstream,no_harm,Y
CMP-11077,2024-04-21,Nimbus-Admin,LOT-1070-2024,occlusion_upstream,no_harm,Y
CMP-11078,2022-06-19,Nimbus-II-Flex,LOT-5082-2022,occlusion_upstream,no_harm,Y
CMP-11079,2019-10-01,Nimbus-II-EMS,LOT-9866-2019,occlusion_upstream,no_harm,Y
CMP-11080,2022-02-10,Nimbus-Flex,LOT-4086-2022,occlusion_upstream,no_harm,N
CMP-11081,2023-02-03,Nimbus-II-EpiD,LOT-9714-2023,occlusion_upstream,no_harm,Y
CMP-11082,2023-08-27,Nimbus-II-Plus,LOT-9901-2023,occlusion_upstream,near_miss,N
CMP-11083,2022-10-13,Nimbus-Admin,LOT-7289-2022,occlusion_upstream,no_harm,N
CMP-11084,2020-08-26,Nimbus-II-Flex,LOT-4631-2020,occlusion_upstream,no_harm,N
CMP-11085,2021-06-19,Nimbus-II-Plus,LOT-6065-2021,occlusion_upstream,no_harm,N
CMP-11086,2022-07-06,Nimbus-II-EpiD,LOT-3189-2022,occlusion_upstream,no_harm,Y
CMP-11087,2020-08-17,Nimbus-Flex,LOT-6612-2020,occlusion_upstream,near_miss,Y
CMP-11088,2024-05-08,Nimbus-Admin,LOT-7831-2024,occlusion_upstream,patient_discomfort,Y
CMP-11089,2020-03-17,Nimbus-Flex,LOT-3559-2020,occlusion_upstream,no_harm,Y
CMP-11090,2023-10-23,Nimbus-II-EpiD,LOT-8169-2023,occlusion_upstream,patient_discomfort,Y
CMP-11091,2021-03-23,Nimbus-Flex,LOT-1873-2021,occlusion_upstream,no_harm,N
CMP-11092,2023-09-10,Nimbus-Admin,LOT-8529-2023,occlusion_upstream,patient_discomfort,Y
CMP-11093,2022-08-23,Nimbus-II-EMS,LOT-4765-2022,occlusion_upstream,no_harm,Y
CMP-11094,2023-08-14,Nimbus-II-PainPRO,LOT-4788-2023,occlusion_upstream,near_miss,Y
CMP-11095,2022-12-22,Nimbus-PainPro,LOT-7788-2022,occlusion_upstream,near_miss,Y
CMP-11096,2022-03-07,Nimbus-II-EpiD,LOT-6543-2022,occlusion_upstream,near_miss,N
CMP-11097,2022-12-25,Nimbus-II-PainPRO,LOT-7556-2022,occlusion_upstream,no_harm,N
CMP-11098,2021-07-11,Nimbus-Admin,LOT-3217-2021,occlusion_upstream,no_harm,Y
CMP-11099,2022-06-13,Nimbus-II-EMS,LOT-6053-2022,occlusion_upstream,no_harm,Y
CMP-11100,2019-09-07,Nimbus-II-Flex,LOT-2459-2019,occlusion_upstream,no_harm,Y
CMP-11101,2023-04-27,Nimbus-Flex,LOT-7967-2023,occlusion_upstream,no_harm,Y
CMP-11102,2022-12-09,Nimbus-Admin,LOT-9003-2022,occlusion_upstream,no_harm,N
CMP-11103,2023-07-11,Nimbus-II-Flex,LOT-2590-2023,occlusion_upstream,no_harm,N
CMP-11104,2023-06-06,Nimbus-Flex,LOT-2025-2023,occlusion_upstream,no_harm,N
CMP-11105,2023-06-14,Nimbus-II-EMS,LOT-6766-2023,occlusion_upstream,patient_discomfort,N
CMP-11106,2019-02-18,Nimbus-II-PainPRO,LOT-5119-2019,occlusion_upstream,serious_injury,Y
CMP-11107,2020-08-15,Nimbus-II-PainPRO,LOT-6926-2020,occlusion_upstream,no_harm,N
CMP-11108,2020-02-28,Nimbus-II-EMS,LOT-2760-2020,occlusion_upstream,no_harm,N
CMP-11109,2023-07-26,Nimbus-II-EpiD,LOT-8909-2023,occlusion_upstream,near_miss,N
CMP-11110,2019-12-11,Nimbus-II-Plus,LOT-7623-2019,occlusion_upstream,no_harm,N
CMP-11111,2022-12-04,Nimbus-II-EpiD,LOT-4091-2022,occlusion_upstream,no_harm,N
CMP-11112,2020-09-24,Nimbus-PainPro,LOT-1696-2020,occlusion_upstream,near_miss,N
CMP-11113,2023-05-07,Nimbus-Admin,LOT-6281-2023,occlusion_upstream,near_miss,N
CMP-11114,2021-12-11,Nimbus-II-Flex,LOT-3884-2021,occlusion_upstream,no_harm,N
CMP-11115,2024-02-04,Nimbus-II-Plus,LOT-2028-2024,occlusion_upstream,no_harm,Y
CMP-11116,2021-09-05,Nimbus-II-Flex,LOT-2808-2021,occlusion_upstream,near_miss,N
CMP-11117,2023-07-21,Nimbus-Admin,LOT-7984-2023,occlusion_upstream,no_harm,Y
CMP-11118,2024-06-10,Nimbus-II-PainPRO,LOT-1307-2024,occlusion_upstream,no_harm,Y
CMP-11119,2023-07-03,Nimbus-PainPro,LOT-7579-2023,occlusion_upstream,no_harm,N
CMP-11120,2024-08-17,Nimbus-II-Flex,LOT-1784-2024,occlusion_upstream,no_harm,N
CMP-11121,2022-08-24,Nimbus-Flex,LOT-2884-2022,occlusion_upstream,near_miss,N
CMP-11122,2021-06-02,Nimbus-II-Flex,LOT-5273-2021,occlusion_upstream,no_harm,Y
CMP-11123,2024-03-08,Nimbus-PainPro,LOT-2988-2024,occlusion_upstream,no_harm,Y
CMP-11124,2022-08-20,Nimbus-II-EMS,LOT-1167-2022,occlusion_upstream,no_harm,Y
CMP-11125,2021-12-26,Nimbus-II-Flex,LOT-3251-2021,occlusion_upstream,no_harm,Y
CMP-11126,2022-07-22,Nimbus-II-Plus,LOT-4331-2022,occlusion_upstream,no_harm,N
CMP-11127,2023-05-15,Nimbus-II-Plus,LOT-8097-2023,occlusion_upstream,no_harm,Y
CMP-11128,2019-06-10,Nimbus-II-EpiD,LOT-7273-2019,occlusion_upstream,near_miss,Y
CMP-11129,2020-10-04,Nimbus-Admin,LOT-4703-2020,occlusion_upstream,no_harm,Y
CMP-11130,2022-03-15,Nimbus-Admin,LOT-4543-2022,occlusion_upstream,no_harm,Y
CMP-11131,2024-04-09,Nimbus-II-EpiD,LOT-2337-2024,occlusion_upstream,near_miss,N
CMP-11132,2020-10-07,Nimbus-Flex,LOT-3404-2020,occlusion_upstream,no_harm,Y
CMP-11133,2023-02-23,Nimbus-PainPro,LOT-8390-2023,occlusion_upstream,no_harm,Y
CMP-11134,2020-01-15,Nimbus-II-EMS,LOT-5698-2020,occlusion_upstream,no_harm,N
CMP-11135,2023-06-01,Nimbus-PainPro,LOT-4863-2023,occlusion_upstream,no_harm,N
CMP-11136,2024-06-18,Nimbus-II-Plus,LOT-6645-2024,occlusion_upstream,no_harm,Y
CMP-11137,2023-10-01,Nimbus-II-Flex,LOT-1290-2023,occlusion_upstream,no_harm,Y
CMP-11138,2020-02-28,Nimbus-Admin,LOT-4301-2020,occlusion_upstream,near_miss,N
CMP-11139,2022-01-15,Nimbus-PainPro,LOT-6824-2022,occlusion_upstream,no_harm,Y
CMP-11140,2023-06-16,Nimbus-II-Flex,LOT-9737-2023,occlusion_upstream,no_harm,N
CMP-11141,2023-09-06,Nimbus-Admin,LOT-5830-2023,occlusion_upstream,patient_discomfort,Y
CMP-11142,2024-01-15,Nimbus-PainPro,LOT-9308-2024,occlusion_upstream,no_harm,Y
CMP-11143,2023-06-27,Nimbus-II-Flex,LOT-9508-2023,occlusion_upstream,no_harm,Y
CMP-11144,2020-09-22,Nimbus-II-Flex,LOT-7467-2020,occlusion_upstream,no_harm,N
CMP-11145,2021-09-04,Nimbus-Flex,LOT-7471-2021,occlusion_upstream,no_harm,Y
CMP-11146,2023-02-05,Nimbus-II-EpiD,LOT-2846-2023,occlusion_upstream,no_harm,N
CMP-11147,2019-07-13,Nimbus-Admin,LOT-4812-2019,occlusion_upstream,patient_discomfort,Y
CMP-11148,2019-11-27,Nimbus-II-Plus,LOT-6570-2019,occlusion_upstream,serious_injury,Y
CMP-11149,2020-02-27,Nimbus-II-Plus,LOT-6751-2020,occlusion_upstream,near_miss,N
CMP-11150,2022-12-06,Nimbus-Flex,LOT-6683-2022,occlusion_upstream,no_harm,Y
CMP-11151,2024-01-26,Nimbus-Admin,LOT-4191-2024,occlusion_upstream,no_harm,N
CMP-11152,2024-01-02,Nimbus-II-Flex,LOT-1771-2024,occlusion_upstream,no_harm,N
CMP-11153,2019-07-13,Nimbus-II-Plus,LOT-1756-2019,occlusion_upstream,no_harm,N
CMP-11154,2023-11-23,Nimbus-PainPro,LOT-4818-2023,occlusion_upstream,no_harm,Y
CMP-11155,2024-09-18,Nimbus-II-EpiD,LOT-9604-2024,occlusion_upstream,no_harm,Y
CMP-11156,2019-06-14,Nimbus-Admin,LOT-6216-2019,occlusion_upstream,no_harm,Y
CMP-11157,2023-10-08,Nimbus-II-EMS,LOT-3640-2023,occlusion_upstream,no_harm,Y
CMP-11158,2021-07-25,Nimbus-II-PainPRO,LOT-2677-2021,occlusion_upstream,no_harm,Y
CMP-11159,2023-07-18,Nimbus-Admin,LOT-9754-2023,occlusion_upstream,no_harm,Y
CMP-11160,2020-12-18,Nimbus-Flex,LOT-9716-2020,occlusion_upstream,no_harm,Y
CMP-11161,2023-06-09,Nimbus-II-EMS,LOT-3065-2023,occlusion_upstream,no_harm,N
CMP-11162,2020-10-14,Nimbus-II-PainPRO,LOT-3352-2020,occlusion_upstream,no_harm,Y
CMP-11163,2021-11-20,Nimbus-II-PainPRO,LOT-4269-2021,occlusion_upstream,no_harm,N
CMP-11164,2021-02-03,Nimbus-Flex,LOT-3522-2021,occlusion_upstream,no_harm,N
CMP-11165,2022-09-11,Nimbus-Admin,LOT-5365-2022,occlusion_upstream,no_harm,Y
CMP-11166,2023-09-10,Nimbus-II-EMS,LOT-8823-2023,occlusion_upstream,no_harm,Y
CMP-11167,2019-11-14,Nimbus-II-EpiD,LOT-9327-2019,occlusion_upstream,no_harm,Y
CMP-11168,2021-02-19,Nimbus-II-PainPRO,LOT-3120-2021,occlusion_upstream,no_harm,Y
CMP-11169,2019-08-13,Nimbus-II-Plus,LOT-5248-2019,occlusion_upstream,no_harm,N
CMP-11170,2021-01-04,Nimbus-II-PainPRO,LOT-7956-2021,occlusion_upstream,no_harm,Y
CMP-11171,2023-01-18,Nimbus-Admin,LOT-2694-2023,occlusion_upstream,no_harm,N
CMP-11172,2024-08-27,Nimbus-Flex,LOT-1963-2024,occlusion_upstream,no_harm,Y
CMP-11173,2024-07-09,Nimbus-Flex,LOT-9420-2024,occlusion_upstream,no_harm,N
CMP-11174,2023-12-06,Nimbus-Flex,LOT-4748-2023,occlusion_upstream,no_harm,N
CMP-11175,2024-03-24,Nimbus-II-Flex,LOT-4505-2024,occlusion_upstream,no_harm,N
CMP-11176,2022-12-04,Nimbus-Flex,LOT-9522-2022,occlusion_upstream,no_harm,Y
CMP-11177,2020-01-28,Nimbus-Flex,LOT-9986-2020,occlusion_upstream,near_miss,N
CMP-11178,2022-04-21,Nimbus-Admin,LOT-6681-2022,occlusion_upstream,no_harm,Y
CMP-11179,2024-10-22,Nimbus-II-Flex,LOT-4452-2024,occlusion_upstream,near_miss,Y
CMP-11180,2024-09-23,Nimbus-II-Flex,LOT-4856-2024,occlusion_upstream,no_harm,N
CMP-11181,2019-01-21,Nimbus-II-PainPRO,LOT-8337-2019,occlusion_upstream,no_harm,N
CMP-11182,2022-10-22,Nimbus-II-PainPRO,LOT-1671-2022,occlusion_upstream,near_miss,Y
CMP-11183,2024-08-18,Nimbus-II-Flex,LOT-4505-2024,occlusion_upstream,patient_discomfort,Y
CMP-11184,2024-12-25,Nimbus-II-Plus,LOT-9382-2024,occlusion_upstream,no_harm,N
CMP-11185,2024-02-04,Nimbus-Flex,LOT-7728-2024,occlusion_upstream,serious_injury,Y
CMP-11186,2022-04-25,Nimbus-II-EpiD,LOT-2006-2022,occlusion_upstream,no_harm,Y
CMP-11187,2023-05-27,Nimbus-Flex,LOT-9720-2023,occlusion_upstream,no_harm,N
CMP-11188,2019-01-18,Nimbus-Admin,LOT-3406-2019,occlusion_upstream,serious_injury,Y
CMP-11189,2024-07-11,Nimbus-Flex,LOT-4164-2024,occlusion_upstream,near_miss,N
CMP-11190,2023-11-10,Nimbus-Flex,LOT-7095-2023,occlusion_upstream,no_harm,N
CMP-11191,2020-11-05,Nimbus-II-EpiD,LOT-3335-2020,occlusion_upstream,no_harm,Y
CMP-11192,2019-08-08,Nimbus-Admin,LOT-3957-2019,occlusion_upstream,patient_discomfort,Y
CMP-11193,2020-04-26,Nimbus-II-Plus,LOT-8217-2020,occlusion_upstream,no_harm,Y
CMP-11194,2024-02-15,Nimbus-II-EpiD,LOT-3271-2024,occlusion_upstream,near_miss,Y
CMP-11195,2020-12-09,Nimbus-Admin,LOT-6803-2020,occlusion_upstream,no_harm,Y
CMP-11196,2020-03-01,Nimbus-II-Flex,LOT-7813-2020,occlusion_upstream,no_harm,N
CMP-11197,2024-01-03,Nimbus-Admin,LOT-7930-2024,occlusion_upstream,no_harm,Y
CMP-11198,2022-12-25,Nimbus-Admin,LOT-8616-2022,occlusion_upstream,no_harm,N
CMP-11199,2022-10-15,Nimbus-II-Flex,LOT-8586-2022,occlusion_upstream,no_harm,N
CMP-11200,2019-11-20,Nimbus-II-EpiD,LOT-2528-2019,occlusion_upstream,near_miss,Y
CMP-11201,2022-01-19,Nimbus-II-EpiD,LOT-6315-2022,occlusion_upstream,no_harm,Y
CMP-11202,2020-03-19,Nimbus-II-Flex,LOT-5171-2020,occlusion_upstream,patient_discomfort,Y
CMP-11203,2020-01-08,Nimbus-PainPro,LOT-9878-2020,occlusion_upstream,no_harm,N
CMP-11204,2023-01-05,Nimbus-II-Flex,LOT-2256-2023,occlusion_upstream,no_harm,Y
CMP-11205,2021-04-14,Nimbus-II-Flex,LOT-3668-2021,occlusion_upstream,near_miss,Y
CMP-11206,2019-11-11,Nimbus-II-Flex,LOT-6833-2019,occlusion_upstream,no_harm,N
CMP-11207,2023-09-11,Nimbus-PainPro,LOT-8475-2023,occlusion_upstream,no_harm,N
CMP-11208,2021-02-17,Nimbus-II-EpiD,LOT-9102-2021,occlusion_upstream,no_harm,Y
CMP-11209,2024-02-24,Nimbus-II-EMS,LOT-8453-2024,occlusion_upstream,patient_discomfort,N
