order_id,symbol,side,quantity,expected_settlement_utc,actual_settlement_utc,closing_price_usd,vwap_usd,price_diff_usd,price_diff_vwap_usd
# Detail record 1038: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1039: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1040: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1041: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1042: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1043: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1044: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1045: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1046: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1047: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1048: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1049: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1050: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1051: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1052: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1053: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1054: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1055: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1056: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1057: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1058: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1059: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1060: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1061: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1062: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1063: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1064: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1065: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1066: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1067: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1068: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1069: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1070: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1071: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1072: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1073: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1074: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1075: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1076: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1077: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1078: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1079: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1080: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1081: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1082: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1083: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1084: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1085: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1086: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1087: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1088: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1089: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1090: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1091: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1092: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1093: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1094: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1095: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1096: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1097: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1098: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1099: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1100: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1101: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1102: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1103: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1104: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1105: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1106: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1107: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1108: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1109: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1110: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1111: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1112: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1113: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1114: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1115: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1116: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1117: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1118: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1119: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1120: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1121: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1122: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1123: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1124: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1125: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1126: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1127: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1128: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1129: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1130: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1131: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1132: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1133: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1134: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1135: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1136: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1137: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1138: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1139: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1140: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1141: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1142: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1143: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1144: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1145: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1146: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1147: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1148: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1149: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1150: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1151: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1152: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1153: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1154: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1155: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1156: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1157: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 1158: full audit trail entry for SEC submission — ArtemisQ Capital
