# NetFlow v9 export — period 2026-05-22 18:00 to 2026-05-23 06:00 UTC
# Fields: timestamp|src_ip|dst_ip|src_port|dst_port|proto|bytes|packets|flags
1748009261|10.0.7.136|19.74.6.247|31259|22|TCP|64188|82|
1748009264|10.0.9.14|62.167.28.211|4262|80|ICMP|20714|24|FIN
1748009277|10.0.3.235|112.101.43.181|33624|53|ICMP|51963|58|FIN
1748009284|10.0.1.151|197.228.132.22|36456|80|ICMP|15995|22|
1748009289|10.0.4.159|76.190.47.223|44789|3389|UDP|30686|24|ACK
1748009301|10.0.3.235|64.16.96.112|7476|8443|ICMP|816|2|ACK
1748009307|10.0.5.9|197.228.132.22|23665|8443|ICMP|33956|55|
1748009317|10.0.8.91|202.173.110.118|31172|25|UDP|14242|50|ACK
1748009321|10.0.5.9|31.62.59.131|31581|443|UDP|33867|65|
1748009333|10.0.10.111|218.206.91.157|50156|53|ICMP|13377|19|RST
1748009340|10.0.4.135|33.124.222.177|35081|8080|TCP|43656|40|FIN
1748009345|10.0.10.177|64.16.96.112|17884|25|ICMP|53351|683|SYN-ACK
1748009357|10.0.3.235|165.172.175.234|15039|80|TCP|40305|37|RST
1748009361|10.0.5.92|62.167.28.211|54952|8080|TCP|26912|19|ACK
1748009373|10.0.7.136|2.109.142.198|27839|53|ICMP|57940|46|SYN
1748009380|10.0.8.111|64.16.96.112|37893|53|ICMP|53543|112|FIN
1748009384|10.0.10.177|62.167.28.211|44034|8443|TCP|52833|190|SYN
1748009394|10.0.10.177|43.47.77.53|14989|443|TCP|56726|380|RST
1748009404|10.0.8.91|76.109.213.145|10256|443|TCP|14762|80|RST
1748009409|10.0.10.26|45.99.169.200|57376|25|TCP|37035|27|RST
1748009421|10.0.8.106|33.124.222.177|19789|53|UDP|58188|317|SYN-ACK
1748009429|10.0.7.136|112.101.43.181|10274|8443|ICMP|46029|150|
1748009433|10.0.3.235|160.201.232.208|58028|22|ICMP|60103|51|FIN
1748009443|10.0.10.177|160.201.232.208|50588|25|UDP|12584|8|ACK
1748009450|10.0.9.14|2.109.142.198|15281|53|TCP|13946|13|SYN
1748009460|10.0.5.92|161.35.132.177|1248|53|TCP|31931|22|RST
1748009464|10.0.10.177|2.109.142.198|57181|22|UDP|50491|175|RST
1748009474|10.0.4.27|73.194.181.104|4331|80|UDP|31549|55|
1748009485|10.0.3.235|2.109.142.198|2750|25|UDP|4448|12|
1748009490|10.0.1.175|2.109.142.198|61367|3389|TCP|31305|25|
1748009496|10.0.1.151|73.194.181.104|29486|443|TCP|29109|53|RST
1748009507|10.0.1.175|114.204.7.164|55550|8443|ICMP|8036|7|SYN
1748009515|10.0.4.159|114.204.7.164|37836|8080|TCP|13527|77|SYN
1748009523|10.0.9.14|62.39.17.103|24333|25|TCP|5172|3|SYN
1748009530|10.0.1.175|95.215.94.143|59879|80|UDP|52349|43|SYN-ACK
1748009540|10.0.8.106|114.204.7.164|50622|443|UDP|61960|186|FIN
1748009546|10.0.1.151|62.39.17.103|40258|8080|ICMP|64602|88|SYN-ACK
1748009553|10.0.8.106|76.109.213.145|55380|53|UDP|55221|62|RST
1748009563|10.0.8.111|173.28.24.138|14844|25|TCP|3644|51|RST
1748009570|10.0.1.175|220.233.63.160|62160|80|TCP|46869|369|SYN
1748009576|10.0.8.106|161.35.132.177|65168|8443|ICMP|3683|14|RST
1748009589|10.0.1.4|112.101.43.181|1423|8080|ICMP|20626|18|SYN-ACK
1748009593|10.0.8.91|45.99.169.200|10305|8080|ICMP|59363|127|ACK
1748009602|10.0.4.8|76.190.47.223|15701|25|TCP|40053|28|RST
1748009611|10.0.10.111|45.99.169.200|21694|22|TCP|35415|25|
1748009621|10.0.8.91|173.28.24.138|46213|80|TCP|46680|324|FIN
1748009626|10.0.10.111|165.172.175.234|64468|80|UDP|44052|30|ACK
1748009636|10.0.8.111|76.109.213.145|17688|53|TCP|31601|25|SYN
1748009641|10.0.8.106|19.74.6.247|23338|25|ICMP|47222|272|
1748009649|10.0.8.124|11.246.171.48|48860|443|UDP|50509|42|ACK
1748009661|10.0.4.135|73.194.181.104|31935|8080|UDP|23211|31|SYN
1748009669|10.0.4.27|82.33.101.102|55583|53|UDP|52666|58|FIN
1748009674|10.0.4.135|73.194.181.104|23844|3389|UDP|57825|54|FIN
1748009684|10.0.8.91|218.206.91.157|60152|25|ICMP|9720|16|
1748009691|10.0.10.68|73.194.181.104|22112|443|TCP|4931|60|FIN
1748009696|10.0.4.135|165.172.175.234|6797|443|TCP|8066|10|
1748009707|10.0.4.8|2.109.142.198|37837|443|ICMP|60242|113|SYN
1748009714|10.0.4.8|2.109.142.198|29340|8443|UDP|40013|31|SYN
1748009724|10.0.1.175|33.124.222.177|3459|22|TCP|22386|43|
1748009728|10.0.8.111|76.109.213.145|39383|25|ICMP|59641|66|
1748009740|10.0.10.68|173.28.24.138|50457|22|ICMP|16478|123|
1748009745|10.0.4.27|62.39.17.103|24342|53|UDP|24331|48|
1748009752|10.0.1.175|43.47.77.53|47534|8080|ICMP|12051|13|FIN
1748009764|10.0.10.26|43.47.77.53|27066|8443|TCP|30726|31|ACK
1748009768|10.0.8.124|197.228.132.22|45537|22|UDP|44868|30|FIN
1748009777|10.0.4.27|31.62.59.131|59381|53|TCP|44469|220|ACK
1748009787|10.0.10.68|19.74.6.247|35350|53|UDP|30266|22|
1748009792|10.0.8.106|161.35.132.177|5607|25|UDP|33640|29|ACK
1748009803|10.0.8.124|82.33.101.102|24737|25|ICMP|54923|46|
1748009811|10.0.9.14|220.233.63.160|4115|80|ICMP|40392|78|SYN-ACK
1748009821|10.0.8.91|19.74.6.247|9846|25|TCP|61773|148|SYN
1748009827|10.0.10.68|102.133.182.72|42262|8080|TCP|55721|72|FIN
1748009832|10.0.4.159|76.190.47.223|63136|8443|UDP|52162|37|RST
1748009840|10.0.1.151|31.62.59.131|38184|22|TCP|56193|398|FIN
1748009851|10.0.7.136|220.233.63.160|24001|22|UDP|23792|15|FIN
1748009860|10.0.9.14|62.167.28.211|30586|80|TCP|16337|15|ACK
1748009869|10.0.4.8|33.124.222.177|42404|53|UDP|26129|24|SYN
1748009877|10.0.1.151|43.47.77.53|17440|443|TCP|47723|307|RST
1748009881|10.0.8.91|45.99.169.200|12723|53|TCP|6496|16|SYN
1748009889|10.0.5.92|114.204.7.164|42924|22|UDP|44525|98|FIN
1748009899|10.0.8.111|165.172.175.234|25023|8443|TCP|39578|32|
1748009904|10.0.1.175|112.101.43.181|33420|443|ICMP|21847|15|
1748009913|10.0.10.26|73.194.181.104|29091|53|ICMP|11089|10|FIN
1748009923|10.0.5.9|76.190.47.223|36996|8080|TCP|30591|28|SYN-ACK
1748009930|10.0.8.106|114.204.7.164|26129|53|ICMP|44910|96|FIN
1748009936|10.0.8.124|22.254.171.202|7360|3389|ICMP|20724|23|FIN
1748009949|10.0.10.177|41.57.18.19|8663|443|TCP|22874|21|SYN-ACK
1748009957|10.0.10.68|94.30.194.145|10880|8080|UDP|50827|35|SYN-ACK
1748009965|10.0.10.111|94.30.194.145|8360|3389|ICMP|10814|7|FIN
1748009968|10.0.4.135|197.228.132.22|22501|80|TCP|6671|24|SYN-ACK
1748009977|10.0.3.235|112.101.43.181|26563|443|TCP|9996|29|RST
1748009985|10.0.10.26|22.254.171.202|21733|443|UDP|36125|44|SYN-ACK
1748009992|10.0.8.111|76.190.47.223|65101|53|UDP|15608|12|FIN
1748010003|10.0.8.91|173.28.24.138|12445|8443|TCP|29399|46|SYN-ACK
1748010012|10.0.1.4|82.33.101.102|38572|443|UDP|16941|18|FIN
1748010016|10.0.10.111|218.206.91.157|3553|53|ICMP|52891|184|SYN-ACK
1748010024|10.0.3.235|112.101.43.181|6235|8080|TCP|56639|262|ACK
1748010036|10.0.10.111|173.28.24.138|16524|25|ICMP|36562|39|SYN-ACK
1748010041|10.0.5.9|218.206.91.157|33288|53|UDP|23943|63|SYN-ACK
1748010049|10.0.9.14|22.254.171.202|28885|22|UDP|55457|81|SYN
1748010056|10.0.8.124|45.99.169.200|45024|8443|TCP|36069|26|ACK
1748010066|10.0.4.135|161.35.132.177|36211|80|TCP|10646|14|SYN
1748010073|10.0.7.136|41.57.18.19|54840|443|UDP|26987|20|SYN-ACK
1748010082|10.0.8.111|76.109.213.145|62722|443|ICMP|31063|83|RST
1748010089|10.0.4.159|95.215.94.143|33773|8443|ICMP|10526|36|FIN
1748010101|10.0.4.159|95.215.94.143|33411|8080|TCP|25580|29|SYN-ACK
1748010107|10.0.10.26|19.74.6.247|42947|8080|UDP|15537|13|SYN-ACK
1748010113|10.0.10.26|73.194.181.104|32621|8080|ICMP|30987|26|
1748010125|10.0.9.14|73.194.181.104|24815|443|TCP|16732|85|SYN
1748010129|10.0.1.4|102.133.182.72|57732|443|ICMP|13001|31|RST
1748010139|10.0.8.91|33.124.222.177|14754|80|UDP|54776|37|SYN
1748010148|10.0.1.175|218.206.91.157|43222|80|UDP|41670|59|FIN
1748010157|10.0.8.111|45.99.169.200|45777|8080|TCP|13376|13|SYN-ACK
1748010163|10.0.7.136|2.109.142.198|32511|80|ICMP|5312|5|SYN
1748010172|10.0.4.27|102.133.182.72|26555|8443|ICMP|1873|1|ACK
1748010179|10.0.8.111|173.28.24.138|54732|443|TCP|33420|26|ACK
1748010188|10.0.9.14|11.246.171.48|21079|8443|UDP|45366|105|ACK
1748010192|10.0.10.111|112.101.43.181|23434|8080|TCP|33270|52|
1748010201|10.0.10.68|62.167.28.211|38501|443|ICMP|17119|28|SYN
1748010212|10.0.4.8|33.124.222.177|53184|22|ICMP|10809|13|ACK
1748010221|10.0.10.26|11.246.171.48|56417|25|ICMP|8208|5|RST
1748010228|10.0.4.27|110.55.148.177|3831|443|TCP|52442|349|ACK
1748010232|10.0.5.92|64.16.96.112|9330|25|TCP|47106|73|ACK
1748010242|10.0.4.27|202.173.110.118|47932|53|UDP|35862|114|FIN
1748010253|10.0.1.4|220.233.63.160|19623|443|UDP|42144|69|SYN
1748010256|10.0.1.4|112.101.43.181|30907|8080|TCP|4263|6|FIN
1748010267|10.0.3.235|11.246.171.48|19657|25|TCP|61615|42|SYN
1748010277|10.0.8.124|114.204.7.164|45801|8080|ICMP|25893|64|RST
1748010283|10.0.4.135|110.55.148.177|6193|53|UDP|11369|17|
1748010293|10.0.10.68|11.246.171.48|57506|25|ICMP|51649|36|SYN-ACK
1748010296|10.0.10.111|45.99.169.200|44171|3389|ICMP|41755|55|SYN
1748010306|10.0.10.111|2.109.142.198|9485|443|TCP|22832|17|FIN
1748010314|10.0.3.235|165.172.175.234|59934|8443|ICMP|60505|49|SYN
1748010325|10.0.8.111|202.173.110.118|8256|443|UDP|16676|18|FIN
1748010333|10.0.8.111|165.172.175.234|49882|8443|UDP|487|1|FIN
1748010338|10.0.10.111|31.62.59.131|5743|53|ICMP|7020|11|RST
1748010347|10.0.1.151|22.254.171.202|9911|80|UDP|9423|7|RST
1748010356|10.0.3.235|31.62.59.131|35325|443|ICMP|8733|11|RST
1748010365|10.0.5.9|45.99.169.200|34028|25|TCP|11783|12|SYN
1748010371|10.0.10.177|102.133.182.72|6749|8080|UDP|64861|170|ACK
1748010378|10.0.8.106|202.173.110.118|9363|443|TCP|30772|127|SYN
1748010389|10.0.4.135|202.173.110.118|64460|8443|TCP|377|1|SYN
1748010396|10.0.1.151|202.173.110.118|17949|8080|TCP|627|1|
1748010400|10.0.8.124|22.254.171.202|57795|8443|ICMP|3508|6|SYN-ACK
1748010412|10.0.5.9|220.233.63.160|60048|22|TCP|61128|550|FIN
1748010418|10.0.3.235|220.233.63.160|12240|80|TCP|61007|95|RST
1748010424|10.0.10.177|2.109.142.198|49295|80|ICMP|55532|218|
1748010437|10.0.8.91|11.246.171.48|9414|25|TCP|4876|10|RST
1748010441|10.0.1.4|173.28.24.138|56227|443|ICMP|43702|106|SYN-ACK
1748010453|10.0.10.177|62.39.17.103|36759|22|UDP|24231|77|ACK
1748010458|10.0.10.111|41.57.18.19|40638|80|ICMP|26414|31|RST
1748010466|10.0.10.26|220.233.63.160|48071|80|TCP|24050|20|ACK
1748010472|10.0.7.136|202.173.110.118|22136|8443|ICMP|42781|92|RST
1748010481|10.0.1.151|110.55.148.177|58475|3389|TCP|39904|51|SYN-ACK
1748010488|10.0.1.151|62.39.17.103|3885|443|TCP|46737|92|SYN
1748010499|10.0.7.136|19.74.6.247|6770|53|TCP|26035|180|
1748010507|10.0.3.235|62.39.17.103|61327|443|TCP|23332|20|SYN
1748010513|10.0.5.9|31.62.59.131|29727|8443|UDP|40016|43|SYN-ACK
1748010523|10.0.7.136|202.173.110.118|22128|8080|TCP|56146|49|FIN
1748010528|10.0.4.135|33.124.222.177|59315|8443|UDP|61998|45|
1748010541|10.0.4.27|197.228.132.22|62301|8443|ICMP|16589|16|FIN
1748010545|10.0.8.106|110.55.148.177|62454|443|UDP|49669|64|
1748010552|10.0.10.177|160.201.232.208|43887|25|UDP|63475|47|FIN
1748010564|10.0.4.8|76.109.213.145|13198|8443|TCP|17447|33|SYN
1748010573|10.0.8.124|11.246.171.48|27668|3389|TCP|30406|23|SYN-ACK
1748010579|10.0.10.177|165.172.175.234|19320|8080|TCP|58880|76|SYN-ACK
1748010588|10.0.8.106|202.173.110.118|8972|53|UDP|45487|105|ACK
1748010594|10.0.9.14|64.16.96.112|19530|443|TCP|23503|56|RST
1748010600|10.0.10.68|43.47.77.53|2352|22|UDP|7824|5|FIN
1748010613|10.0.10.111|62.39.17.103|32423|8443|ICMP|8710|7|RST
1748010619|10.0.10.68|95.215.94.143|21142|25|ICMP|65377|89|RST
1748010625|10.0.7.136|22.254.171.202|44176|8443|TCP|36608|38|
1748010635|10.0.10.111|112.101.43.181|37620|53|TCP|44833|45|SYN-ACK
1748010640|10.0.4.27|64.16.96.112|48974|3389|TCP|10527|33|SYN-ACK
1748010652|10.0.10.68|62.39.17.103|21998|443|ICMP|3790|16|RST
1748010658|10.0.4.27|114.204.7.164|35630|8080|UDP|1629|1|FIN
1748010665|10.0.3.235|64.16.96.112|17067|22|TCP|36567|29|ACK
1748010676|10.0.3.235|73.194.181.104|5271|22|UDP|6636|5|FIN
1748010683|10.0.8.106|112.101.43.181|14576|53|UDP|36714|28|SYN-ACK
1748010691|10.0.10.111|33.124.222.177|4081|8443|TCP|64221|59|
1748010700|10.0.7.136|76.109.213.145|23975|3389|UDP|33826|23|FIN
1748010707|10.0.3.235|76.190.47.223|9000|8080|UDP|60085|219|ACK
1748010713|10.0.4.135|62.167.28.211|22309|443|ICMP|46180|329|SYN
1748010722|10.0.8.111|73.194.181.104|7784|53|TCP|39757|35|FIN
1748010731|10.0.10.177|19.74.6.247|2677|443|ICMP|18839|14|ACK
1748010740|10.0.3.235|45.99.169.200|62445|25|ICMP|16827|37|ACK
1748010746|10.0.3.235|173.28.24.138|29799|25|TCP|27856|36|RST
1748010752|10.0.8.91|218.206.91.157|7794|22|TCP|59788|41|ACK
1748010764|10.0.8.106|73.194.181.104|29873|25|TCP|24357|20|FIN
1748010772|10.0.5.9|45.99.169.200|33685|25|UDP|33673|30|FIN
1748010776|10.0.1.151|41.57.18.19|44236|8443|UDP|43884|37|RST
1748010785|10.0.1.175|197.228.132.22|37469|25|UDP|13394|42|ACK
1748010796|10.0.10.26|82.33.101.102|25699|80|TCP|3362|16|SYN-ACK
1748010801|10.0.1.175|82.33.101.102|38597|25|UDP|19279|178|SYN-ACK
1748010810|10.0.4.27|94.30.194.145|47122|443|ICMP|58445|245|RST
1748010816|10.0.8.124|173.28.24.138|4580|22|ICMP|16283|18|SYN-ACK
1748010824|10.0.1.151|2.109.142.198|60377|8443|ICMP|58187|76|FIN
1748010836|10.0.4.159|110.55.148.177|50754|80|UDP|26981|20|SYN-ACK
1748010841|10.0.1.151|218.206.91.157|13925|25|TCP|49144|51|
1748010849|10.0.8.106|73.194.181.104|2101|8080|ICMP|9658|44|ACK
1748010857|10.0.8.124|161.35.132.177|1516|25|TCP|16292|12|SYN
1748010869|10.0.3.235|173.28.24.138|44622|443|UDP|35010|30|FIN
1748010877|10.0.3.235|62.39.17.103|51614|8443|ICMP|48548|97|FIN
1748010884|10.0.4.8|31.62.59.131|19253|53|TCP|49831|34|ACK
1748010891|10.0.9.14|11.246.171.48|62494|22|TCP|60628|124|SYN
1748010901|10.0.5.9|76.190.47.223|28579|443|ICMP|38866|47|FIN
1748010904|10.0.1.151|43.47.77.53|62439|443|TCP|33064|24|SYN-ACK
1748010913|10.0.7.136|11.246.171.48|33660|443|UDP|22790|44|RST
1748010920|10.0.4.135|62.167.28.211|63872|8080|UDP|31593|47|ACK
1748010933|10.0.10.111|41.57.18.19|28097|8443|TCP|49151|46|SYN-ACK
1748010941|10.0.9.14|33.124.222.177|7428|53|TCP|1097|1|
1748010944|10.0.4.135|95.215.94.143|19862|80|ICMP|44231|41|SYN
1748010957|10.0.10.68|62.39.17.103|64863|443|ICMP|57769|52|SYN-ACK
1748010964|10.0.5.92|82.33.101.102|65443|8443|TCP|47933|396|FIN
1748010973|10.0.10.177|160.201.232.208|20480|3389|TCP|60339|379|FIN
1748010979|10.0.5.92|110.55.148.177|3418|80|UDP|4243|5|FIN
1748010987|10.0.4.159|202.173.110.118|22555|443|UDP|47899|56|ACK
1748010993|10.0.3.235|22.254.171.202|55521|3389|ICMP|5295|37|SYN-ACK
1748011005|10.0.4.159|102.133.182.72|55493|25|ICMP|34837|97|SYN
1748011011|10.0.4.27|43.47.77.53|60384|22|ICMP|22873|65|RST
1748011019|10.0.10.111|33.124.222.177|57855|8443|TCP|13059|20|SYN-ACK
1748011025|10.0.4.27|43.47.77.53|55793|80|ICMP|38106|76|
1748011034|10.0.10.111|112.101.43.181|3358|53|UDP|33459|22|
1748011042|10.0.10.111|114.204.7.164|11688|443|ICMP|24709|25|
1748011048|10.0.4.27|62.39.17.103|19404|8080|ICMP|5878|5|SYN
1748011059|10.0.1.175|112.101.43.181|9619|80|TCP|47806|37|SYN
1748011065|10.0.5.92|2.109.142.198|55418|443|ICMP|18891|26|RST
1748011072|10.0.8.91|82.33.101.102|7452|443|TCP|61786|148|ACK
1748011082|10.0.10.177|173.28.24.138|50081|53|ICMP|2748|1|SYN-ACK
1748011093|10.0.5.9|95.215.94.143|21281|25|ICMP|47842|41|
1748011097|10.0.10.177|165.172.175.234|44498|80|UDP|7709|11|RST
1748011109|10.0.4.159|2.109.142.198|8528|443|ICMP|5098|25|RST
1748011115|10.0.4.27|161.35.132.177|58437|22|TCP|11930|10|RST
1748011121|10.0.4.135|41.57.18.19|48054|25|ICMP|56034|60|
1748011131|10.0.8.111|160.201.232.208|45510|3389|TCP|1357|1|FIN
1748011140|10.0.8.91|73.194.181.104|47937|80|UDP|37370|29|ACK
1748011145|10.0.10.68|45.99.169.200|51277|3389|TCP|3999|5|
1748011153|10.0.10.26|62.39.17.103|8049|80|TCP|26652|59|FIN
1748011162|10.0.4.135|33.124.222.177|51742|25|TCP|13649|10|ACK
1748011171|10.0.10.26|220.233.63.160|28402|8080|UDP|2874|12|
1748011177|10.0.4.27|197.228.132.22|12491|8080|UDP|18166|22|ACK
1748011189|10.0.10.111|165.172.175.234|42292|80|UDP|12642|118|RST
1748011192|10.0.1.4|41.57.18.19|31167|25|UDP|13912|30|FIN
1748011200|10.0.8.91|31.62.59.131|49062|80|UDP|50819|47|
1748011210|10.0.1.175|33.124.222.177|43754|3389|UDP|1838|1|SYN
1748011218|10.0.8.124|110.55.148.177|35860|80|UDP|54111|64|SYN-ACK
1748011225|10.0.8.106|73.194.181.104|17778|25|TCP|33704|23|RST
1748011232|10.0.5.92|161.35.132.177|28921|8080|TCP|36248|30|SYN-ACK
1748011243|10.0.5.92|95.215.94.143|50499|53|ICMP|58559|99|
1748011249|10.0.8.124|73.194.181.104|46944|25|ICMP|19623|136|FIN
1748011256|10.0.1.175|73.194.181.104|29571|8080|TCP|59888|210|ACK
1748011269|10.0.3.235|41.57.18.19|16472|8443|ICMP|630|1|SYN-ACK
1748011277|10.0.8.106|161.35.132.177|33734|53|ICMP|15043|24|
1748011282|10.0.10.177|161.35.132.177|48819|22|UDP|27263|46|SYN-ACK
1748011288|10.0.8.124|2.109.142.198|62913|8443|ICMP|10246|7|
1748011296|10.0.4.159|95.215.94.143|20520|22|ICMP|15552|13|
1748011304|10.0.4.159|45.99.169.200|27241|53|UDP|59471|116|ACK
1748011315|10.0.7.136|161.35.132.177|6267|3389|UDP|28820|85|
1748011323|10.0.4.27|95.215.94.143|49847|80|UDP|54611|48|
1748011332|10.0.9.14|62.39.17.103|31317|8443|TCP|65044|489|SYN-ACK
1748011336|10.0.1.4|220.233.63.160|57037|8443|UDP|32468|31|SYN-ACK
1748011346|10.0.4.8|31.62.59.131|54753|53|ICMP|23655|31|SYN-ACK
1748011352|10.0.10.68|95.215.94.143|21927|53|TCP|55203|111|RST
1748011364|10.0.1.151|160.201.232.208|47396|80|TCP|6444|6|FIN
1748011372|10.0.1.175|33.124.222.177|29645|22|ICMP|41710|91|
1748011381|10.0.10.111|112.101.43.181|10192|8080|UDP|45980|110|
1748011385|10.0.9.14|161.35.132.177|47858|8443|TCP|39880|37|FIN
1748011392|10.0.10.111|73.194.181.104|32337|443|UDP|12010|35|
1748011400|10.0.9.14|76.190.47.223|23432|8443|TCP|35973|62|SYN
1748011408|10.0.8.106|218.206.91.157|11113|443|ICMP|65360|71|SYN
1748011421|10.0.1.151|173.28.24.138|28512|25|UDP|21264|15|FIN
1748011429|10.0.5.9|165.172.175.234|42291|25|TCP|5394|3|SYN-ACK
1748011435|10.0.1.151|160.201.232.208|37899|53|ICMP|13677|18|FIN
1748011442|10.0.10.26|95.215.94.143|26043|8080|ICMP|51430|50|SYN-ACK
1748011450|10.0.4.135|220.233.63.160|55554|22|TCP|30471|162|
1748011460|10.0.8.91|114.204.7.164|56500|22|ICMP|2702|4|SYN
1748011466|10.0.1.4|19.74.6.247|63356|443|UDP|18079|22|SYN
1748011475|10.0.10.68|43.47.77.53|30328|8080|TCP|16141|21|SYN
1748011484|10.0.4.8|45.99.169.200|46619|3389|UDP|10463|20|SYN
1748011492|10.0.1.175|160.201.232.208|40339|22|TCP|18051|17|FIN
1748011496|10.0.8.111|64.16.96.112|6726|3389|UDP|3995|4|ACK
1748011507|10.0.1.175|197.228.132.22|5375|443|ICMP|35033|33|RST
1748011516|10.0.3.235|102.133.182.72|8810|3389|TCP|26271|19|FIN
1748011523|10.0.1.4|45.99.169.200|17635|53|ICMP|7050|26|
1748011530|10.0.1.151|22.254.171.202|27653|53|UDP|45342|32|FIN
1748011536|10.0.4.27|165.172.175.234|12376|8080|TCP|63750|482|SYN
1748011544|10.0.8.111|165.172.175.234|62497|3389|ICMP|4477|15|
1748011552|10.0.4.27|218.206.91.157|35738|8443|UDP|16528|16|ACK
1748011565|10.0.1.175|76.190.47.223|8603|25|UDP|2611|3|SYN
1748011571|10.0.1.151|173.28.24.138|10378|25|UDP|39720|103|SYN-ACK
1748011577|10.0.3.235|11.246.171.48|8491|443|UDP|45279|147|SYN
1748011588|10.0.8.111|62.39.17.103|46184|53|UDP|12010|9|ACK
1748011593|10.0.8.111|114.204.7.164|52862|25|ICMP|2546|9|SYN
1748011603|10.0.8.106|62.167.28.211|51190|53|UDP|50943|34|ACK
1748011613|10.0.4.8|76.190.47.223|12413|53|ICMP|30534|41|ACK
1748011618|10.0.3.235|73.194.181.104|36491|80|ICMP|4492|38|
1748011624|10.0.10.26|41.57.18.19|55340|22|UDP|29025|22|FIN
1748011635|10.0.1.4|114.204.7.164|14067|3389|UDP|32288|25|ACK
1748011645|10.0.4.27|19.74.6.247|61790|80|TCP|46418|77|RST
1748011650|10.0.1.175|19.74.6.247|45107|8080|TCP|48007|87|
1748011659|10.0.4.159|31.62.59.131|65322|443|ICMP|16086|12|RST
1748011666|10.0.1.4|114.204.7.164|42369|25|ICMP|2191|3|RST
1748011673|10.0.7.136|112.101.43.181|59427|53|UDP|50668|37|RST
1748011680|10.0.4.27|112.101.43.181|51588|3389|UDP|25342|83|SYN-ACK
1748011690|10.0.10.68|76.109.213.145|21142|53|UDP|33055|54|FIN
1748011700|10.0.9.14|161.35.132.177|19802|53|TCP|40639|47|ACK
1748011709|10.0.1.175|160.201.232.208|53057|53|UDP|23101|30|RST
1748011715|10.0.8.124|31.62.59.131|17781|80|ICMP|40618|49|SYN
1748011720|10.0.1.151|31.62.59.131|20591|25|ICMP|14407|10|ACK
1748011733|10.0.4.159|114.204.7.164|39845|8080|ICMP|38682|26|
1748011738|10.0.5.9|76.190.47.223|36345|25|ICMP|65046|117|RST
1748011748|10.0.1.4|73.194.181.104|9943|80|ICMP|20424|17|RST
1748011752|10.0.10.177|218.206.91.157|33113|8443|TCP|37283|37|RST
1748011760|10.0.7.136|82.33.101.102|7000|22|TCP|53046|45|FIN
1748011770|10.0.4.27|94.30.194.145|10553|3389|TCP|31064|33|
1748011777|10.0.4.159|218.206.91.157|5878|22|TCP|64356|68|FIN
1748011789|10.0.8.124|82.33.101.102|6128|3389|TCP|57231|51|SYN-ACK
1748011793|10.0.8.111|45.99.169.200|39934|8080|UDP|48791|447|ACK
1748011803|10.0.7.136|94.30.194.145|43884|22|UDP|40608|30|ACK
1748011811|10.0.4.27|102.133.182.72|13340|53|ICMP|1010|3|RST
1748011819|10.0.1.4|94.30.194.145|60605|8080|ICMP|26511|89|RST
1748011829|10.0.1.151|82.33.101.102|60706|3389|ICMP|51416|59|SYN
1748011832|10.0.10.26|19.74.6.247|19077|22|ICMP|22307|31|FIN
1748011842|10.0.10.68|11.246.171.48|49576|8443|ICMP|37407|38|
1748011848|10.0.10.26|114.204.7.164|33641|80|UDP|36814|31|SYN-ACK
1748011861|10.0.10.26|114.204.7.164|55831|80|ICMP|35842|44|RST
1748011868|10.0.5.9|45.99.169.200|25325|443|TCP|41773|32|ACK
1748011872|10.0.1.4|62.39.17.103|63007|53|ICMP|17016|11|ACK
1748011880|10.0.1.4|94.30.194.145|17304|8443|TCP|30619|52|ACK
1748011891|10.0.9.14|110.55.148.177|59835|25|ICMP|11461|163|
1748011897|10.0.1.175|62.39.17.103|42142|8443|UDP|42906|46|FIN
1748011904|10.0.4.8|173.28.24.138|33765|25|TCP|14720|18|SYN-ACK
1748011912|10.0.4.27|22.254.171.202|24599|22|TCP|45969|49|FIN
1748011924|10.0.8.111|43.47.77.53|39081|443|ICMP|7383|5|FIN
1748011933|10.0.8.106|41.57.18.19|17934|443|UDP|3044|2|FIN
1748011941|10.0.4.159|41.57.18.19|22502|8080|UDP|54724|123|RST
1748011949|10.0.10.26|110.55.148.177|41540|443|UDP|23477|23|ACK
1748011956|10.0.4.27|165.172.175.234|32816|443|ICMP|26121|33|ACK
1748011960|10.0.8.106|94.30.194.145|58248|80|TCP|7776|12|FIN
1748011970|10.0.1.175|76.109.213.145|47677|53|ICMP|50243|196|
1748011977|10.0.9.14|11.246.171.48|3294|443|ICMP|11943|52|
1748011984|10.0.4.135|31.62.59.131|47469|443|ICMP|54191|71|FIN
1748011993|10.0.3.235|173.28.24.138|14779|8080|TCP|47297|35|
1748012004|10.0.8.111|33.124.222.177|18426|25|ICMP|46567|47|SYN
1748012009|10.0.8.91|95.215.94.143|61737|22|TCP|32882|25|
1748012017|10.0.10.111|62.39.17.103|5784|22|ICMP|59809|75|ACK
1748012027|10.0.4.135|218.206.91.157|46561|8080|UDP|34544|44|FIN
1748012035|10.0.10.68|11.246.171.48|21476|25|UDP|34208|39|
1748012041|10.0.8.111|45.99.169.200|59176|3389|UDP|58814|46|RST
1748012048|10.0.1.151|197.228.132.22|49049|443|ICMP|29526|68|RST
1748012060|10.0.5.9|76.190.47.223|33668|3389|ICMP|471|3|SYN-ACK
