customer_id,signup_date,last_active,plan_type,monthly_spend,support_tickets
CUST001639,2023-11-29,2/25/2026,standard,41.46,10
CUST001640,2022-08-07,2026-03-13,premium,124.86,12
CUST001641,2022-06-02,2025-11-12,basic,29.95,6
CUST001642,2022-10-09,2025-11-13,standard,78.32,0
CUST001643,2022-09-11,2026-02-09,standard,66.20,0
CUST001644,6/13/2022,2025-11-07,premium,140.27,4
CUST001645,2022-03-25,1/7/2026,premium,106.51,2
CUST001646,2022-01-09,2026-02-28,premium,78.19,7
CUST001647,5/23/2023,2026-03-07,basic,20.55,7
CUST001648,9/17/2022,2026-02-12,standard,77.00,1
CUST001649,2023-07-14,2025-10-31,standard,74.93,4
CUST001650,2024-03-06,2026-02-06,premium,96.95,4
CUST001651,2022-09-13,2025-09-28,standard,69.18,0
CUST001652,2022-09-20,2025-10-31,basic,34.22,5
CUST001653,5/27/2023,3/16/2026,standard,70.78,1
CUST001654,2023-03-07,2026-02-27,premium,76.03,1
CUST001655,2022-09-10,2025-12-23,basic,27.33,5
CUST001656,2022-10-26,2026-02-03,standard,48.46,5
CUST001657,2022-04-11,2026-01-22,basic,28.91,0
CUST001658,2022-08-15,1/13/2026,basic,23.38,0
CUST001659,2024-07-19,2025-12-28,basic,21.73,2
CUST001660,2024-09-10,2026-01-30,standard,46.01,12
CUST001661,2022-10-24,2026-02-27,basic,26.13,0
CUST001662,2024-04-06,2026-03-22,basic,43.71,2
CUST001663,2023-01-10,2025-10-18,standard,63.77,0
CUST001664,2023-11-30,2026-03-27,standard,48.43,12
CUST001665,2024-04-03,2025-10-07,premium,120.12,0
CUST001666,2023-10-28,3/16/2026,premium,101.77,13
CUST001667,2022-06-06,2026-03-01,standard,46.16,0
CUST001668,2022-05-29,2026-03-01,standard,83.92,1
CUST001669,2022-03-16,2026-01-21,basic,32.62,2
CUST001670,2022-07-11,2025-12-30,premium,120.88,2
CUST001671,2023-05-09,2026-03-16,standard,52.47,5
CUST001672,2023-03-20,2025-12-12,premium,82.51,1
CUST001673,2023-12-16,12/26/2025,standard,65.03,5
CUST001674,2023-07-18,2026-02-06,basic,19.71,9
CUST001675,2022-05-06,2025-10-09,standard,67.84,5
CUST001676,2023-09-06,2025-10-03,standard,0.00,12
CUST001677,2024-05-10,2026-02-28,basic,19.73,3
CUST001678,2023-06-30,2025-11-14,standard,79.77,4
CUST001679,2024-07-16,2026-02-15,premium,119.57,1
CUST001680,2024-06-30,2026-01-15,basic,33.19,6
CUST001681,2024-08-10,2026-03-04,premium,83.65,0
CUST001682,8/20/2022,2025-11-04,standard,80.92,5
CUST001683,2023-04-20,2026-02-23,basic,16.52,7
CUST001684,2022-07-11,2026-01-20,basic,31.47,13
CUST001685,2023-03-28,9/30/2025,standard,63.31,0
CUST001686,2023-10-22,2025-11-30,basic,23.29,6
CUST001687,2022-03-04,2026-03-06,basic,37.73,7
CUST001688,2024-06-18,2025-11-10,standard,0.00,4
CUST001689,2/16/2024,2025-10-06,basic,42.43,2
CUST001690,2024-09-03,2026-01-13,standard,80.96,1
CUST001691,3/28/2022,2026-01-06,standard,0.00,0
CUST001692,2023-05-19,2025-12-21,basic,25.24,4
CUST001693,9/9/2022,2026-01-26,standard,75.90,2
CUST001694,2022-12-15,2025-10-31,standard,41.88,6
CUST001695,7/31/2024,2025-10-20,basic,44.96,14
CUST001696,2022-04-07,2026-02-24,premium,93.96,4
CUST001697,2023-06-14,2025-10-14,basic,43.45,1
CUST001698,2022-05-12,2025-12-15,basic,19.65,5
CUST001699,2023-09-22,2025-12-13,basic,15.62,8
CUST001700,2023-03-15,2026-03-01,basic,38.35,0
CUST001701,2024-03-09,2026-02-15,basic,37.51,6
CUST001702,1/26/2024,2025-12-30,standard,0.00,5
CUST001703,2024-04-22,2026-01-15,premium,113.47,6
CUST001704,2024-10-22,11/15/2025,basic,44.47,1
CUST001705,2023-11-28,2026-03-18,basic,34.17,9
CUST001706,2023-12-29,2026-02-06,premium,94.33,5
CUST001707,2022-07-29,3/4/2026,basic,33.00,5
CUST001708,2023-02-11,2026-01-25,standard,68.39,1
CUST001709,2022-03-22,2025-12-13,premium,129.25,35
CUST001710,2024-03-08,3/3/2026,standard,62.53,4
CUST001711,2023-01-14,2026-02-02,premium,149.79,0
CUST001712,2022-01-27,2026-01-24,standard,55.02,3
CUST001713,2022-09-03,2025-12-11,premium,141.17,3
CUST001714,2022-04-29,3/8/2026,basic,17.13,4
CUST001715,2023-08-22,2026-01-29,basic,30.90,0
CUST001716,2022-12-16,2026-02-15,premium,120.49,0
CUST001717,2022-06-07,2026-03-04,basic,16.09,8
CUST001718,2024-01-22,2025-10-17,basic,38.76,3
CUST001719,2024-11-29,2025-10-01,basic,37.39,0
CUST001720,2022-04-24,11/14/2025,premium,102.10,4
CUST001721,2022-11-12,2025-10-03,standard,54.42,8
CUST001722,2022-04-17,2025-12-07,standard,48.25,3
CUST001723,10/20/2022,2025-10-19,basic,30.73,5
CUST001724,2022-01-11,2025-11-12,premium,133.52,1
CUST001725,10/7/2022,2025-12-13,basic,22.01,5
CUST001726,2022-02-06,2025-10-23,premium,113.05,7
CUST001727,2022-02-02,2025-12-02,premium,118.72,4
CUST001728,2024-02-09,2025-10-10,basic,31.58,4
CUST001729,2024-07-23,2026-03-05,premium,97.17,2
CUST001730,2022-10-28,2026-01-02,standard,53.25,15
CUST001731,2022-12-25,2026-02-07,basic,40.18,8
CUST001732,4/23/2022,2025-12-13,standard,41.03,1
CUST001733,2022-03-04,2025-10-14,standard,73.72,5
CUST001734,2024-01-11,2025-10-12,basic,43.50,4
CUST001735,2022-01-07,2025-12-29,premium,141.55,1
CUST001736,2022-03-03,2025-11-07,standard,75.28,2
CUST001737,2022-07-11,2025-11-07,standard,57.02,0
CUST001738,2024-05-22,2026-03-02,standard,70.86,1
CUST001739,2022-09-04,2026-01-22,premium,133.29,1
CUST001740,2024-11-08,1/17/2026,standard,41.83,1
CUST001741,2024-11-18,2025-12-06,standard,80.83,0
CUST001742,2/18/2023,2026-03-08,basic,0.00,0
CUST001743,2023-07-26,2026-03-07,basic,33.20,13
CUST001744,2023-02-06,2025-10-29,premium,123.16,0
CUST001745,2022-02-04,2025-11-21,standard,66.95,0
CUST001746,2024-04-05,2025-12-12,standard,66.83,4
CUST001747,2024-08-29,12/19/2025,premium,148.65,4
CUST001748,2023-06-23,2026-03-10,premium,89.88,0
CUST001749,2022-12-17,2026-02-04,basic,43.83,4
CUST001750,2022-12-03,2025-10-05,basic,33.09,0
CUST001751,10/13/2023,2026-02-22,standard,64.58,9
CUST001752,2023-08-31,2026-01-08,basic,0.00,11
CUST001753,2022-03-30,3/3/2026,standard,52.81,3
CUST001754,2024-08-21,2025-11-11,basic,19.25,3
CUST001755,2022-01-29,2026-02-14,standard,79.52,8
CUST001756,2024-05-09,2026-02-12,standard,55.31,15
CUST001757,2023-04-20,11/9/2025,basic,18.45,4
CUST001758,2023-04-14,2025-11-01,standard,83.19,5
CUST001759,2022-09-01,2025-12-01,standard,42.75,12
CUST001760,2022-02-01,2025-12-24,standard,56.93,5
CUST001761,2023-11-03,2025-10-06,basic,44.76,5
CUST001762,2024-07-05,2026-03-01,standard,58.22,0
CUST001763,2022-10-12,2026-01-03,standard,83.60,33
CUST001764,2024-05-30,2025-10-19,standard,53.00,0
CUST001765,2023-11-09,2026-03-19,premium,126.88,4
CUST001766,2023-05-29,2025-11-18,premium,123.63,4
CUST001767,2022-05-16,2025-10-13,basic,25.40,4
CUST001768,2024-06-22,2026-03-04,basic,20.37,12
CUST001769,1/18/2023,2026-03-21,premium,108.90,0
CUST001770,2024-08-02,2025-11-21,standard,62.16,4
CUST001771,2022-11-12,2026-02-22,basic,0.00,5
CUST001772,2022-01-02,2025-12-15,standard,70.71,10
CUST001773,2024-03-10,2025-12-20,standard,0.00,0
CUST001774,2022-12-27,2025-12-30,premium,95.12,4
CUST001775,2023-12-24,2025-10-22,basic,34.15,1
CUST001776,2024-03-12,1/30/2026,premium,89.59,19
CUST001777,2023-11-03,2026-02-08,standard,55.20,11
CUST001778,2023-03-30,10/1/2025,basic,30.89,9
CUST001779,2024-03-12,2025-12-23,basic,43.55,2
CUST001780,2022-02-02,2025-10-22,basic,29.63,2
CUST001781,2022-09-03,2025-10-06,premium,136.82,0
CUST001782,2023-02-12,2025-11-14,premium,100.02,0
CUST001783,2022-06-30,2026-01-03,basic,18.23,9
CUST001784,2024-05-09,11/26/2025,standard,82.78,3
CUST001785,2023-06-29,2026-02-17,standard,0.00,0
CUST001786,2022-09-07,9/30/2025,standard,61.28,5
CUST001787,2024-01-10,2026-02-22,basic,30.43,2
CUST001788,2024-05-26,2025-12-11,basic,24.73,13
CUST001789,2022-10-11,2025-11-21,standard,62.96,10
CUST001790,2024-01-15,2026-01-05,standard,77.87,4
CUST001791,6/19/2022,2025-10-01,standard,54.95,0
CUST001792,2024-02-02,2025-10-15,basic,34.42,1
CUST001793,2022-08-26,2026-01-03,premium,80.19,2
CUST001794,2024-05-21,2025-11-05,standard,70.69,2
CUST001795,2024-10-01,2026-02-19,standard,78.27,13
CUST001796,2023-08-23,2025-10-14,standard,73.61,4
CUST001797,2023-08-13,2/2/2026,premium,80.22,1
CUST001798,2022-10-01,2/7/2026,premium,0.00,5
CUST001799,2024-02-12,2026-03-25,premium,113.97,3
CUST001800,2022-02-19,2025-11-11,basic,29.15,0
CUST001801,2023-12-18,2025-11-25,standard,51.72,10
CUST001802,2022-03-08,2026-01-03,basic,17.71,13
CUST001803,2022-07-29,2025-12-17,basic,41.07,31
CUST001804,2024-06-26,2026-01-31,premium,124.15,16
CUST001805,2023-03-15,2025-12-12,premium,146.65,15
CUST001806,2022-10-22,2026-01-26,premium,99.38,1
CUST001807,2023-10-18,2025-11-05,premium,95.01,5
CUST001808,2023-03-25,2026-02-14,standard,53.04,10
CUST001809,2024-10-17,2025-10-22,standard,45.24,15
CUST001810,2022-05-24,2026-02-14,basic,22.39,14
CUST001811,2023-11-01,2026-02-20,standard,0.00,8
CUST001812,10/3/2022,2025-12-24,standard,0.00,8
CUST001813,2024-09-28,2025-10-23,premium,126.45,4
CUST001814,2023-03-08,2025-10-01,standard,71.72,4
CUST001815,2022-05-05,2026-03-17,basic,23.34,3
CUST001816,2023-10-19,2/27/2026,standard,55.61,34
CUST001817,11/2/2022,2025-10-14,standard,75.06,11
CUST001818,2023-07-22,2025-10-11,premium,113.35,1
CUST001819,6/19/2022,2026-02-02,standard,62.49,0
CUST001820,2022-11-07,2026-02-26,basic,18.54,5
CUST001821,2022-10-13,2026-03-14,basic,38.14,0
CUST001822,2023-01-06,2026-03-17,basic,36.65,5
CUST001823,2024-06-15,2026-01-23,basic,33.69,15
CUST001824,1/28/2022,2025-10-09,basic,34.52,2
CUST001825,2023-08-01,2/10/2026,basic,23.53,14
CUST001826,2023-10-31,2026-02-21,basic,23.60,4
CUST001827,2023-12-18,2025-12-20,premium,79.95,9
CUST001828,2024-10-13,2026-03-23,standard,50.30,1
CUST001829,10/31/2023,2025-11-09,basic,24.21,6
CUST001830,2022-11-16,2026-03-21,basic,29.46,0
CUST001831,10/10/2024,2026-01-15,basic,32.97,5
CUST001832,2/15/2022,2025-12-12,basic,18.79,5
CUST001833,2022-11-21,2025-10-03,standard,40.34,6
CUST001834,2024-04-10,11/20/2025,standard,74.58,3
CUST001835,2024-06-25,2025-10-27,standard,84.91,3
CUST001836,8/6/2022,2/20/2026,premium,0.00,0
CUST001837,2024-11-19,2026-02-24,basic,15.80,14
CUST001838,2022-07-04,2025-11-22,basic,30.49,4
CUST001839,2022-08-08,2026-02-18,standard,79.08,2
CUST001840,2022-03-28,2025-12-13,standard,51.09,1
CUST001841,2023-08-13,2025-12-25,premium,146.54,1
CUST001842,2022-02-20,2026-03-23,standard,48.18,4
CUST001843,2023-06-04,2025-11-20,basic,18.61,1
CUST001844,2024-04-04,2026-02-15,premium,143.96,2
CUST001845,2022-11-01,3/7/2026,basic,16.92,1
CUST001846,2023-06-29,12/14/2025,standard,44.51,6
CUST001847,2024-09-21,2025-10-08,standard,81.13,5
CUST001848,2022-05-20,2025-11-03,standard,78.61,2
CUST001849,2022-05-15,2026-01-05,standard,0.00,4
CUST001850,2024-10-14,2025-12-16,standard,63.81,1
CUST001851,2022-09-04,2025-12-11,standard,65.04,3
CUST001852,2024-09-20,2026-01-13,premium,111.38,1
CUST001853,2023-01-10,2/2/2026,standard,83.52,4
CUST001854,2024-07-02,2026-03-24,basic,39.68,3
CUST001855,3/15/2023,2025-11-28,basic,28.82,7
CUST001856,2022-02-26,2025-10-17,standard,68.25,4
CUST001857,11/16/2024,2025-10-26,standard,84.69,1
CUST001858,2022-02-15,2025-11-10,standard,66.44,5
CUST001859,2024-03-28,2026-01-20,basic,19.15,11
CUST001860,2024-06-20,11/18/2025,standard,81.96,0
CUST001861,2024-08-29,2026-01-05,standard,44.22,12
CUST001862,2022-06-22,2026-02-15,standard,62.49,8
CUST001863,11/5/2022,11/29/2025,standard,57.64,13
CUST001864,2023-12-28,2026-01-28,standard,51.64,12
CUST001865,2023-05-24,2/10/2026,standard,70.34,9
CUST001866,2024-07-31,2025-10-30,standard,76.22,3
CUST001867,2024-05-13,2025-09-29,standard,77.58,4
CUST001868,2022-02-22,2026-01-18,standard,54.06,0
CUST001869,2022-11-24,2025-12-26,standard,50.94,2
CUST001870,2023-03-31,2026-01-18,standard,0.00,4
CUST001871,2024-03-20,2025-11-25,basic,44.63,4
CUST001872,2022-05-10,2026-03-05,basic,21.43,9
CUST001873,12/1/2022,2026-02-03,standard,44.86,5
CUST001874,2023-05-25,3/16/2026,premium,99.09,3
CUST001875,2022-12-06,2025-12-25,premium,95.88,1
CUST001876,2022-03-06,2026-02-06,standard,52.31,7
CUST001877,2022-05-14,2025-11-15,basic,22.76,4
CUST001878,2022-01-06,2025-12-15,standard,64.80,0
CUST001879,2022-08-03,2026-01-29,premium,121.69,10
CUST001880,2023-05-25,2025-09-30,premium,104.69,3
CUST001881,2022-07-04,2026-01-03,basic,0.00,5
CUST001882,1/5/2023,3/13/2026,premium,133.58,12
CUST001883,2024-08-29,2026-03-07,standard,72.77,4
CUST001884,2023-03-01,2025-12-10,basic,27.32,14
CUST001885,2024-02-16,2025-11-23,basic,15.74,4
CUST001886,2023-05-28,2026-02-10,basic,42.62,10
CUST001887,2024-06-09,2025-12-07,standard,42.25,6
CUST001888,2024-01-16,2025-11-22,standard,55.30,10
CUST001889,2024-11-03,2025-10-23,basic,18.93,12
CUST001890,2023-01-13,2025-12-10,basic,23.68,5
CUST001891,2022-04-20,2026-03-25,standard,70.39,1
CUST001892,2024-07-14,2025-12-08,premium,110.88,2
CUST001893,2024-03-10,2026-03-20,basic,20.31,11
CUST001894,2023-05-30,2025-11-11,standard,0.00,14
CUST001895,2024-03-22,2025-11-24,standard,84.62,0
CUST001896,2024-06-28,2026-03-24,premium,95.49,5
CUST001897,2024-05-20,2026-03-08,basic,18.33,1
CUST001898,2024-09-07,2025-12-30,basic,25.37,3
CUST001899,2023-12-19,2025-10-16,basic,44.50,8
CUST001900,2024-10-28,2026-01-03,premium,0.00,17
CUST001901,1/23/2024,2026-01-13,standard,55.23,1
CUST001902,2023-02-01,2026-02-16,premium,148.85,4
CUST001903,2022-06-23,2025-12-02,standard,74.81,10
CUST001904,12/14/2022,2026-03-20,basic,39.98,5
CUST001905,2022-01-26,2025-10-11,standard,76.05,3
CUST001906,2023-02-03,2026-03-19,standard,84.74,14
CUST001907,2023-04-15,2026-01-02,premium,141.08,5
CUST001908,2024-03-22,2025-12-05,standard,52.90,11
CUST001909,2024-01-07,2026-01-20,basic,16.60,4
CUST001910,2023-03-22,2025-12-02,standard,64.86,5
CUST001911,2023-10-19,2026-01-25,standard,45.55,4
CUST001912,2024-03-01,2025-10-19,standard,59.15,4
CUST001913,5/5/2022,2026-01-08,premium,98.59,1
CUST001914,2022-10-09,2026-01-22,standard,41.64,5
CUST001915,2023-06-02,2026-02-11,basic,42.14,15
CUST001916,2022-07-31,2026-02-17,premium,0.00,3
CUST001917,2023-03-07,2026-02-11,standard,63.16,4
CUST001918,2022-04-02,2/26/2026,basic,21.90,14
CUST001919,2022-03-03,2025-11-17,premium,119.76,31
CUST001920,2023-08-29,2026-02-07,standard,75.86,5
CUST001921,2023-05-15,2025-10-14,premium,119.22,10
CUST001922,2022-10-11,2026-02-06,basic,0.00,7
CUST001923,2022-02-04,2025-11-30,premium,105.32,2
CUST001924,2024-02-16,2025-12-05,premium,99.86,12
CUST001925,2022-07-08,2026-03-09,basic,34.42,7
CUST001926,2023-04-06,2026-01-14,basic,28.41,3
CUST001927,2024-08-19,2026-03-17,standard,40.68,12
CUST001928,2024-02-13,2025-11-11,standard,65.41,3
CUST001929,2024-06-06,2025-11-05,standard,80.40,3
CUST001930,5/29/2022,2025-12-24,basic,39.09,2
CUST001931,2024-02-12,2026-03-22,standard,50.65,0
CUST001932,2024-01-05,12/1/2025,premium,122.33,1
CUST001933,2022-01-12,2025-11-01,basic,19.18,3
CUST001934,2022-08-30,2025-11-30,standard,53.09,5
CUST001935,2022-06-02,2026-03-03,standard,75.88,1
CUST001936,2022-10-10,2025-12-06,basic,19.88,3
CUST001937,2023-06-26,12/24/2025,basic,18.96,10
CUST001938,6/10/2024,2025-11-18,basic,40.35,2
CUST001939,2022-04-12,2026-03-11,standard,49.88,10
CUST001940,2022-10-06,2026-01-15,premium,110.25,1
CUST001941,2023-07-28,2026-03-26,basic,29.56,4
CUST001942,2023-05-08,2026-03-04,basic,27.59,4
CUST001943,9/13/2024,3/11/2026,basic,25.54,5
CUST001944,2024-02-01,2026-03-27,standard,77.97,7
CUST001945,3/31/2022,2025-12-25,basic,39.51,15
CUST001946,2024-05-31,2025-10-27,basic,15.44,7
CUST001947,2023-11-02,2025-09-30,basic,39.32,4
CUST001948,2023-03-13,2025-12-12,basic,32.86,3
CUST001949,2024-11-20,2026-02-19,premium,90.16,4
CUST001950,2022-05-25,2026-03-18,basic,16.36,4
CUST001951,2022-05-21,2025-11-28,premium,91.00,11
CUST001952,2023-05-11,2025-12-31,premium,86.35,3
CUST001953,2024-05-29,2025-12-03,basic,31.44,25
CUST001954,2022-12-29,1/5/2026,standard,57.22,25
CUST001955,2023-11-16,2026-03-14,standard,60.00,0
CUST001956,2022-06-13,2025-12-24,premium,86.96,5
CUST001957,2023-11-14,1/3/2026,basic,0.00,5
CUST001958,4/24/2023,2026-03-02,premium,149.76,4
CUST001959,2022-02-09,2026-02-19,basic,23.85,6
CUST001960,2024-04-11,2025-10-20,standard,50.52,18
CUST001961,2022-10-04,2026-02-09,standard,0.00,6
CUST001962,2022-04-14,2026-03-07,basic,25.12,27
CUST001963,2023-06-16,12/5/2025,standard,0.00,2
CUST001964,2024-06-26,2025-09-28,basic,18.87,0
CUST001965,2024-01-20,2025-10-14,basic,21.92,6
CUST001966,2023-03-19,2026-01-09,standard,40.55,4
CUST001967,2022-03-06,2026-02-01,standard,62.79,2
CUST001968,2022-07-12,2026-01-30,premium,100.26,1
CUST001969,5/14/2023,2025-12-22,standard,55.32,3
CUST001970,2022-01-27,2025-10-14,basic,32.14,33
CUST001971,2024-09-04,2026-01-19,basic,35.86,3
CUST001972,2023-03-23,2025-10-09,basic,40.45,5
CUST001973,2022-01-06,2025-12-17,standard,0.00,11
CUST001974,2022-01-23,3/9/2026,standard,84.34,1
CUST001975,2023-06-06,2026-02-08,standard,68.25,4
CUST001976,2023-09-23,2026-01-02,premium,80.23,6
CUST001977,2022-04-06,2025-12-26,basic,34.12,12
CUST001978,2022-08-27,2026-03-05,standard,59.98,6
CUST001979,2024-07-23,2026-01-01,standard,84.82,4
CUST001980,2022-06-29,2026-02-12,standard,66.71,1
CUST001981,2024-05-08,2025-10-07,standard,48.06,5
CUST001982,2022-06-09,1/21/2026,standard,60.85,4
CUST001983,2023-12-07,2/14/2026,basic,37.56,1
CUST001984,2022-12-17,2026-03-10,basic,42.31,13
CUST001985,2024-06-07,2026-02-28,standard,62.64,2
CUST001986,2023-10-03,2025-11-02,standard,71.06,5
CUST001987,2022-04-14,2025-12-31,premium,110.91,9
CUST001988,2022-11-13,2025-11-17,premium,110.97,4
CUST001989,4/20/2022,2025-10-10,basic,30.42,3
CUST001990,8/27/2023,2025-11-10,basic,42.80,8
CUST001991,2023-07-25,2025-10-11,basic,18.95,7
CUST001992,2023-02-06,2025-09-29,basic,18.80,0
CUST001993,2023-07-22,2025-09-30,basic,40.57,3
CUST001994,2022-07-31,1/24/2026,standard,48.73,14
CUST001995,2023-06-04,2025-12-16,basic,35.47,15
CUST001996,2023-12-30,2025-12-16,premium,82.20,1
CUST001997,2022-07-03,2025-12-11,standard,76.58,10
CUST001998,2022-11-22,2025-10-29,standard,63.89,0
CUST001999,2023-07-20,3/10/2026,standard,57.63,0
CUST002000,2024-09-24,2026-03-24,standard,56.51,2
CUST002001,2024-03-16,11/30/2025,premium,140.78,1
CUST002002,11/14/2024,2025-12-17,basic,16.81,2
CUST002003,2024-03-12,2026-02-05,standard,67.21,1
CUST002004,2024-02-11,2/13/2026,standard,45.83,1
CUST002005,2022-10-28,2026-01-21,basic,27.33,5
CUST002006,2023-06-30,2025-10-06,basic,35.38,6
CUST002007,2022-07-20,2025-10-19,premium,86.06,2
CUST002008,2024-02-18,2026-01-19,basic,31.79,10
CUST002009,2024-01-19,10/8/2025,basic,30.95,2
CUST002010,2023-05-09,2026-03-08,basic,0.00,12
CUST002011,2024-08-14,2025-12-18,premium,117.28,2
CUST002012,2023-07-04,2025-10-16,basic,20.98,15
CUST002013,2024-10-26,2025-12-20,premium,79.77,2
CUST002014,2022-02-15,11/10/2025,standard,40.36,4
CUST002015,2023-12-01,2026-02-08,standard,66.82,2
CUST002016,2023-01-08,2026-02-27,premium,92.96,2
CUST002017,2022-09-01,2026-01-18,basic,18.68,10
CUST002018,2022-11-19,2025-12-11,premium,97.57,2
CUST002019,4/25/2024,2026-01-30,standard,60.61,5
CUST002020,2022-09-07,2025-11-21,premium,136.65,7
CUST002021,2023-07-30,2026-01-05,basic,25.88,8
CUST002022,2023-06-16,2026-01-18,premium,123.79,0
CUST002023,2022-02-21,2025-10-01,standard,75.85,9
CUST002024,2024-05-30,2025-12-15,standard,58.30,0
CUST002025,2022-04-06,2025-10-17,standard,0.00,18
CUST002026,11/29/2024,2025-10-10,premium,77.73,8
CUST002027,2024-08-06,2025-10-09,premium,89.62,4
CUST002028,2022-09-10,1/31/2026,standard,63.81,0
CUST002029,2022-09-07,2026-02-05,standard,55.56,12
CUST002030,2023-01-17,2025-10-31,standard,78.52,11
CUST002031,2023-03-13,2026-01-26,basic,19.52,3
CUST002032,2022-12-23,2026-03-27,basic,40.59,1
CUST002033,2024-05-24,2026-03-05,standard,83.74,0
CUST002034,2024-11-13,2/8/2026,standard,62.40,8
CUST002035,2022-01-29,2025-11-22,basic,26.89,4
CUST002036,2023-01-10,2025-09-28,basic,40.77,5
CUST002037,2023-06-13,2025-12-14,standard,54.59,9
CUST002038,2022-11-09,2026-02-19,premium,143.97,5
CUST002039,2022-11-12,2025-12-29,standard,70.17,8
CUST002040,2024-02-12,2026-02-09,premium,121.34,6
CUST002041,2024-09-07,2026-01-24,basic,34.43,2
CUST002042,2023-04-29,3/26/2026,standard,54.19,19
CUST002043,2022-05-27,2026-01-30,standard,47.85,4
CUST002044,2024-08-27,10/10/2025,basic,16.90,6
CUST002045,12/23/2022,2025-10-18,standard,56.57,5
CUST002046,2023-12-02,2026-01-02,standard,40.76,12
CUST002047,2024-10-14,2025-12-26,standard,42.71,6
CUST002048,2022-01-31,3/9/2026,standard,69.34,5
CUST002049,2023-02-18,2025-11-01,basic,36.49,13
CUST002050,2024-08-29,2026-01-31,basic,27.79,15
CUST002051,2024-03-08,2025-10-06,standard,60.72,4
CUST002052,2024-05-10,2025-12-27,basic,34.12,5
CUST002053,2023-09-25,2026-02-04,basic,0.00,9
CUST002054,2023-11-17,2026-02-09,basic,19.34,4
CUST002055,2024-09-22,12/21/2025,basic,23.48,2
CUST002056,2024-05-11,2025-11-04,standard,53.78,3
CUST002057,2024-07-10,2026-01-07,premium,81.68,11
CUST002058,11/9/2023,2026-03-19,basic,22.33,1
CUST002059,2023-07-12,2025-11-03,standard,48.39,0
CUST002060,2022-10-09,11/2/2025,standard,50.02,5
CUST002061,2024-01-24,2025-12-28,basic,30.87,5
CUST002062,2023-10-06,2025-10-21,basic,30.74,11
