user_id,segment,plan_type,experiment_id,variant,metric_value,session_count,days_active,revenue_usd,is_converted,cohort_week
u0001776,champion,free,exp002,control,0.4388,3,47,80.39,0,2023-W46
u0001777,new_user,free,exp001,treatment,0.379,14,7,118.99,0,2023-W35
u0001778,casual,free,exp003,control,0.0751,20,77,48.93,0,2023-W46
u0001779,casual,free,exp002,treatment,0.7026,22,77,13.01,0,2023-W40
u0001780,at_risk,free,exp004,control,0.8865,3,32,71.22,1,2023-W42
u0001781,casual,starter,exp004,control,0.877,3,35,88.91,0,2023-W45
u0001782,casual,starter,exp004,treatment,0.8368,28,46,94.01,0,2023-W40
u0001783,new_user,free,exp004,control,0.368,28,34,65.03,0,2023-W39
u0001784,champion,free,exp002,control,0.3203,9,73,115.15,0,2023-W43
u0001785,casual,pro,exp003,treatment,0.6823,1,72,110.94,0,2023-W37
u0001786,power_user,free,exp003,treatment,0.8159,21,74,44.79,0,2023-W39
u0001787,power_user,free,exp003,control,0.0659,11,46,60.31,1,2023-W35
u0001788,new_user,free,exp004,control,0.5789,4,67,66.96,0,2023-W46
u0001789,casual,free,exp003,treatment,0.7551,26,45,17.16,0,2023-W41
u0001790,casual,free,exp003,treatment,0.5932,7,51,103.21,0,2023-W37
u0001791,casual,starter,exp004,treatment,0.2972,5,53,60.6,0,2023-W39
u0001792,at_risk,free,exp003,treatment,0.6789,28,19,7.02,0,2023-W37
u0001793,casual,free,exp001,control,0.6589,10,64,74.56,1,2023-W38
u0001794,power_user,pro,exp001,treatment,0.9306,19,2,92.22,0,2023-W35
u0001795,champion,starter,exp004,control,0.1939,3,63,40.61,0,2023-W43
u0001796,casual,starter,exp004,treatment,0.5282,14,34,45.87,0,2023-W44
u0001797,casual,free,exp003,treatment,0.0787,5,30,28.18,0,2023-W46
u0001798,casual,free,exp003,treatment,0.1823,11,89,8.5,0,2023-W35
u0001799,new_user,free,exp003,treatment,0.3291,25,53,29.81,1,2023-W41
u0001800,at_risk,free,exp001,treatment,0.4875,17,18,83.71,0,2023-W43
u0001801,casual,free,exp003,control,0.7315,26,81,95.31,0,2023-W36
u0001802,new_user,free,exp004,control,0.8386,29,46,109.16,0,2023-W46
u0001803,new_user,pro,exp002,treatment,0.1568,20,44,23.2,0,2023-W40
u0001804,power_user,free,exp004,treatment,0.5375,26,77,19.48,0,2023-W40
u0001805,at_risk,free,exp003,treatment,0.762,3,90,109.37,0,2023-W44
u0001806,casual,pro,exp004,treatment,0.2563,3,36,103.89,0,2023-W44
u0001807,casual,enterprise,exp002,treatment,0.3412,13,58,80.06,0,2023-W42
u0001808,casual,free,exp001,treatment,0.3765,18,11,19.16,0,2023-W36
u0001809,casual,starter,exp001,treatment,0.5237,22,88,83.66,0,2023-W41
u0001810,at_risk,free,exp002,control,0.4808,30,4,45.71,0,2023-W39
u0001811,power_user,pro,exp001,treatment,0.7796,20,53,117.85,0,2023-W42
u0001812,new_user,free,exp002,treatment,0.18,22,60,62.79,0,2023-W45
u0001813,casual,pro,exp003,treatment,0.8187,10,40,76.0,1,2023-W40
u0001814,power_user,free,exp004,treatment,0.5424,24,59,39.14,0,2023-W40
u0001815,casual,pro,exp001,control,0.8066,28,79,6.18,0,2023-W43
u0001816,at_risk,pro,exp002,control,0.5524,8,89,68.2,0,2023-W37
u0001817,power_user,pro,exp003,treatment,0.6581,14,88,109.75,0,2023-W42
u0001818,new_user,free,exp003,treatment,0.7826,9,65,87.51,0,2023-W40
u0001819,new_user,free,exp002,control,0.6928,24,64,108.15,0,2023-W39
u0001820,casual,free,exp002,control,0.2787,28,67,6.49,0,2023-W43
u0001821,casual,free,exp001,control,0.4149,21,26,37.36,1,2023-W38
u0001822,power_user,free,exp002,control,0.9063,18,86,76.71,1,2023-W44
u0001823,at_risk,free,exp004,treatment,0.3473,12,70,16.24,1,2023-W41
u0001824,new_user,free,exp001,treatment,0.0506,13,11,51.72,0,2023-W37
u0001825,power_user,free,exp003,treatment,0.0104,15,28,77.53,0,2023-W46
u0001826,casual,free,exp003,treatment,0.1695,25,24,24.47,0,2023-W41
u0001827,champion,free,exp001,control,0.487,21,39,60.3,1,2023-W46
u0001828,casual,free,exp001,treatment,0.3808,13,56,86.46,0,2023-W43
u0001829,casual,pro,exp001,treatment,0.3283,5,31,52.59,0,2023-W37
u0001830,at_risk,free,exp003,control,0.355,25,5,111.42,1,2023-W44
u0001831,at_risk,free,exp003,treatment,0.8248,7,74,71.59,0,2023-W43
u0001832,at_risk,free,exp003,control,0.2341,20,85,16.22,0,2023-W46
u0001833,power_user,starter,exp002,control,0.035,18,8,0.18,0,2023-W46
u0001834,new_user,free,exp003,treatment,0.1315,23,64,20.02,0,2023-W44
u0001835,power_user,pro,exp003,control,0.0257,30,88,90.89,0,2023-W46
u0001836,casual,starter,exp004,treatment,0.0242,29,46,7.23,1,2023-W38
u0001837,champion,free,exp004,control,0.641,17,25,3.46,0,2023-W45
u0001838,new_user,free,exp004,treatment,0.349,19,18,82.48,1,2023-W43
u0001839,new_user,free,exp004,treatment,0.8158,4,83,3.92,0,2023-W37
u0001840,new_user,free,exp004,treatment,0.7572,9,74,38.37,0,2023-W46
u0001841,casual,pro,exp001,control,0.1799,2,71,117.08,0,2023-W42
u0001842,casual,starter,exp004,treatment,0.5016,8,86,17.42,0,2023-W35
u0001843,at_risk,starter,exp004,treatment,0.2499,6,82,28.0,0,2023-W41
u0001844,casual,pro,exp001,treatment,0.459,12,54,76.04,0,2023-W41
u0001845,champion,pro,exp003,control,0.2987,1,77,21.26,1,2023-W37
u0001846,power_user,free,exp004,treatment,0.4322,12,76,34.37,0,2023-W36
u0001847,casual,starter,exp004,treatment,0.4181,9,79,70.61,0,2023-W45
u0001848,casual,free,exp004,treatment,0.11,27,51,14.73,1,2023-W37
u0001849,casual,free,exp004,control,0.5439,8,33,32.45,1,2023-W37
u0001850,casual,free,exp001,treatment,0.4496,24,84,116.68,0,2023-W43
u0001851,casual,free,exp003,control,0.7779,7,72,100.88,0,2023-W38
u0001852,casual,starter,exp002,control,0.6928,1,74,87.92,0,2023-W37
u0001853,at_risk,free,exp001,treatment,0.5368,11,47,96.75,0,2023-W35
u0001854,new_user,free,exp004,treatment,0.7788,17,47,111.67,0,2023-W45
u0001855,casual,pro,exp004,control,0.514,29,49,69.32,0,2023-W38
u0001856,casual,starter,exp002,treatment,0.0631,15,28,5.88,0,2023-W38
u0001857,casual,free,exp002,control,0.2006,12,48,79.96,0,2023-W44
u0001858,new_user,starter,exp003,treatment,0.151,23,55,74.92,0,2023-W40
u0001859,at_risk,free,exp002,control,0.7631,26,11,35.63,0,2023-W36
u0001860,new_user,free,exp001,treatment,0.5075,7,62,72.92,0,2023-W41
u0001861,casual,free,exp002,control,0.5099,21,4,43.74,0,2023-W35
u0001862,casual,starter,exp003,control,0.1947,22,50,92.25,0,2023-W41
u0001863,power_user,free,exp002,control,0.1393,19,66,89.93,0,2023-W44
u0001864,at_risk,free,exp001,control,0.0104,20,3,64.35,0,2023-W36
u0001865,champion,free,exp003,control,0.4174,26,69,19.13,0,2023-W44
u0001866,at_risk,starter,exp004,control,0.7261,9,72,58.8,0,2023-W36
u0001867,casual,free,exp003,control,0.2852,3,53,85.43,0,2023-W43
u0001868,new_user,free,exp001,control,0.9255,29,2,89.68,0,2023-W39
u0001869,at_risk,free,exp001,control,0.5458,10,72,44.77,0,2023-W43
u0001870,new_user,free,exp001,treatment,0.2766,7,83,72.16,1,2023-W43
u0001871,at_risk,pro,exp002,control,0.5228,19,76,111.66,0,2023-W36
u0001872,at_risk,starter,exp002,treatment,0.0573,9,64,80.46,1,2023-W46
u0001873,power_user,pro,exp003,control,0.4809,15,67,31.81,0,2023-W39
u0001874,at_risk,free,exp002,control,0.4374,1,73,7.85,0,2023-W45
u0001875,new_user,starter,exp001,control,0.0652,23,12,32.63,0,2023-W43
u0001876,new_user,free,exp004,control,0.3742,9,44,99.81,0,2023-W43
u0001877,new_user,free,exp003,control,0.2267,9,58,13.19,1,2023-W45
u0001878,at_risk,starter,exp001,control,0.2326,10,88,119.71,1,2023-W35
u0001879,new_user,free,exp003,treatment,0.664,20,22,86.54,1,2023-W46
u0001880,champion,pro,exp004,control,0.7313,21,89,63.78,0,2023-W45
u0001881,casual,starter,exp004,control,0.3128,15,69,23.82,0,2023-W42
u0001882,casual,pro,exp004,control,0.1283,2,63,50.27,0,2023-W36
u0001883,casual,free,exp003,treatment,0.7987,22,43,30.85,1,2023-W41
u0001884,power_user,free,exp002,treatment,0.5965,7,88,37.43,0,2023-W38
u0001885,casual,free,exp002,treatment,0.7455,27,65,2.49,0,2023-W41
u0001886,power_user,pro,exp004,control,0.2183,13,89,95.38,0,2023-W41
u0001887,new_user,pro,exp003,treatment,0.8651,7,53,62.57,0,2023-W35
u0001888,casual,free,exp004,treatment,0.0925,21,5,4.74,0,2023-W36
u0001889,new_user,free,exp002,control,0.9144,25,26,76.6,0,2023-W38
u0001890,casual,pro,exp001,control,0.7432,15,77,19.77,0,2023-W39
u0001891,casual,starter,exp003,treatment,0.7007,22,46,110.11,0,2023-W36
u0001892,at_risk,pro,exp004,control,0.299,13,23,71.04,0,2023-W42
u0001893,at_risk,starter,exp004,treatment,0.9282,7,39,45.02,0,2023-W45
u0001894,new_user,free,exp003,control,0.6891,12,36,94.46,0,2023-W40
u0001895,new_user,starter,exp001,treatment,0.3926,16,36,32.89,0,2023-W43
u0001896,power_user,starter,exp004,treatment,0.2846,6,84,103.59,1,2023-W41
u0001897,at_risk,starter,exp004,treatment,0.8327,24,38,106.12,0,2023-W40
u0001898,casual,free,exp001,control,0.611,22,46,21.8,0,2023-W39
u0001899,power_user,free,exp003,control,0.3156,30,57,77.16,0,2023-W35
u0001900,casual,enterprise,exp002,control,0.3048,6,17,101.4,0,2023-W41
u0001901,power_user,starter,exp004,treatment,0.2101,24,5,104.8,0,2023-W43
u0001902,power_user,free,exp003,control,0.4449,18,2,73.5,0,2023-W35
u0001903,at_risk,free,exp001,control,0.207,4,67,41.85,0,2023-W42
u0001904,new_user,free,exp001,treatment,0.7885,6,80,21.98,0,2023-W45
u0001905,new_user,pro,exp002,treatment,0.9416,25,86,73.76,0,2023-W43
u0001906,at_risk,free,exp004,control,0.7504,17,84,36.76,0,2023-W39
u0001907,casual,free,exp001,control,0.4325,9,32,79.31,0,2023-W42
u0001908,casual,pro,exp001,control,0.186,6,89,91.97,0,2023-W35
u0001909,at_risk,starter,exp003,treatment,0.4324,8,25,85.13,1,2023-W44
u0001910,casual,pro,exp001,treatment,0.1362,24,59,18.11,0,2023-W42
u0001911,casual,free,exp003,control,0.4037,8,17,12.14,0,2023-W35
u0001912,casual,free,exp004,treatment,0.0459,24,33,80.45,0,2023-W42
u0001913,casual,free,exp004,control,0.318,6,52,115.95,0,2023-W45
u0001914,new_user,free,exp002,treatment,0.3063,11,53,58.2,0,2023-W41
u0001915,power_user,starter,exp004,treatment,0.7711,8,19,93.52,0,2023-W38
u0001916,at_risk,free,exp001,control,0.4055,21,38,91.31,1,2023-W37
u0001917,casual,free,exp002,control,0.6124,16,47,24.14,0,2023-W44
u0001918,at_risk,starter,exp001,treatment,0.6278,6,77,3.53,0,2023-W41
u0001919,at_risk,pro,exp003,treatment,0.784,20,61,55.51,0,2023-W42
u0001920,casual,starter,exp004,treatment,0.5212,10,10,40.27,1,2023-W38
u0001921,casual,free,exp002,treatment,0.65,29,14,82.68,1,2023-W35
u0001922,power_user,free,exp003,control,0.6385,4,16,116.55,0,2023-W40
u0001923,casual,free,exp002,treatment,0.713,1,39,12.73,0,2023-W39
u0001924,new_user,starter,exp002,treatment,0.8707,15,86,85.7,1,2023-W45
u0001925,new_user,starter,exp003,treatment,0.035,4,67,30.37,0,2023-W37
u0001926,new_user,free,exp004,control,0.2011,1,82,19.99,1,2023-W37
u0001927,power_user,free,exp001,treatment,0.0348,13,29,90.37,0,2023-W46
u0001928,power_user,free,exp003,control,0.8516,2,33,74.64,0,2023-W35
u0001929,casual,free,exp004,treatment,0.4693,10,9,99.01,0,2023-W42
u0001930,new_user,free,exp004,control,0.8189,17,16,10.49,0,2023-W42
u0001931,power_user,pro,exp002,treatment,0.2824,17,34,54.68,0,2023-W46
u0001932,casual,free,exp001,treatment,0.2588,30,82,102.31,0,2023-W36
u0001933,new_user,free,exp002,control,0.7682,28,19,107.08,0,2023-W42
u0001934,casual,free,exp002,treatment,0.0706,13,35,73.81,1,2023-W41
u0001935,at_risk,pro,exp004,treatment,0.0648,7,85,9.58,1,2023-W45
u0001936,at_risk,free,exp001,control,0.7293,28,74,6.8,0,2023-W45
u0001937,casual,free,exp004,control,0.5892,28,66,73.04,0,2023-W43
u0001938,casual,starter,exp003,treatment,0.505,7,16,50.52,0,2023-W44
u0001939,casual,starter,exp004,treatment,0.7534,16,18,50.84,1,2023-W36
u0001940,at_risk,free,exp004,control,0.8493,14,10,105.82,0,2023-W40
u0001941,casual,free,exp004,control,0.8333,21,17,118.76,0,2023-W42
u0001942,power_user,free,exp004,treatment,0.3145,23,36,84.44,0,2023-W37
u0001943,power_user,pro,exp002,treatment,0.7396,20,38,87.36,0,2023-W36
u0001944,at_risk,enterprise,exp003,treatment,0.4758,22,5,50.72,0,2023-W36
u0001945,power_user,pro,exp003,control,0.2209,8,65,52.23,0,2023-W45
u0001946,power_user,enterprise,exp001,control,0.6192,12,80,108.83,0,2023-W46
u0001947,at_risk,free,exp001,treatment,0.0836,21,44,48.09,0,2023-W38
u0001948,at_risk,pro,exp003,control,0.1297,26,38,52.66,0,2023-W38
u0001949,casual,free,exp003,treatment,0.1993,11,48,27.04,0,2023-W37
u0001950,casual,free,exp002,control,0.0811,13,20,14.91,0,2023-W44
u0001951,casual,pro,exp001,control,0.2777,14,41,7.73,0,2023-W35
u0001952,at_risk,starter,exp003,control,0.9115,10,66,15.28,0,2023-W40
u0001953,casual,starter,exp004,control,0.5459,13,29,104.54,1,2023-W37
u0001954,champion,free,exp001,treatment,0.2076,27,13,57.5,0,2023-W39
u0001955,new_user,free,exp002,control,0.298,15,82,32.75,0,2023-W45
u0001956,casual,free,exp003,control,0.1524,25,70,111.7,0,2023-W37
u0001957,champion,starter,exp002,treatment,0.1578,5,75,87.54,0,2023-W40
u0001958,at_risk,free,exp003,treatment,0.4954,1,18,9.01,0,2023-W42
u0001959,power_user,free,exp003,control,0.9261,7,21,105.97,0,2023-W35
u0001960,casual,free,exp004,control,0.2766,22,29,80.63,0,2023-W36
u0001961,at_risk,free,exp003,treatment,0.3858,8,44,105.85,0,2023-W41
u0001962,casual,enterprise,exp003,control,0.205,29,36,85.3,0,2023-W35
u0001963,casual,free,exp004,control,0.2685,2,32,13.3,0,2023-W41
u0001964,at_risk,starter,exp001,treatment,0.3524,19,49,26.55,0,2023-W40
u0001965,power_user,free,exp004,control,0.6204,8,72,85.6,1,2023-W39
u0001966,casual,free,exp002,control,0.4394,2,53,72.55,0,2023-W37
u0001967,new_user,starter,exp004,control,0.5969,28,69,94.06,0,2023-W35
u0001968,casual,free,exp003,control,0.8661,12,34,39.07,0,2023-W35
u0001969,power_user,free,exp002,control,0.1396,15,11,65.45,0,2023-W39
u0001970,casual,pro,exp001,treatment,0.2795,22,35,62.37,0,2023-W35
u0001971,new_user,free,exp001,control,0.1292,8,63,55.3,0,2023-W45
u0001972,at_risk,pro,exp003,treatment,0.7493,14,76,94.15,0,2023-W41
u0001973,new_user,starter,exp003,control,0.029,17,43,114.46,0,2023-W42
u0001974,new_user,starter,exp004,treatment,0.0138,7,84,37.86,0,2023-W45
u0001975,new_user,free,exp003,control,0.7568,3,49,35.02,0,2023-W38
u0001976,casual,free,exp002,treatment,0.24,12,81,119.29,0,2023-W37
u0001977,casual,free,exp001,treatment,0.7553,26,22,48.79,0,2023-W35
u0001978,casual,enterprise,exp004,treatment,0.2221,11,6,0.52,0,2023-W36
u0001979,champion,free,exp001,treatment,0.8055,18,90,72.9,0,2023-W37
u0001980,casual,enterprise,exp002,control,0.5999,30,59,104.17,0,2023-W35
u0001981,new_user,starter,exp003,control,0.9013,12,51,74.19,1,2023-W39
u0001982,casual,free,exp003,treatment,0.8308,5,11,116.9,0,2023-W38
u0001983,at_risk,free,exp003,control,0.9206,7,24,34.79,0,2023-W45
u0001984,casual,free,exp004,treatment,0.3855,14,76,52.01,0,2023-W36
u0001985,casual,free,exp003,treatment,0.727,21,42,110.38,0,2023-W39
u0001986,power_user,starter,exp003,treatment,0.6079,15,9,25.66,0,2023-W38
u0001987,new_user,free,exp001,treatment,0.3996,5,6,118.62,0,2023-W36
u0001988,new_user,free,exp002,control,0.4537,29,72,50.96,0,2023-W43
u0001989,casual,free,exp001,treatment,0.7386,24,8,58.91,0,2023-W35
u0001990,casual,free,exp004,treatment,0.9396,29,68,24.9,0,2023-W37
u0001991,casual,pro,exp001,control,0.0498,3,87,107.71,0,2023-W36
u0001992,power_user,starter,exp002,control,0.2902,16,23,109.2,0,2023-W40
u0001993,new_user,free,exp001,control,0.4805,9,4,69.69,0,2023-W35
u0001994,power_user,free,exp001,treatment,0.4452,2,54,90.34,0,2023-W43
u0001995,casual,free,exp004,treatment,0.5829,27,25,42.27,1,2023-W40
u0001996,casual,free,exp002,control,0.8361,15,33,105.12,0,2023-W35
u0001997,at_risk,starter,exp003,treatment,0.4452,17,16,95.58,1,2023-W38
u0001998,power_user,starter,exp003,treatment,0.9204,30,50,34.79,1,2023-W45
u0001999,casual,free,exp004,control,0.1587,24,86,49.62,0,2023-W46
u0002000,at_risk,free,exp003,control,0.945,10,84,58.73,0,2023-W46
