transaction_id,customer_id,date,order_value
TXN00002220,CUST000055,2023-11-05,178.10
TXN00002221,CUST007255,2024-01-11,198.23
TXN00002222,CUST002658,2023-11-23,161.61
TXN00002223,CUST005457,2023-06-28,400.24
TXN00002224,CUST007154,2024-02-05,59.93
TXN00002225,CUST005531,2023-02-28,84.61
TXN00002226,CUST001782,2023-01-08,60.13
TXN00002227,CUST006365,2023-01-07,131.48
TXN00002228,CUST002693,2024-11-22,87.85
TXN00002229,CUST001315,2024-11-20,123.93
TXN00002230,CUST006064,2024-08-21,66.02
TXN00002231,CUST003976,2023-03-30,198.43
TXN00002232,CUST000874,12/2/2024,34.72
TXN00002233,CUST005411,2024-08-09,81.19
TXN00002234,CUST002278,2024-08-12,151.74
TXN00002235,CUST007596,2023-05-11,62.47
TXN00002236,CUST004513,2023-12-17,37.25
TXN00002237,CUST008122,2023-02-08,72.51
TXN00002238,CUST005841,2023-07-18,142.70
TXN00002239,CUST002101,2023-10-24,31.70
TXN00002240,CUST006036,2024-10-27,57.54
TXN00002241,CUST006119,2023-09-26,19.20
TXN00002242,CUST002594,3/30/2023,39.70
TXN00002243,CUST002068,2023-05-07,83.20
TXN00002244,CUST002330,2024-02-07,111.76
TXN00002245,CUST002505,2023-08-23,197.67
TXN00002246,CUST002793,2024-01-06,245.52
TXN00002247,CUST005307,2023-03-21,136.62
TXN00002248,CUST008369,2024-06-22,26.36
TXN00002249,CUST001725,2023-09-24,366.52
TXN00002250,CUST003744,2024-11-08,185.54
TXN00002251,CUST005767,2024-06-13,121.10
TXN00002252,CUST003751,2023-09-03,308.28
TXN00002253,CUST005420,2024-10-09,331.69
TXN00002254,CUST002481,2023-04-21,21.30
TXN00002255,CUST006960,2024-07-25,168.90
TXN00002256,CUST005179,2023-01-03,106.41
TXN00002257,CUST000198,2023-04-25,70.71
TXN00002258,CUST002367,2023-04-17,187.61
TXN00002259,CUST004882,2023-10-21,61.58
TXN00002260,CUST007778,2023-10-15,155.88
TXN00002261,CUST003559,2023-12-14,189.26
TXN00002262,CUST001056,2023-04-14,172.62
TXN00002263,CUST006780,2024-05-13,189.59
TXN00002264,CUST001324,2024-04-10,135.90
TXN00002265,CUST003208,2023-05-15,42.79
TXN00002266,CUST000118,2024-02-29,198.15
TXN00002267,CUST005218,2023-09-20,133.51
TXN00002268,CUST001849,2023-05-19,149.94
TXN00002269,CUST005278,2024-04-30,149.54
TXN00002270,CUST000303,2023-06-13,38.15
TXN00002271,CUST006166,2024-03-08,28.89
TXN00002272,CUST006181,2023-12-18,127.44
TXN00002273,CUST000551,2024-04-26,194.83
TXN00002274,CUST003422,2024-08-09,168.95
TXN00002275,CUST008304,2023-06-07,16.95
TXN00002276,CUST001787,2023-12-20,71.11
TXN00002277,CUST000264,2024-05-18,443.56
TXN00002278,CUST006993,2024-09-25,175.12
TXN00002279,CUST001516,2023-05-30,481.89
TXN00002280,CUST008250,2024-09-08,184.49
TXN00002281,CUST000350,2023-02-13,107.41
TXN00002282,CUST004710,5/9/2023,115.91
TXN00002283,CUST007313,2023-07-22,12.87
TXN00002284,CUST001474,2023-12-30,81.11
TXN00002285,CUST003248,2024-06-20,46.53
TXN00002286,CUST005141,2023-09-03,190.01
TXN00002287,CUST007084,11/4/2024,131.62
TXN00002288,CUST004516,2024-04-29,106.04
TXN00002289,CUST005595,2023-07-28,197.81
TXN00002290,CUST003675,2023-01-10,61.94
TXN00002291,CUST006675,2023-07-15,106.89
TXN00002292,CUST007778,2024-09-02,33.05
TXN00002293,CUST007206,2023-01-14,24.45
TXN00002294,CUST000302,2024-08-07,28.27
TXN00002295,CUST005306,2023-03-01,174.17
TXN00002296,CUST000451,2023-02-15,113.71
TXN00002297,CUST003022,2024-09-30,88.02
TXN00002298,CUST001259,2023-06-28,486.03
TXN00002299,CUST006939,2024-03-03,463.58
TXN00002300,CUST008128,2023-02-06,444.56
TXN00002301,CUST004818,2023-09-21,78.17
TXN00002302,CUST004208,2024-10-17,404.95
TXN00002303,CUST003463,2023-12-01,97.18
TXN00002304,CUST004403,2023-05-28,74.08
TXN00002305,CUST007484,2024-04-09,196.26
TXN00002306,CUST007884,2023-09-20,196.36
TXN00002307,CUST003781,2024-04-16,122.69
TXN00002308,CUST000082,2024-04-15,85.40
TXN00002309,CUST001356,2024-11-08,168.66
TXN00002310,CUST006199,2024-10-21,131.23
TXN00002311,CUST003820,2023-06-15,144.36
TXN00002312,CUST001296,2023-02-09,199.69
TXN00002313,CUST002618,7/9/2023,421.46
TXN00002314,CUST001746,2024-09-15,489.73
TXN00002315,CUST003962,2023-09-29,133.73
TXN00002316,CUST003509,3/7/2024,151.03
TXN00002317,CUST002249,2023-05-08,11.58
TXN00002318,CUST002616,2024-11-27,45.56
TXN00002319,CUST005586,2024-02-28,143.82
TXN00002320,CUST005113,2024-11-26,81.67
TXN00002321,CUST006502,2024-10-12,238.06
TXN00002322,CUST005392,2023-08-13,481.22
TXN00002323,CUST004081,2023-08-25,189.39
TXN00002324,CUST007502,2023-03-14,194.88
TXN00002325,CUST004795,2023-08-31,449.05
TXN00002326,CUST001704,2023-05-29,197.00
TXN00002327,CUST006607,2023-11-16,103.57
TXN00002328,CUST007386,2023-10-13,41.66
TXN00002329,CUST005735,2024-11-13,139.27
TXN00002330,CUST008121,2023-06-28,18.87
TXN00002331,CUST003583,2024-11-17,180.11
TXN00002332,CUST001876,2024-02-07,191.31
TXN00002333,CUST006523,2024-07-11,174.66
TXN00002334,CUST003926,6/6/2023,19.86
TXN00002335,CUST003363,2024-01-13,121.53
TXN00002336,CUST000723,2024-05-01,198.13
TXN00002337,CUST001797,2023-02-20,143.92
TXN00002338,CUST006238,2024-06-08,108.22
TXN00002339,CUST003636,2024-12-12,56.55
TXN00002340,CUST003163,2024-01-10,54.30
TXN00002341,CUST003792,2023-07-08,14.20
TXN00002342,CUST006425,2023-09-28,154.80
TXN00002343,CUST005567,2024-10-20,344.81
TXN00002344,CUST005429,2024-04-01,137.96
TXN00002345,CUST007072,2023-10-07,102.23
TXN00002346,CUST002995,2023-04-09,105.23
TXN00002347,CUST001983,2024-04-16,21.16
TXN00002348,CUST007359,2023-09-26,130.07
TXN00002349,CUST002555,2024-11-24,324.99
TXN00002350,CUST001949,2023-05-13,101.84
TXN00002351,CUST001874,2023-09-03,15.54
TXN00002352,CUST005550,6/27/2023,40.93
TXN00002353,CUST000419,2023-02-06,233.69
TXN00002354,CUST005248,2024-05-17,133.69
TXN00002355,CUST002382,2023-06-05,49.28
TXN00002356,CUST007599,2023-11-22,148.62
TXN00002357,CUST007413,2023-08-28,127.29
TXN00002358,CUST004355,2023-12-25,67.03
TXN00002359,CUST000095,2023-03-12,111.77
TXN00002360,CUST006652,2023-01-27,167.94
TXN00002361,CUST007758,2023-04-18,124.39
TXN00002362,CUST005094,2023-02-22,277.12
TXN00002363,CUST005554,2024-01-10,53.21
TXN00002364,CUST005538,2023-11-02,46.14
TXN00002365,CUST007663,2023-03-31,52.35
TXN00002366,CUST004312,2024-11-24,87.25
TXN00002367,CUST007493,2024-10-11,130.99
TXN00002368,CUST001552,8/3/2024,197.13
TXN00002369,CUST003932,2024-10-09,11.76
TXN00002370,CUST007418,2024-11-24,123.10
TXN00002371,CUST005139,2023-06-15,493.51
TXN00002372,CUST002909,2024-09-26,92.23
TXN00002373,CUST004922,11/7/2023,70.78
TXN00002374,CUST001672,2023-11-29,106.90
TXN00002375,CUST001856,2023-09-22,163.56
TXN00002376,CUST004580,2023-08-18,180.66
TXN00002377,CUST000328,2024-06-10,154.59
TXN00002378,CUST004387,2023-03-16,182.95
TXN00002379,CUST001572,2023-10-01,180.72
TXN00002380,CUST006269,2023-05-18,184.06
TXN00002381,CUST005238,2023-02-20,348.89
TXN00002382,CUST000316,2024-05-20,123.14
TXN00002383,CUST003311,2024-10-19,112.25
TXN00002384,CUST000978,2023-12-24,134.39
TXN00002385,CUST002304,2024-11-30,50.71
TXN00002386,CUST004069,8/4/2024,51.84
TXN00002387,CUST001072,2023-04-15,82.61
TXN00002388,CUST005788,2024-10-10,43.97
TXN00002389,CUST004888,2024-11-12,50.26
TXN00002390,CUST005217,2023-05-04,75.45
TXN00002391,CUST001648,11/22/2023,78.17
TXN00002392,CUST007773,2023-01-24,190.55
TXN00002393,CUST007653,2023-07-29,110.26
TXN00002394,CUST002309,2023-08-14,40.91
TXN00002395,CUST005411,2024-06-02,18.07
TXN00002396,CUST001817,2024-05-28,127.90
TXN00002397,CUST002825,2024-07-27,30.58
TXN00002398,CUST005675,2024-04-21,470.74
TXN00002399,CUST005779,2023-04-13,39.12
TXN00002400,CUST006889,2024-05-31,114.13
TXN00002401,CUST002745,2023-09-23,21.68
TXN00002402,CUST000930,2024-03-14,65.04
TXN00002403,CUST006689,2023-05-26,49.46
TXN00002404,CUST008138,1/2/2024,30.70
TXN00002405,CUST001841,2024-04-02,13.68
TXN00002406,CUST007654,2024-12-10,149.80
TXN00002407,CUST000391,2024-01-15,42.61
TXN00002408,CUST001312,2024-07-12,61.55
TXN00002409,CUST001897,2024-08-21,292.51
TXN00002410,CUST001386,2024-07-14,140.70
TXN00002411,CUST001598,2024-08-09,146.18
TXN00002412,CUST005496,2023-03-12,77.21
TXN00002413,CUST004019,2024-02-06,171.85
TXN00002414,CUST004759,2023-07-12,74.53
TXN00002415,CUST007406,2024-07-04,86.82
TXN00002416,CUST007050,2023-12-15,185.69
TXN00002417,CUST001600,2023-07-04,141.44
TXN00002418,CUST002442,2023-06-16,344.04
TXN00002419,CUST001264,2024-04-30,160.39
TXN00002420,CUST006039,2024-01-28,53.52
TXN00002421,CUST003313,2/21/2024,110.04
TXN00002422,CUST007254,2024-03-16,415.74
TXN00002423,CUST005493,2024-03-26,163.66
TXN00002424,CUST006177,2023-01-24,295.81
TXN00002425,CUST000847,2023-12-07,117.32
TXN00002426,CUST004906,2023-05-05,27.29
TXN00002427,CUST006060,2023-05-23,98.39
TXN00002428,CUST003991,2024-09-17,119.29
TXN00002429,CUST003979,2023-05-25,152.25
TXN00002430,CUST003012,2023-06-20,101.03
TXN00002431,CUST007892,2023-09-23,106.42
TXN00002432,CUST000454,4/3/2023,135.85
TXN00002433,CUST003137,2024-07-02,309.19
TXN00002434,CUST006299,4/27/2024,125.15
TXN00002435,CUST003079,2024-08-19,197.85
TXN00002436,CUST006871,2023-08-12,55.86
TXN00002437,CUST007251,2023-01-23,147.09
TXN00002438,CUST003285,2023-06-06,42.81
TXN00002439,CUST005648,2024-11-02,42.51
TXN00002440,CUST005597,2024-12-19,194.00
TXN00002441,CUST007951,2024-04-26,216.15
TXN00002442,CUST005380,2023-05-09,19.56
TXN00002443,CUST007474,2023-01-05,234.62
TXN00002444,CUST004043,2024-08-04,148.71
TXN00002445,CUST005853,2023-08-17,165.18
TXN00002446,CUST000413,2024-08-22,91.14
TXN00002447,CUST001722,2024-07-30,76.16
TXN00002448,CUST002565,2023-12-29,170.06
TXN00002449,CUST005054,2023-01-07,167.49
TXN00002450,CUST005174,2024-08-04,41.96
TXN00002451,CUST001472,2023-10-08,45.63
TXN00002452,CUST001491,2023-10-10,61.75
TXN00002453,CUST006136,2024-01-10,61.75
TXN00002454,CUST003098,2023-10-02,114.66
TXN00002455,CUST000769,1/4/2024,85.09
TXN00002456,CUST002854,2024-09-22,134.31
TXN00002457,CUST006742,2023-10-28,273.36
TXN00002458,CUST002083,2024-05-28,114.89
TXN00002459,CUST001592,2023-09-23,25.15
TXN00002460,CUST007519,2023-07-16,19.66
TXN00002461,CUST000157,2023-09-17,197.05
TXN00002462,CUST002304,2023-05-30,123.46
TXN00002463,CUST005126,2024-03-28,57.64
TXN00002464,CUST003721,2023-06-10,238.55
TXN00002465,CUST000359,2024-06-27,126.41
TXN00002466,CUST004083,2023-12-22,81.88
TXN00002467,CUST003242,2024-04-24,54.84
TXN00002468,CUST006652,2024-04-25,111.10
TXN00002469,CUST006219,2023-11-23,30.60
TXN00002470,CUST005588,2023-06-28,141.90
TXN00002471,CUST002428,2024-06-30,199.45
TXN00002472,CUST002128,4/14/2023,118.74
TXN00002473,CUST004152,2024-01-27,72.36
TXN00002474,CUST005592,2024-12-12,488.49
TXN00002475,CUST005311,2/3/2024,426.65
TXN00002476,CUST000787,2024-10-04,95.46
TXN00002477,CUST007189,2023-12-21,264.23
TXN00002478,CUST002216,2023-03-13,212.96
TXN00002479,CUST000657,2024-08-11,320.51
TXN00002480,CUST002293,2024-08-18,66.26
TXN00002481,CUST004092,2023-07-21,83.31
TXN00002482,CUST000744,2023-11-23,183.70
TXN00002483,CUST000110,2023-03-22,110.09
TXN00002484,CUST002767,2024-11-18,116.77
TXN00002485,CUST001958,2023-01-11,115.11
TXN00002486,CUST007024,2023-11-30,144.10
TXN00002487,CUST002822,2023-05-13,196.67
TXN00002488,CUST002050,2024-05-02,352.61
TXN00002489,CUST006894,2024-04-02,149.73
TXN00002490,CUST007107,2023-08-10,102.50
TXN00002491,CUST006381,2024-12-07,460.96
TXN00002492,CUST005864,2023-02-22,110.32
TXN00002493,CUST001878,2023-12-31,164.56
TXN00002494,CUST005750,2024-11-08,46.71
TXN00002495,CUST008026,2023-12-02,129.42
TXN00002496,CUST006530,2023-04-22,122.94
TXN00002497,CUST002107,2024-05-30,79.80
TXN00002498,CUST000679,2024-11-26,48.31
TXN00002499,CUST002854,2023-12-13,95.87
TXN00002500,CUST002444,2023-10-12,180.56
TXN00002501,CUST004605,2023-01-10,59.37
TXN00002502,CUST006108,9/27/2024,58.71
TXN00002503,CUST004632,2023-09-29,102.21
TXN00002504,CUST006336,2023-11-09,60.69
TXN00002505,CUST003377,2023-05-30,115.92
TXN00002506,CUST000978,2024-11-20,71.81
TXN00002507,CUST002385,2023-02-25,154.94
TXN00002508,CUST007692,2024-08-02,22.75
TXN00002509,CUST005891,2023-01-30,318.33
TXN00002510,CUST003199,2023-01-20,128.92
TXN00002511,CUST002146,2023-02-05,198.18
TXN00002512,CUST004461,2024-08-03,83.57
TXN00002513,CUST006847,2023-10-22,147.48
TXN00002514,CUST002317,2023-12-30,126.45
TXN00002515,CUST002645,2023-04-25,180.86
TXN00002516,CUST005290,2024-11-26,31.15
TXN00002517,CUST004197,2023-09-22,122.46
TXN00002518,CUST000147,2024-08-07,442.34
TXN00002519,CUST004764,2023-04-22,363.85
TXN00002520,CUST006892,2023-10-20,112.67
TXN00002521,CUST006277,2024-03-22,141.37
TXN00002522,CUST003177,2024-06-10,29.55
TXN00002523,CUST002374,2024-05-11,119.37
TXN00002524,CUST007871,2023-03-08,245.04
TXN00002525,CUST003329,2023-06-19,103.30
TXN00002526,CUST005704,2024-06-29,91.03
TXN00002527,CUST006729,2024-07-10,78.99
TXN00002528,CUST004944,2023-04-28,54.53
TXN00002529,CUST004784,11/5/2024,183.60
TXN00002530,CUST002333,2023-05-20,66.84
TXN00002531,CUST004419,2024-01-06,93.32
TXN00002532,CUST004580,2023-03-13,368.51
TXN00002533,CUST001831,2024-11-24,358.44
TXN00002534,CUST003754,2023-04-20,169.62
TXN00002535,CUST004268,2/15/2023,16.05
TXN00002536,CUST000686,2023-02-24,375.88
TXN00002537,CUST003190,2023-04-22,150.28
TXN00002538,CUST002579,2024-02-01,361.77
TXN00002539,CUST006094,2023-10-15,333.94
TXN00002540,CUST005268,10/30/2024,112.10
TXN00002541,CUST002279,2023-05-12,111.96
TXN00002542,CUST002079,2024-12-08,99.18
TXN00002543,CUST001157,2024-05-12,90.75
TXN00002544,CUST005726,2/23/2024,197.99
TXN00002545,CUST000935,2024-09-11,152.83
TXN00002546,CUST004151,2024-09-20,70.97
TXN00002547,CUST003144,2023-02-17,147.98
TXN00002548,CUST000984,2024-09-15,126.65
TXN00002549,CUST004884,2024-06-09,77.08
TXN00002550,CUST001783,2024-09-21,279.69
TXN00002551,CUST002655,2024-03-26,155.21
TXN00002552,CUST000373,2023-06-29,33.48
TXN00002553,CUST006205,2024-05-19,109.43
TXN00002554,CUST008100,2024-10-04,63.27
TXN00002555,CUST005767,2024-12-13,49.73
TXN00002556,CUST000417,2024-05-10,33.27
TXN00002557,CUST005623,2023-03-08,80.61
TXN00002558,CUST002825,6/3/2024,110.68
TXN00002559,CUST005290,2024-08-28,147.44
TXN00002560,CUST007045,2023-05-13,85.26
TXN00002561,CUST001455,2023-04-26,150.56
TXN00002562,CUST002270,2024-10-28,168.70
TXN00002563,CUST002147,2024-07-15,185.21
TXN00002564,CUST006859,2024-11-24,31.39
TXN00002565,CUST007393,2023-12-24,167.65
TXN00002566,CUST008324,2023-06-26,52.65
TXN00002567,CUST004465,2/29/2024,45.02
TXN00002568,CUST007768,2024-05-05,75.69
TXN00002569,CUST001601,2023-10-11,95.90
TXN00002570,CUST007012,2023-03-29,11.59
TXN00002571,CUST002265,2024-10-22,104.23
TXN00002572,CUST002008,2024-10-31,83.85
TXN00002573,CUST006619,2/21/2024,73.98
TXN00002574,CUST003965,2024-10-08,51.99
TXN00002575,CUST005272,2024-06-29,173.36
TXN00002576,CUST002297,2024-06-08,164.24
TXN00002577,CUST003495,2023-11-02,112.84
TXN00002578,CUST004733,2023-05-11,193.03
TXN00002579,CUST005122,2023-06-25,29.69
TXN00002580,CUST004370,2024-01-05,24.50
TXN00002581,CUST000545,2024-02-05,179.82
TXN00002582,CUST008250,2024-07-20,1403.92
TXN00002583,CUST005006,2023-06-04,179.48
TXN00002584,CUST006224,3/4/2024,27.70
TXN00002585,CUST001286,2023-09-29,185.35
TXN00002586,CUST001909,2024-03-22,103.63
TXN00002587,CUST007261,2023-05-17,179.77
TXN00002588,CUST001346,3/24/2023,19.96
TXN00002589,CUST006058,2023-07-12,91.41
TXN00002590,CUST006204,2023-01-16,183.38
TXN00002591,CUST006793,5/16/2024,99.31
TXN00002592,CUST004448,2024-06-18,366.85
TXN00002593,CUST000490,2023-10-03,82.55
TXN00002594,CUST005473,2023-09-16,347.33
TXN00002595,CUST005891,2024-09-13,103.14
TXN00002596,CUST000320,2024-05-06,94.68
TXN00002597,CUST001856,2023-08-16,45.74
TXN00002598,CUST001532,2023-12-06,131.70
TXN00002599,CUST002738,2024-10-16,134.31
TXN00002600,CUST002911,2023-04-23,28.20
TXN00002601,CUST005914,2023-03-09,65.80
TXN00002602,CUST000745,2023-01-10,69.11
TXN00002603,CUST006865,2023-10-25,350.13
TXN00002604,CUST000513,2024-08-09,186.04
TXN00002605,CUST004164,2024-03-08,65.31
TXN00002606,CUST005173,2024-04-11,10.55
TXN00002607,CUST000625,2023-12-14,101.61
TXN00002608,CUST006048,2024-05-20,175.07
TXN00002609,CUST007543,2023-08-11,26.19
TXN00002610,CUST002423,2023-11-20,165.08
TXN00002611,CUST000373,2024-07-18,47.06
TXN00002612,CUST008171,2023-02-05,1935.68
TXN00002613,CUST003831,2023-02-11,70.78
TXN00002614,CUST007725,2024-02-08,371.53
TXN00002615,CUST003440,2024-03-26,177.87
TXN00002616,CUST008401,2024-08-20,326.78
TXN00002617,CUST002074,2024-06-29,21.23
TXN00002618,CUST005670,2023-08-29,124.83
TXN00002619,CUST000725,2024-11-07,180.99
TXN00002620,CUST004413,3/3/2023,93.01
TXN00002621,CUST006984,2024-07-17,22.96
TXN00002622,CUST005524,2024-06-26,259.62
TXN00002623,CUST006099,2023-08-11,412.57
TXN00002624,CUST007811,2024-10-07,148.91
TXN00002625,CUST006519,2024-09-02,80.57
TXN00002626,CUST001427,2023-05-14,77.13
TXN00002627,CUST003347,2023-12-03,151.27
TXN00002628,CUST002575,2023-04-02,280.97
TXN00002629,CUST003503,2023-05-26,174.22
TXN00002630,CUST006146,2023-08-13,148.12
TXN00002631,CUST004428,2024-09-11,12.01
TXN00002632,CUST003003,2023-09-08,74.82
TXN00002633,CUST002926,2024-09-24,48.81
TXN00002634,CUST008005,2024-03-08,139.49
TXN00002635,CUST006098,2024-02-17,139.84
TXN00002636,CUST001843,2024-02-20,115.27
TXN00002637,CUST004463,2023-08-30,152.66
TXN00002638,CUST001420,2024-04-26,25.33
TXN00002639,CUST000565,2024-06-10,499.37
TXN00002640,CUST006335,2023-10-31,175.45
TXN00002641,CUST004602,2023-06-09,111.87
TXN00002642,CUST000604,2024-05-07,26.92
TXN00002643,CUST001415,2024-06-18,89.92
TXN00002644,CUST003187,2024-09-15,304.11
TXN00002645,CUST005155,2024-11-27,33.06
TXN00002646,CUST000972,2024-02-07,71.18
TXN00002647,CUST002397,2024-08-08,138.82
TXN00002648,CUST005820,2023-08-14,192.25
TXN00002649,CUST002289,2023-04-30,76.49
TXN00002650,CUST000389,2024-11-19,183.27
TXN00002651,CUST005945,2024-09-29,81.93
TXN00002652,CUST007569,2024-07-07,122.91
TXN00002653,CUST000114,2023-08-09,103.90
TXN00002654,CUST002788,2023-10-22,99.60
TXN00002655,CUST000084,2023-05-13,34.24
TXN00002656,CUST001822,2024-05-05,67.98
TXN00002657,CUST000789,2024-08-11,170.49
TXN00002658,CUST006974,2024-07-15,482.85
TXN00002659,CUST005141,2024-01-16,70.58
TXN00002660,CUST007646,2023-03-04,14.81
TXN00002661,CUST005844,2024-06-14,125.51
TXN00002662,CUST004659,2023-09-07,103.27
TXN00002663,CUST005898,2023-10-03,115.64
TXN00002664,CUST000847,2023-01-20,316.15
TXN00002665,CUST007329,2024-09-27,72.62
TXN00002666,CUST006185,2023-03-15,77.13
TXN00002667,CUST001084,2023-10-06,220.72
TXN00002668,CUST003702,2024-03-06,459.03
TXN00002669,CUST000944,2024-06-23,216.39
TXN00002670,CUST007857,1/3/2023,121.54
TXN00002671,CUST001333,2024-02-14,109.21
TXN00002672,CUST005894,2023-03-08,75.71
TXN00002673,CUST005156,2024-09-16,498.91
TXN00002674,CUST001508,2023-02-28,142.39
TXN00002675,CUST005683,2024-02-04,136.73
TXN00002676,CUST007757,11/24/2023,65.73
TXN00002677,CUST006582,2024-11-02,122.19
TXN00002678,CUST002124,2024-06-04,69.24
TXN00002679,CUST004819,2023-08-22,135.16
TXN00002680,CUST002203,2024-03-27,166.07
TXN00002681,CUST007190,2024-09-15,199.70
TXN00002682,CUST003908,2023-09-12,218.01
TXN00002683,CUST005633,2024-06-07,59.53
TXN00002684,CUST003824,2024-12-12,45.91
TXN00002685,CUST004639,2024-10-18,172.76
TXN00002686,CUST003271,2023-12-06,292.49
TXN00002687,CUST007508,2023-07-05,117.32
TXN00002688,CUST000902,2023-10-28,62.50
TXN00002689,CUST007918,2023-07-18,22.11
TXN00002690,CUST000742,2023-12-28,192.16
TXN00002691,CUST005310,2024-05-24,225.82
TXN00002692,CUST006114,2024-06-09,127.39
TXN00002693,CUST001074,2024-10-25,35.49
TXN00002694,CUST008122,2024-06-27,116.15
TXN00002695,CUST007460,2023-08-27,424.20
TXN00002696,CUST006688,1/21/2024,31.68
TXN00002697,CUST006833,2023-09-26,68.51
TXN00002698,CUST004617,10/7/2023,111.25
TXN00002699,CUST008380,2023-01-05,140.00
TXN00002700,CUST002304,2024-10-19,144.83
TXN00002701,CUST004771,2023-01-12,60.11
TXN00002702,CUST003723,2023-12-16,54.36
TXN00002703,CUST005215,2024-03-07,337.20
TXN00002704,CUST006153,2023-12-19,116.59
TXN00002705,CUST004896,2024-12-20,121.03
TXN00002706,CUST008386,2023-04-06,121.36
TXN00002707,CUST007390,2024-09-14,171.65
TXN00002708,CUST003427,2024-08-22,186.92
TXN00002709,CUST000898,6/21/2024,26.93
TXN00002710,CUST002834,2023-04-04,178.71
TXN00002711,CUST003135,2023-12-10,163.56
TXN00002712,CUST002830,2024-08-08,11.91
TXN00002713,CUST006926,2023-09-03,102.36
TXN00002714,CUST003676,2023-03-17,126.64
TXN00002715,CUST005426,2023-08-07,65.15
TXN00002716,CUST005245,2023-04-08,127.60
TXN00002717,CUST002046,2023-03-21,51.92
TXN00002718,CUST004753,2023-01-12,155.32
TXN00002719,CUST003302,2023-12-06,379.68
TXN00002720,CUST006423,2024-12-06,15.53
TXN00002721,CUST007858,2024-08-12,113.16
TXN00002722,CUST004495,2023-09-16,186.31
