study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S0656,10.1177/0956797615575277,treatment_a,P00656,3.242,3.78,4.22,45,F,Other,2019-04-27,1366850,0,combined_row_656
S0657,10.1177/0956797614520714,treatment_a,P00657,5.402,5.246,7.15,33,F,PhD,2019-04-12,2101679,0,combined_row_657
S0658,10.1037/pspa0000226,control,P00658,5.09,5.484,3.43,43,NB,BA,2019-12-13,1955410,0,combined_row_658
S0659,10.1177/0956797615575277,control,P00659,4.845,3.976,4.71,40,F,Other,2019-12-24,370890,1,combined_row_659
S0660,10.1037/pspa0000226,treatment_a,P00660,5.262,5.129,4.83,26,F,HS,2019-10-06,1271742,0,combined_row_660
S0661,10.1037/pspa0000226,treatment_a,P00661,4.959,3.468,4.6,27,F,HS,2019-06-02,716331,0,combined_row_661
S0662,10.1177/0956797615575277,treatment_b,P00662,5.845,3.189,5.65,34,F,MA,2019-09-11,2007774,0,combined_row_662
S0663,10.1177/0956797615575277,treatment_b,P00663,6.537,3.748,5.91,60,NB,PhD,2019-01-07,803360,1,combined_row_663
S0664,10.1177/0956797614520714,control,P00664,6.412,3.271,5.09,47,M,HS,2019-08-02,2031867,0,combined_row_664
S0665,10.1037/pspa0000226,treatment_a,P00665,2.182,3.877,5.28,23,F,MA,2019-03-27,885880,0,combined_row_665
S0666,10.1177/0956797615575277,treatment_b,P00666,4.042,4.725,4.33,55,M,Other,2019-10-06,1926587,0,combined_row_666
S0667,10.1177/0956797614520714,treatment_a,P00667,3.388,2.114,6.19,61,M,PhD,2019-06-19,624889,0,combined_row_667
S0668,10.1177/0956797614520714,control,P00668,4.795,5.281,5.74,60,M,PhD,2019-11-09,204349,0,combined_row_668
S0669,10.1073/pnas.1209746109,treatment_b,P00669,3.552,3.113,8.14,54,F,BA,2019-01-26,1366795,0,combined_row_669
S0670,10.1073/pnas.1209746109,treatment_b,P00670,2.883,5.802,5.85,42,M,PhD,2019-05-06,1186969,0,combined_row_670
S0671,10.1037/pspa0000226,control,P00671,5.313,3.879,4.38,59,NB,BA,2019-02-10,2238753,0,combined_row_671
S0672,10.1177/0956797615575277,treatment_b,P00672,5.285,3.124,4.54,24,F,Other,2019-04-16,2048320,0,combined_row_672
S0673,10.1037/pspa0000226,treatment_a,P00673,3.339,3.436,5.06,57,F,PhD,2019-11-14,569849,1,combined_row_673
S0674,10.1177/0956797615575277,treatment_a,P00674,2.311,3.22,3.97,63,F,PhD,2019-09-21,2380658,0,combined_row_674
S0675,10.1037/pspa0000226,treatment_a,P00675,6.396,4.572,4.28,61,F,BA,2019-09-14,1419339,0,combined_row_675
S0676,10.1073/pnas.1209746109,control,P00676,7.784,2.728,4.92,44,M,PhD,2019-11-24,1242754,0,combined_row_676
S0677,10.1073/pnas.1209746109,treatment_b,P00677,6.461,3.951,3.63,43,M,HS,2019-07-23,1428424,0,combined_row_677
S0678,10.1037/pspa0000226,treatment_b,P00678,4.987,2.246,5.45,39,F,BA,2019-03-03,1267657,0,combined_row_678
S0679,10.1073/pnas.1209746109,treatment_a,P00679,4.373,3.779,5.36,48,M,PhD,2019-11-24,2221462,0,combined_row_679
S0680,10.1177/0956797615575277,treatment_b,P00680,4.993,3.165,3.91,43,F,HS,2019-03-05,238199,0,combined_row_680
S0681,10.1073/pnas.1209746109,treatment_b,P00681,6.835,3.472,5.29,59,F,PhD,2019-11-28,980753,0,combined_row_681
S0682,10.1037/pspa0000226,control,P00682,6.179,3.613,5.03,28,F,PhD,2019-08-16,262324,0,combined_row_682
S0683,10.1177/0956797614520714,control,P00683,3.873,5.426,4.44,24,NB,PhD,2019-07-28,2259129,0,combined_row_683
S0684,10.1177/0956797615575277,control,P00684,5.18,2.765,5.07,55,NB,Other,2019-11-27,2226407,0,combined_row_684
S0685,10.1073/pnas.1209746109,treatment_b,P00685,6.062,3.941,4.4,59,M,PhD,2019-02-16,1634434,0,combined_row_685
S0686,10.1037/pspa0000226,control,P00686,4.189,4.566,6.09,48,F,PhD,2019-04-17,1101498,0,combined_row_686
S0687,10.1177/0956797615575277,treatment_b,P00687,5.651,2.664,3.37,64,NB,PhD,2019-07-27,1691021,0,combined_row_687
S0688,10.1177/0956797614520714,treatment_b,P00688,4.989,4.166,6.18,23,NB,PhD,2019-03-06,1016697,0,combined_row_688
S0689,10.1037/pspa0000226,control,P00689,5.275,1.725,4.42,53,M,HS,2019-06-09,1677550,0,combined_row_689
S0690,10.1177/0956797614520714,treatment_b,P00690,4.535,4.12,5.06,45,M,Other,2019-04-04,1119925,0,combined_row_690
S0691,10.1177/0956797615575277,treatment_a,P00691,4.75,2.268,3.4,62,F,Other,2019-11-04,391485,0,combined_row_691
S0692,10.1037/pspa0000226,treatment_a,P00692,3.604,5.27,4.69,24,F,Other,2019-02-27,356032,0,combined_row_692
S0693,10.1177/0956797614520714,treatment_b,P00693,5.1,4.212,4.17,63,M,Other,2019-08-24,596470,0,combined_row_693
S0694,10.1177/0956797615575277,treatment_a,P00694,5.98,3.994,4.63,30,M,PhD,2019-01-08,2166688,0,combined_row_694
S0695,10.1177/0956797614520714,control,P00695,4.309,5.219,4.03,33,F,Other,2019-07-26,1137064,0,combined_row_695
S0696,10.1037/pspa0000226,treatment_a,P00696,5.361,5.474,4.16,51,NB,MA,2019-01-15,790624,0,combined_row_696
S0697,10.1073/pnas.1209746109,control,P00697,3.859,4.575,5.12,43,M,BA,2019-10-02,2360108,0,combined_row_697
S0698,10.1037/pspa0000226,treatment_a,P00698,3.232,4.853,4.18,37,NB,MA,2019-06-01,1353485,0,combined_row_698
S0699,10.1177/0956797614520714,treatment_b,P00699,3.08,4.534,5.85,57,NB,PhD,2019-12-12,1876619,0,combined_row_699
S0700,10.1177/0956797615575277,control,P00700,3.41,4.59,5.17,64,NB,BA,2019-09-18,1370879,0,combined_row_700
S0701,10.1177/0956797615575277,treatment_b,P00701,3.58,4.877,6.66,52,F,MA,2019-04-27,1454825,0,combined_row_701
S0702,10.1073/pnas.1209746109,treatment_b,P00702,4.87,4.609,5.28,58,F,MA,2019-02-02,703238,0,combined_row_702
S0703,10.1073/pnas.1209746109,treatment_a,P00703,4.033,4.36,4.97,63,NB,Other,2019-10-08,1649420,0,combined_row_703
S0704,10.1177/0956797614520714,treatment_b,P00704,2.916,2.742,5.91,24,F,Other,2019-10-07,1695265,0,combined_row_704
S0705,10.1177/0956797614520714,treatment_b,P00705,3.396,4.218,5.7,26,M,BA,2019-08-03,1728932,0,combined_row_705
S0706,10.1037/pspa0000226,treatment_b,P00706,5.191,2.343,4.5,34,F,PhD,2019-11-14,2025829,0,combined_row_706
S0707,10.1037/pspa0000226,treatment_b,P00707,6.705,3.52,5.26,63,M,BA,2019-12-17,2399378,0,combined_row_707
S0708,10.1177/0956797614520714,treatment_a,P00708,4.993,2.33,5.22,53,F,HS,2019-10-28,1893875,0,combined_row_708
S0709,10.1177/0956797615575277,treatment_b,P00709,4.141,4.861,5.5,41,F,MA,2019-08-01,779237,0,combined_row_709
S0710,10.1037/pspa0000226,control,P00710,5.19,4.508,4.74,36,F,BA,2019-12-16,188748,0,combined_row_710
S0711,10.1177/0956797615575277,control,P00711,5.357,3.12,4.07,39,M,PhD,2019-12-27,737043,0,combined_row_711
S0712,10.1037/pspa0000226,treatment_a,P00712,3.813,3.546,4.61,64,F,HS,2019-10-22,1898105,0,combined_row_712
S0713,10.1037/pspa0000226,treatment_a,P00713,1.577,3.223,6.01,59,M,BA,2019-12-01,1475402,0,combined_row_713
S0714,10.1073/pnas.1209746109,treatment_b,P00714,3.252,3.252,4.81,57,F,Other,2019-01-19,2368394,0,combined_row_714
S0715,10.1037/pspa0000226,treatment_b,P00715,4.984,3.525,5.46,19,F,BA,2019-04-27,2043233,0,combined_row_715
S0716,10.1177/0956797615575277,treatment_a,P00716,4.205,2.912,4.51,19,F,PhD,2019-03-14,280902,0,combined_row_716
S0717,10.1177/0956797615575277,treatment_a,P00717,4.473,4.244,5.39,27,F,MA,2019-02-05,1466788,0,combined_row_717
S0718,10.1177/0956797614520714,control,P00718,4.926,3.199,4.53,19,NB,HS,2019-05-13,594163,0,combined_row_718
S0719,10.1037/pspa0000226,treatment_a,P00719,4.357,5.942,5.21,33,F,Other,2019-04-16,2313312,0,combined_row_719
S0720,10.1037/pspa0000226,control,P00720,4.269,3.705,5.7,53,M,HS,2019-08-01,1889152,0,combined_row_720
S0721,10.1073/pnas.1209746109,treatment_a,P00721,2.997,3.402,6.09,59,F,MA,2019-10-14,2050585,0,combined_row_721
S0722,10.1177/0956797614520714,control,P00722,5.712,1.971,6.66,33,F,PhD,2019-09-15,355288,1,combined_row_722
S0723,10.1037/pspa0000226,treatment_b,P00723,3.716,6.135,6.86,48,F,Other,2019-05-27,1774479,0,combined_row_723
S0724,10.1177/0956797614520714,treatment_b,P00724,4.51,4.195,4.45,28,NB,Other,2019-10-03,1440968,0,combined_row_724
S0725,10.1073/pnas.1209746109,control,P00725,3.813,0.535,5.4,50,F,MA,2019-11-09,2078837,0,combined_row_725
S0726,10.1177/0956797615575277,treatment_a,P00726,3.928,4.357,6.96,39,M,BA,2019-11-01,2178707,1,combined_row_726
S0727,10.1073/pnas.1209746109,treatment_b,P00727,5.207,4.817,4.69,43,F,HS,2019-11-21,505155,0,combined_row_727
S0728,10.1037/pspa0000226,treatment_b,P00728,3.187,5.519,6.5,42,F,MA,2019-07-06,215363,0,combined_row_728
S0729,10.1177/0956797615575277,control,P00729,3.702,4.017,5.64,63,F,BA,2019-02-27,1451622,0,combined_row_729
S0730,10.1177/0956797614520714,control,P00730,4.621,6.136,4.74,20,F,PhD,2019-12-23,1056971,1,combined_row_730
S0731,10.1037/pspa0000226,control,P00731,5.565,2.948,3.99,60,NB,Other,2019-11-22,916221,1,combined_row_731
S0732,10.1177/0956797614520714,treatment_b,P00732,4.557,4.44,5.25,54,F,Other,2019-12-26,1330614,0,combined_row_732
S0733,10.1073/pnas.1209746109,treatment_b,P00733,3.773,2.683,4.3,18,M,HS,2019-06-14,1886561,0,combined_row_733
S0734,10.1037/pspa0000226,treatment_a,P00734,2.246,2.821,6.03,64,F,HS,2019-05-14,2062661,0,combined_row_734
S0735,10.1037/pspa0000226,control,P00735,3.246,5.397,5.86,32,NB,PhD,2019-02-08,1005761,0,combined_row_735
S0736,10.1177/0956797615575277,control,P00736,1.085,3.515,4.74,48,M,HS,2019-10-26,1582166,0,combined_row_736
S0737,10.1177/0956797614520714,control,P00737,1.511,4.176,5.74,51,F,HS,2019-10-20,2019325,0,combined_row_737
S0738,10.1037/pspa0000226,treatment_b,P00738,2.565,5.526,6.53,20,M,MA,2019-12-03,714923,1,combined_row_738
S0739,10.1037/pspa0000226,control,P00739,3.965,4.997,6.1,53,M,MA,2019-07-13,581941,0,combined_row_739
S0740,10.1037/pspa0000226,control,P00740,5.225,4.844,3.94,57,M,PhD,2019-07-15,1975605,0,combined_row_740
S0741,10.1073/pnas.1209746109,treatment_a,P00741,3.45,2.703,5.95,55,F,HS,2019-02-01,463302,0,combined_row_741
S0742,10.1177/0956797614520714,treatment_b,P00742,4.735,4.554,5.68,40,M,PhD,2019-12-20,2044889,0,combined_row_742
S0743,10.1177/0956797614520714,control,P00743,5.463,4.089,3.13,40,F,Other,2019-09-25,790794,0,combined_row_743
S0744,10.1177/0956797615575277,treatment_b,P00744,5.693,3.324,5.64,18,F,Other,2019-11-22,786497,1,combined_row_744
S0745,10.1073/pnas.1209746109,treatment_a,P00745,2.673,5.849,4.66,22,F,BA,2019-11-16,2140427,0,combined_row_745
S0746,10.1177/0956797615575277,treatment_b,P00746,3.878,3.055,4.71,37,M,MA,2019-03-04,2085481,0,combined_row_746
S0747,10.1073/pnas.1209746109,treatment_a,P00747,4.52,3.876,5.1,57,F,BA,2019-08-24,1570475,0,combined_row_747
S0748,10.1037/pspa0000226,control,P00748,5.356,2.436,5.88,18,F,HS,2019-02-12,305902,0,combined_row_748
S0749,10.1177/0956797614520714,treatment_a,P00749,2.922,4.265,5.64,19,F,BA,2019-05-06,1098322,0,combined_row_749
S0750,10.1177/0956797614520714,treatment_a,P00750,3.909,4.189,4.51,30,M,BA,2019-05-04,268054,0,combined_row_750
S0751,10.1177/0956797614520714,treatment_a,P00751,3.095,2.253,4.71,47,F,MA,2019-06-22,898735,0,combined_row_751
S0752,10.1037/pspa0000226,treatment_b,P00752,5.201,4.261,5.18,26,F,BA,2019-09-13,1749740,0,combined_row_752
S0753,10.1037/pspa0000226,treatment_b,P00753,4.513,4.077,4.61,52,F,BA,2019-06-08,403384,0,combined_row_753
S0754,10.1177/0956797615575277,control,P00754,3.982,5.208,3.31,49,F,HS,2019-08-26,452097,0,combined_row_754
S0755,10.1037/pspa0000226,treatment_b,P00755,4.508,2.929,4.5,63,F,Other,2019-12-16,2255308,0,combined_row_755
S0756,10.1037/pspa0000226,treatment_b,P00756,4.411,4.849,4.5,20,F,BA,2019-04-15,1163080,0,combined_row_756
S0757,10.1177/0956797615575277,treatment_a,P00757,5.695,3.046,5.71,53,M,BA,2019-02-10,2044390,0,combined_row_757
S0758,10.1177/0956797614520714,treatment_b,P00758,4.042,4.843,5.25,39,M,PhD,2019-08-14,1895272,0,combined_row_758
S0759,10.1037/pspa0000226,treatment_a,P00759,4.461,3.999,4.41,22,F,HS,2019-05-27,2284554,0,combined_row_759
S0760,10.1073/pnas.1209746109,treatment_a,P00760,4.838,4.167,4.84,22,F,HS,2019-09-07,1579881,0,combined_row_760
S0761,10.1177/0956797615575277,treatment_a,P00761,3.782,5.365,4.74,63,F,BA,2019-12-24,1275281,1,combined_row_761
S0762,10.1177/0956797615575277,treatment_a,P00762,3.621,4.491,3.74,43,M,Other,2019-11-01,2159728,0,combined_row_762
S0763,10.1177/0956797614520714,treatment_a,P00763,4.77,5.228,5.15,55,F,PhD,2019-12-27,2115256,0,combined_row_763
S0764,10.1073/pnas.1209746109,treatment_a,P00764,5.348,4.339,4.3,62,M,BA,2019-08-15,306265,0,combined_row_764
S0765,10.1177/0956797614520714,treatment_a,P00765,4.657,3.756,5.56,39,F,PhD,2019-07-22,1871851,0,combined_row_765
S0766,10.1177/0956797615575277,treatment_a,P00766,2.387,2.804,4.46,20,F,BA,2019-06-19,1819494,0,combined_row_766
S0767,10.1177/0956797614520714,treatment_a,P00767,5.592,4.147,4.29,46,NB,MA,2019-02-06,617521,0,combined_row_767
S0768,10.1177/0956797614520714,control,P00768,4.669,4.366,4.04,19,F,BA,2019-02-13,1370417,0,combined_row_768
S0769,10.1177/0956797615575277,treatment_b,P00769,3.194,3.649,4.92,38,M,PhD,2019-03-04,721642,0,combined_row_769
S0770,10.1037/pspa0000226,treatment_b,P00770,4.631,5.836,5.83,31,F,BA,2019-05-14,2171371,0,combined_row_770
S0771,10.1177/0956797615575277,treatment_b,P00771,5.055,5.168,4.48,27,M,HS,2019-07-20,1215322,0,combined_row_771
S0772,10.1037/pspa0000226,treatment_a,P00772,4.705,3.553,5.05,23,F,PhD,2019-06-23,1427590,0,combined_row_772
S0773,10.1177/0956797614520714,treatment_a,P00773,4.514,5.731,4.91,60,F,Other,2019-02-13,363142,0,combined_row_773
S0774,10.1177/0956797614520714,treatment_a,P00774,3.18,4.627,4.33,60,M,BA,2019-08-14,688478,0,combined_row_774
S0775,10.1073/pnas.1209746109,control,P00775,2.414,3.757,4.59,31,F,HS,2019-08-01,487004,0,combined_row_775
S0776,10.1037/pspa0000226,treatment_a,P00776,4.886,3.296,5.67,30,M,HS,2019-01-09,661014,0,combined_row_776
S0777,10.1177/0956797614520714,treatment_a,P00777,3.856,2.918,4.68,60,F,PhD,2019-03-16,1350805,0,combined_row_777
S0778,10.1177/0956797614520714,control,P00778,4.62,3.36,4.69,25,F,PhD,2019-03-03,227020,0,combined_row_778
S0779,10.1177/0956797614520714,treatment_a,P00779,3.973,4.289,6.17,31,M,HS,2019-11-26,2373094,0,combined_row_779
S0780,10.1073/pnas.1209746109,treatment_a,P00780,4.886,3.443,4.19,56,M,HS,2019-07-25,1026150,0,combined_row_780
S0781,10.1177/0956797615575277,control,P00781,4.567,3.954,5.13,30,NB,HS,2019-04-04,884151,0,combined_row_781
S0782,10.1073/pnas.1209746109,treatment_a,P00782,4.536,2.15,4.88,38,F,BA,2019-10-07,1837018,0,combined_row_782
S0783,10.1073/pnas.1209746109,control,P00783,4.754,4.623,5.37,38,M,PhD,2019-04-15,1103150,1,combined_row_783
S0784,10.1177/0956797615575277,treatment_b,P00784,5.58,3.608,4.83,31,M,MA,2019-10-16,607037,0,combined_row_784
S0785,10.1177/0956797614520714,treatment_a,P00785,6.071,3.49,6.23,61,NB,BA,2019-06-06,1513650,0,combined_row_785
S0786,10.1037/pspa0000226,control,P00786,4.284,3.172,5.94,55,M,PhD,2019-09-21,1154863,0,combined_row_786
S0787,10.1073/pnas.1209746109,control,P00787,6.506,4.002,5.42,45,F,Other,2019-02-02,756949,0,combined_row_787
S0788,10.1177/0956797615575277,control,P00788,5.119,4.153,5.44,20,F,Other,2019-08-24,1558625,0,combined_row_788
S0789,10.1177/0956797615575277,treatment_b,P00789,4.579,3.551,5.21,36,M,BA,2019-12-11,1617507,0,combined_row_789
S0790,10.1073/pnas.1209746109,treatment_b,P00790,3.3,5.414,4.9,62,NB,BA,2019-10-28,1780067,0,combined_row_790
S0791,10.1177/0956797614520714,treatment_a,P00791,4.199,3.561,3.02,21,NB,BA,2019-04-05,564866,0,combined_row_791
S0792,10.1177/0956797614520714,control,P00792,4.656,2.852,4.96,47,F,BA,2019-12-07,1207289,0,combined_row_792
S0793,10.1177/0956797614520714,treatment_a,P00793,4.212,4.757,4.58,48,M,MA,2019-07-13,883661,0,combined_row_793
S0794,10.1037/pspa0000226,treatment_b,P00794,3.781,3.058,4.46,27,M,HS,2019-07-14,529103,0,combined_row_794
S0795,10.1177/0956797615575277,treatment_b,P00795,3.019,3.536,5.35,37,M,MA,2019-07-18,2196807,1,combined_row_795
S0796,10.1177/0956797614520714,treatment_b,P00796,5.549,3.288,5.09,30,M,HS,2019-09-24,1749751,0,combined_row_796
S0797,10.1037/pspa0000226,treatment_a,P00797,5.64,3.64,3.86,55,M,PhD,2019-01-04,1794077,0,combined_row_797
S0798,10.1177/0956797614520714,control,P00798,4.613,3.984,3.0,64,F,Other,2019-12-16,1724261,0,combined_row_798
S0799,10.1037/pspa0000226,treatment_a,P00799,4.42,3.132,6.43,58,NB,HS,2019-12-22,800271,0,combined_row_799
S0800,10.1037/pspa0000226,treatment_b,P00800,4.973,4.208,5.48,55,NB,BA,2019-01-04,567158,0,combined_row_800
S0801,10.1037/pspa0000226,treatment_a,P00801,3.616,1.459,6.54,45,F,PhD,2019-05-23,1447600,0,combined_row_801
S0802,10.1037/pspa0000226,treatment_b,P00802,5.774,3.47,5.77,64,M,HS,2019-11-19,1624488,0,combined_row_802
S0803,10.1177/0956797615575277,treatment_b,P00803,5.001,5.247,4.97,28,M,HS,2019-02-03,1932546,0,combined_row_803
S0804,10.1177/0956797615575277,treatment_b,P00804,4.371,3.291,5.21,29,NB,BA,2019-04-16,943297,0,combined_row_804
S0805,10.1073/pnas.1209746109,treatment_a,P00805,3.743,3.545,5.4,30,F,PhD,2019-08-21,637998,0,combined_row_805
S0806,10.1177/0956797614520714,control,P00806,6.404,3.565,5.75,35,M,MA,2019-01-19,1164739,0,combined_row_806
S0807,10.1073/pnas.1209746109,control,P00807,6.358,4.362,6.06,20,M,BA,2019-09-26,210458,0,combined_row_807
S0808,10.1177/0956797615575277,treatment_a,P00808,4.572,2.996,5.12,45,F,MA,2019-11-11,1502144,0,combined_row_808
S0809,10.1177/0956797615575277,treatment_b,P00809,3.176,4.536,6.61,24,M,PhD,2019-12-13,762433,1,combined_row_809
S0810,10.1073/pnas.1209746109,treatment_b,P00810,4.123,3.543,6.22,33,F,PhD,2019-10-22,2173130,0,combined_row_810
S0811,10.1177/0956797614520714,control,P00811,7.505,3.604,5.06,41,M,MA,2019-11-15,1159615,0,combined_row_811
S0812,10.1037/pspa0000226,treatment_b,P00812,4.297,3.518,4.79,45,M,HS,2019-12-13,1412550,0,combined_row_812
S0813,10.1177/0956797614520714,treatment_b,P00813,5.999,2.693,4.96,49,M,MA,2019-11-18,2137913,0,combined_row_813
S0814,10.1037/pspa0000226,control,P00814,4.202,2.684,5.11,33,F,BA,2019-11-23,555104,0,combined_row_814
S0815,10.1073/pnas.1209746109,control,P00815,5.463,3.455,4.52,64,F,PhD,2019-11-04,749403,0,combined_row_815
S0816,10.1037/pspa0000226,control,P00816,5.151,4.029,4.31,32,F,Other,2019-02-21,1619593,0,combined_row_816
S0817,10.1037/pspa0000226,treatment_b,P00817,3.533,2.899,5.9,32,F,HS,2019-05-03,647172,0,combined_row_817
S0818,10.1177/0956797614520714,treatment_b,P00818,2.786,4.897,4.63,26,F,PhD,2019-10-24,187040,0,combined_row_818
S0819,10.1177/0956797614520714,treatment_a,P00819,5.545,3.7,4.2,26,F,Other,2019-10-08,627053,0,combined_row_819
S0820,10.1037/pspa0000226,treatment_a,P00820,5.857,5.123,6.51,32,M,PhD,2019-03-20,1368635,0,combined_row_820
S0821,10.1073/pnas.1209746109,treatment_b,P00821,3.895,4.762,4.76,63,F,PhD,2019-11-27,1084732,0,combined_row_821
S0822,10.1037/pspa0000226,control,P00822,3.611,4.605,4.91,63,F,BA,2019-12-24,400479,0,combined_row_822
S0823,10.1177/0956797614520714,treatment_a,P00823,4.357,3.049,5.7,28,M,Other,2019-07-11,1951831,0,combined_row_823
S0824,10.1177/0956797615575277,treatment_a,P00824,2.07,2.946,5.62,36,F,BA,2019-12-28,1831601,0,combined_row_824
S0825,10.1177/0956797615575277,treatment_b,P00825,4.766,3.576,5.62,59,F,Other,2019-03-15,2203507,0,combined_row_825
S0826,10.1177/0956797614520714,control,P00826,4.092,4.097,6.3,65,NB,HS,2019-06-24,607600,0,combined_row_826
S0827,10.1177/0956797614520714,treatment_a,P00827,5.706,3.509,5.99,24,F,PhD,2019-03-02,672188,0,combined_row_827
S0828,10.1177/0956797615575277,treatment_b,P00828,2.203,3.333,5.18,64,M,BA,2019-01-04,1190220,0,combined_row_828
S0829,10.1177/0956797615575277,treatment_b,P00829,3.892,3.485,4.96,60,NB,HS,2019-08-28,1782647,0,combined_row_829
S0830,10.1037/pspa0000226,treatment_a,P00830,2.426,4.247,5.03,25,M,Other,2019-04-01,2191161,0,combined_row_830
S0831,10.1073/pnas.1209746109,treatment_b,P00831,5.079,4.74,4.48,54,F,HS,2019-06-03,955484,0,combined_row_831
S0832,10.1073/pnas.1209746109,treatment_a,P00832,3.491,2.753,4.66,51,M,HS,2019-09-27,700468,0,combined_row_832
S0833,10.1177/0956797614520714,treatment_b,P00833,5.106,3.459,4.59,53,M,MA,2019-02-02,720293,0,combined_row_833
S0834,10.1177/0956797614520714,control,P00834,4.059,2.176,4.4,20,M,HS,2019-09-10,1704879,0,combined_row_834
S0835,10.1177/0956797614520714,treatment_a,P00835,6.24,3.611,5.0,51,F,Other,2019-08-05,2237066,0,combined_row_835
S0836,10.1177/0956797615575277,treatment_b,P00836,4.869,3.2,4.87,24,NB,HS,2019-04-02,968838,0,combined_row_836
S0837,10.1177/0956797614520714,control,P00837,3.829,3.424,4.73,57,M,HS,2019-09-09,1273347,0,combined_row_837
S0838,10.1177/0956797614520714,treatment_a,P00838,4.987,1.716,5.52,61,M,BA,2019-09-07,475941,0,combined_row_838
S0839,10.1177/0956797615575277,treatment_b,P00839,4.242,3.244,4.19,50,F,BA,2019-07-27,823789,0,combined_row_839
S0840,10.1037/pspa0000226,treatment_a,P00840,5.764,5.008,5.18,22,F,HS,2019-09-04,1886164,1,combined_row_840
S0841,10.1073/pnas.1209746109,treatment_a,P00841,6.253,2.957,5.87,35,M,HS,2019-07-08,1768099,0,combined_row_841
S0842,10.1073/pnas.1209746109,control,P00842,6.207,1.988,4.73,55,M,HS,2019-09-12,1362779,0,combined_row_842
S0843,10.1073/pnas.1209746109,control,P00843,5.887,5.714,4.43,65,NB,Other,2019-09-20,1868841,0,combined_row_843
