order_id,event_time_utc,instrument,side,qty,price,venue,settlement_date_system,settlement_date_correct,utc_offset_system,utc_offset_correct
ORD-0020241103000994,2024-11-03T14:49:42Z,ESZ4,BUY,9,4580.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000995,2024-11-03T14:49:45Z,ESZ4,BUY,2,4546.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000996,2024-11-03T14:49:48Z,NQZ4,BUY,6,4569.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000997,2024-11-03T14:49:51Z,ESZ4,BUY,4,4551.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000998,2024-11-03T14:49:54Z,NQZ4,SELL,6,4565.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000999,2024-11-03T14:49:57Z,NQZ4,SELL,8,4548.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001000,2024-11-03T14:50:00Z,ESZ4,BUY,2,4540.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001001,2024-11-03T14:50:03Z,ESZ4,SELL,8,4551.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001002,2024-11-03T14:50:06Z,NQZ4,BUY,7,4543.48,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001003,2024-11-03T14:50:09Z,NQZ4,SELL,5,4569.46,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001004,2024-11-03T14:50:12Z,ESZ4,BUY,2,4571.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001005,2024-11-03T14:50:15Z,ESZ4,SELL,5,4559.3,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001006,2024-11-03T14:50:18Z,ESZ4,BUY,5,4568.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001007,2024-11-03T14:50:21Z,ESZ4,BUY,10,4586.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001008,2024-11-03T14:50:24Z,ESZ4,SELL,9,4586.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001009,2024-11-03T14:50:27Z,ESZ4,SELL,3,4555.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001010,2024-11-03T14:50:30Z,NQZ4,SELL,7,4543.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001011,2024-11-03T14:50:33Z,ESZ4,SELL,8,4554.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001012,2024-11-03T14:50:36Z,NQZ4,SELL,8,4588.39,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001013,2024-11-03T14:50:39Z,NQZ4,BUY,1,4552.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001014,2024-11-03T14:50:42Z,ESZ4,SELL,6,4582.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001015,2024-11-03T14:50:45Z,ESZ4,SELL,10,4579.98,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001016,2024-11-03T14:50:48Z,ESZ4,BUY,2,4564.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001017,2024-11-03T14:50:51Z,ESZ4,SELL,9,4545.98,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001018,2024-11-03T14:50:54Z,NQZ4,BUY,5,4582.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001019,2024-11-03T14:50:57Z,NQZ4,SELL,2,4550.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001020,2024-11-03T14:51:00Z,ESZ4,SELL,1,4558.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001021,2024-11-03T14:51:03Z,NQZ4,SELL,9,4567.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001022,2024-11-03T14:51:06Z,NQZ4,BUY,8,4581.69,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001023,2024-11-03T14:51:09Z,NQZ4,SELL,9,4569.92,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001024,2024-11-03T14:51:12Z,ESZ4,SELL,8,4573.46,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001025,2024-11-03T14:51:15Z,ESZ4,SELL,6,4541.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001026,2024-11-03T14:51:18Z,ESZ4,SELL,9,4565.48,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001027,2024-11-03T14:51:21Z,NQZ4,SELL,5,4574.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001028,2024-11-03T14:51:24Z,NQZ4,SELL,10,4564.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001029,2024-11-03T14:51:27Z,NQZ4,SELL,3,4561.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001030,2024-11-03T14:51:30Z,ESZ4,BUY,3,4578.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001031,2024-11-03T14:51:33Z,NQZ4,BUY,6,4584.57,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001032,2024-11-03T14:51:36Z,NQZ4,BUY,6,4542.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001033,2024-11-03T14:51:39Z,NQZ4,BUY,6,4566.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001034,2024-11-03T14:51:42Z,ESZ4,SELL,2,4581.37,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001035,2024-11-03T14:51:45Z,NQZ4,BUY,10,4589.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001036,2024-11-03T14:51:48Z,NQZ4,BUY,8,4556.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001037,2024-11-03T14:51:51Z,NQZ4,SELL,10,4564.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001038,2024-11-03T14:51:54Z,ESZ4,BUY,2,4575.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001039,2024-11-03T14:51:57Z,ESZ4,SELL,6,4557.98,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001040,2024-11-03T14:52:00Z,ESZ4,BUY,7,4570.77,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001041,2024-11-03T14:52:03Z,NQZ4,BUY,10,4583.21,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001042,2024-11-03T14:52:06Z,ESZ4,SELL,1,4567.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001043,2024-11-03T14:52:09Z,ESZ4,BUY,1,4568.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001044,2024-11-03T14:52:12Z,ESZ4,BUY,1,4549.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001045,2024-11-03T14:52:15Z,ESZ4,BUY,2,4555.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001046,2024-11-03T14:52:18Z,NQZ4,SELL,5,4540.94,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001047,2024-11-03T14:52:21Z,ESZ4,BUY,3,4554.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001048,2024-11-03T14:52:24Z,NQZ4,SELL,3,4565.37,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001049,2024-11-03T14:52:27Z,NQZ4,SELL,8,4558.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001050,2024-11-03T14:52:30Z,ESZ4,SELL,3,4571.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001051,2024-11-03T14:52:33Z,NQZ4,SELL,10,4559.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001052,2024-11-03T14:52:36Z,NQZ4,BUY,2,4553.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001053,2024-11-03T14:52:39Z,ESZ4,SELL,9,4547.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001054,2024-11-03T14:52:42Z,ESZ4,SELL,1,4569.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001055,2024-11-03T14:52:45Z,NQZ4,BUY,3,4580.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001056,2024-11-03T14:52:48Z,ESZ4,BUY,3,4550.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001057,2024-11-03T14:52:51Z,NQZ4,SELL,4,4559.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001058,2024-11-03T14:52:54Z,NQZ4,SELL,7,4561.58,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001059,2024-11-03T14:52:57Z,ESZ4,BUY,1,4575.77,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001060,2024-11-03T14:53:00Z,ESZ4,BUY,3,4544.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001061,2024-11-03T14:53:03Z,ESZ4,SELL,10,4548.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001062,2024-11-03T14:53:06Z,NQZ4,SELL,9,4555.07,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001063,2024-11-03T14:53:09Z,NQZ4,BUY,2,4569.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001064,2024-11-03T14:53:12Z,NQZ4,SELL,10,4558.29,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001065,2024-11-03T14:53:15Z,ESZ4,SELL,1,4565.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001066,2024-11-03T14:53:18Z,NQZ4,BUY,9,4578.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001067,2024-11-03T14:53:21Z,ESZ4,BUY,6,4569.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001068,2024-11-03T14:53:24Z,NQZ4,SELL,6,4540.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001069,2024-11-03T14:53:27Z,NQZ4,BUY,9,4574.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001070,2024-11-03T14:53:30Z,ESZ4,BUY,5,4577.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001071,2024-11-03T14:53:33Z,ESZ4,SELL,4,4587.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001072,2024-11-03T14:53:36Z,ESZ4,SELL,1,4587.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001073,2024-11-03T14:53:39Z,NQZ4,SELL,9,4540.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001074,2024-11-03T14:53:42Z,ESZ4,BUY,3,4575.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001075,2024-11-03T14:53:45Z,NQZ4,BUY,3,4584.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001076,2024-11-03T14:53:48Z,NQZ4,SELL,8,4546.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001077,2024-11-03T14:53:51Z,ESZ4,BUY,5,4584.07,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001078,2024-11-03T14:53:54Z,ESZ4,BUY,8,4568.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001079,2024-11-03T14:53:57Z,NQZ4,BUY,4,4552.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001080,2024-11-03T14:54:00Z,NQZ4,SELL,8,4573.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001081,2024-11-03T14:54:03Z,ESZ4,BUY,5,4565.1,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001082,2024-11-03T14:54:06Z,NQZ4,SELL,4,4550.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001083,2024-11-03T14:54:09Z,NQZ4,BUY,4,4586.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001084,2024-11-03T14:54:12Z,NQZ4,SELL,10,4563.52,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001085,2024-11-03T14:54:15Z,ESZ4,SELL,4,4568.75,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001086,2024-11-03T14:54:18Z,ESZ4,BUY,8,4569.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001087,2024-11-03T14:54:21Z,NQZ4,SELL,6,4564.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001088,2024-11-03T14:54:24Z,ESZ4,SELL,4,4585.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001089,2024-11-03T14:54:27Z,NQZ4,BUY,3,4571.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001090,2024-11-03T14:54:30Z,NQZ4,SELL,6,4555.58,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001091,2024-11-03T14:54:33Z,NQZ4,SELL,8,4570.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001092,2024-11-03T14:54:36Z,NQZ4,BUY,8,4553.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001093,2024-11-03T14:54:39Z,ESZ4,SELL,2,4578.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001094,2024-11-03T14:54:42Z,ESZ4,SELL,7,4548.8,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001095,2024-11-03T14:54:45Z,NQZ4,BUY,7,4582.57,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001096,2024-11-03T14:54:48Z,ESZ4,BUY,7,4548.3,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001097,2024-11-03T14:54:51Z,ESZ4,SELL,7,4543.33,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001098,2024-11-03T14:54:54Z,ESZ4,BUY,4,4548.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001099,2024-11-03T14:54:57Z,ESZ4,SELL,8,4567.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001100,2024-11-03T14:55:00Z,ESZ4,BUY,6,4582.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001101,2024-11-03T14:55:03Z,NQZ4,BUY,4,4557.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001102,2024-11-03T14:55:06Z,NQZ4,BUY,5,4580.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001103,2024-11-03T14:55:09Z,NQZ4,BUY,4,4584.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001104,2024-11-03T14:55:12Z,ESZ4,BUY,8,4552.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001105,2024-11-03T14:55:15Z,ESZ4,BUY,1,4545.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001106,2024-11-03T14:55:18Z,ESZ4,BUY,6,4564.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001107,2024-11-03T14:55:21Z,NQZ4,BUY,7,4551.98,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001108,2024-11-03T14:55:24Z,ESZ4,BUY,9,4561.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001109,2024-11-03T14:55:27Z,ESZ4,BUY,2,4580.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001110,2024-11-03T14:55:30Z,ESZ4,SELL,3,4549.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001111,2024-11-03T14:55:33Z,NQZ4,SELL,7,4547.92,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001112,2024-11-03T14:55:36Z,ESZ4,SELL,1,4542.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001113,2024-11-03T14:55:39Z,NQZ4,SELL,8,4559.45,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001114,2024-11-03T14:55:42Z,NQZ4,BUY,10,4551.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001115,2024-11-03T14:55:45Z,ESZ4,SELL,8,4542.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001116,2024-11-03T14:55:48Z,ESZ4,SELL,2,4557.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001117,2024-11-03T14:55:51Z,ESZ4,BUY,2,4559.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001118,2024-11-03T14:55:54Z,ESZ4,BUY,3,4572.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001119,2024-11-03T14:55:57Z,ESZ4,BUY,1,4583.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001120,2024-11-03T14:56:00Z,ESZ4,BUY,3,4576.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001121,2024-11-03T14:56:03Z,NQZ4,SELL,2,4557.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001122,2024-11-03T14:56:06Z,NQZ4,BUY,2,4583.05,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001123,2024-11-03T14:56:09Z,ESZ4,BUY,10,4572.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001124,2024-11-03T14:56:12Z,NQZ4,BUY,1,4559.26,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001125,2024-11-03T14:56:15Z,NQZ4,BUY,3,4581.39,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001126,2024-11-03T14:56:18Z,NQZ4,BUY,2,4559.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001127,2024-11-03T14:56:21Z,NQZ4,SELL,9,4554.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001128,2024-11-03T14:56:24Z,NQZ4,BUY,6,4579.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001129,2024-11-03T14:56:27Z,ESZ4,BUY,10,4583.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001130,2024-11-03T14:56:30Z,ESZ4,BUY,5,4588.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001131,2024-11-03T14:56:33Z,ESZ4,SELL,9,4584.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001132,2024-11-03T14:56:36Z,NQZ4,SELL,4,4564.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001133,2024-11-03T14:56:39Z,ESZ4,BUY,8,4549.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001134,2024-11-03T14:56:42Z,ESZ4,SELL,5,4561.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001135,2024-11-03T14:56:45Z,NQZ4,SELL,5,4544.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001136,2024-11-03T14:56:48Z,NQZ4,BUY,5,4575.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001137,2024-11-03T14:56:51Z,NQZ4,SELL,1,4543.81,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001138,2024-11-03T14:56:54Z,ESZ4,SELL,9,4576.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001139,2024-11-03T14:56:57Z,NQZ4,BUY,2,4568.8,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001140,2024-11-03T14:57:00Z,ESZ4,SELL,3,4568.77,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001141,2024-11-03T14:57:03Z,NQZ4,SELL,2,4565.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001142,2024-11-03T14:57:06Z,ESZ4,SELL,6,4570.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001143,2024-11-03T14:57:09Z,NQZ4,SELL,1,4554.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001144,2024-11-03T14:57:12Z,ESZ4,SELL,9,4571.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001145,2024-11-03T14:57:15Z,NQZ4,BUY,5,4560.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001146,2024-11-03T14:57:18Z,NQZ4,BUY,5,4571.73,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001147,2024-11-03T14:57:21Z,ESZ4,BUY,2,4586.3,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001148,2024-11-03T14:57:24Z,ESZ4,BUY,2,4561.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001149,2024-11-03T14:57:27Z,NQZ4,SELL,6,4545.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001150,2024-11-03T14:57:30Z,ESZ4,BUY,8,4566.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001151,2024-11-03T14:57:33Z,ESZ4,SELL,7,4557.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001152,2024-11-03T14:57:36Z,ESZ4,SELL,7,4547.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001153,2024-11-03T14:57:39Z,NQZ4,SELL,6,4540.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001154,2024-11-03T14:57:42Z,ESZ4,SELL,3,4574.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001155,2024-11-03T14:57:45Z,NQZ4,SELL,4,4571.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001156,2024-11-03T14:57:48Z,NQZ4,BUY,3,4564.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001157,2024-11-03T14:57:51Z,ESZ4,BUY,6,4570.29,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001158,2024-11-03T14:57:54Z,ESZ4,BUY,2,4587.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001159,2024-11-03T14:57:57Z,ESZ4,BUY,10,4554.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001160,2024-11-03T14:58:00Z,NQZ4,SELL,5,4572.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001161,2024-11-03T14:58:03Z,NQZ4,BUY,7,4568.05,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001162,2024-11-03T14:58:06Z,NQZ4,SELL,9,4553.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001163,2024-11-03T14:58:09Z,NQZ4,SELL,5,4566.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001164,2024-11-03T14:58:12Z,NQZ4,SELL,9,4572.39,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001165,2024-11-03T14:58:15Z,NQZ4,BUY,4,4578.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001166,2024-11-03T14:58:18Z,ESZ4,BUY,2,4562.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001167,2024-11-03T14:58:21Z,NQZ4,BUY,8,4540.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001168,2024-11-03T14:58:24Z,ESZ4,BUY,3,4563.14,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001169,2024-11-03T14:58:27Z,NQZ4,SELL,9,4588.18,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001170,2024-11-03T14:58:30Z,ESZ4,BUY,5,4586.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001171,2024-11-03T14:58:33Z,NQZ4,BUY,3,4588.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001172,2024-11-03T14:58:36Z,ESZ4,SELL,1,4587.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001173,2024-11-03T14:58:39Z,NQZ4,BUY,2,4559.01,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001174,2024-11-03T14:58:42Z,ESZ4,BUY,6,4587.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001175,2024-11-03T14:58:45Z,ESZ4,BUY,1,4565.41,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001176,2024-11-03T14:58:48Z,NQZ4,BUY,9,4556.69,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001177,2024-11-03T14:58:51Z,NQZ4,SELL,4,4559.0,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001178,2024-11-03T14:58:54Z,NQZ4,SELL,3,4568.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001179,2024-11-03T14:58:57Z,ESZ4,SELL,1,4569.73,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001180,2024-11-03T14:59:00Z,ESZ4,BUY,2,4547.82,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001181,2024-11-03T14:59:03Z,ESZ4,BUY,10,4561.82,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001182,2024-11-03T14:59:06Z,NQZ4,BUY,8,4585.66,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001183,2024-11-03T14:59:09Z,NQZ4,SELL,8,4566.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001184,2024-11-03T14:59:12Z,NQZ4,SELL,5,4542.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001185,2024-11-03T14:59:15Z,ESZ4,SELL,5,4560.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001186,2024-11-03T14:59:18Z,ESZ4,BUY,1,4569.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001187,2024-11-03T14:59:21Z,ESZ4,SELL,7,4576.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001188,2024-11-03T14:59:24Z,ESZ4,BUY,5,4582.29,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001189,2024-11-03T14:59:27Z,NQZ4,BUY,1,4548.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001190,2024-11-03T14:59:30Z,NQZ4,SELL,10,4587.04,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001191,2024-11-03T14:59:33Z,NQZ4,BUY,5,4576.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103001192,2024-11-03T14:59:36Z,NQZ4,BUY,9,4541.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
