# Imagery Analysis Supplement — area-7
Prepared by: Remote Sensing Unit | Supplement ID: RSU-2026-0712-SUPP
Analysis Date: 2026-05-03 | Reference Imagery: T1 (2024-08-12), T2 (2026-04-23)

## Purpose

This supplement provides detailed pixel-level change statistics for the
area-7 ROI (pixel coordinates: x0=140, y0=200, x1=380, y1=420).
The analysis supports the cross-reference validation required under
DB37/T 4122-2021 Section 2.3.

## NDVI Analysis

T1 (2024-08-12) mean NDVI in ROI: 0.612
T2 (2026-04-23) mean NDVI in ROI: 0.487
Delta NDVI: -0.125 (land-use conversion detected)

Changed pixels (Delta NDVI > 0.15 threshold): 14,823 pixels
Unchanged pixels:                             37,577 pixels
Area conversion rate: 13.3 ha (28.3% of ROI)

## Spectral Band Analysis

Band        | T1 mean | T2 mean | Change
------------|---------|---------|-------
Blue (0.45-0.52 um) | 0.083   | 0.112   | +0.029
Green (0.53-0.59 um)| 0.124   | 0.098   | -0.026
Red (0.63-0.69 um)  | 0.156   | 0.231   | +0.075
NIR (0.76-0.90 um)  | 0.412   | 0.321   | -0.091
SWIR1 (1.55-1.75 um)| 0.198   | 0.267   | +0.069

## Object-Based Change Detection

Segmentation (scale 65) identified 38 changed objects in the ROI.
Mean object size: 0.484 ha | Total changed area: 18.4 ha
Shape index mean: 1.82 (elongated, consistent with field boundaries)
Compactness mean: 0.61

## Appendix A: Pixel-Level Statistics (Full ROI, every 2nd pixel)

Row | Col | T1_Blue | T1_Green | T1_Red | T1_NIR | T2_Blue | T2_Green | T2_Red | T2_NIR | Delta_NDVI | Class
252 | 326 | 0.0966  | 0.1456   | 0.1432 | 0.5340 | 0.1073  | 0.1547   | 0.1781 | 0.4116 | -0.1811    | changed
252 | 328 | 0.0904  | 0.1662   | 0.2200 | 0.4532 | 0.1287  | 0.1752   | 0.2814 | 0.2968 | -0.3198    | changed
252 | 330 | 0.0748  | 0.1637   | 0.2047 | 0.5872 | 0.0660  | 0.1478   | 0.2814 | 0.5403 | -0.1679    | changed
252 | 332 | 0.0782  | 0.1783   | 0.1458 | 0.6240 | 0.0784  | 0.1907   | 0.2165 | 0.5950 | -0.1548    | changed
252 | 334 | 0.0771  | 0.1607   | 0.1332 | 0.3302 | 0.0924  | 0.1759   | 0.1563 | 0.2476 | -0.1991    | changed
252 | 336 | 0.0716  | 0.1631   | 0.1962 | 0.4120 | 0.0826  | 0.1910   | 0.2168 | 0.2238 | -0.3389    | changed
252 | 338 | 0.1021  | 0.1633   | 0.1984 | 0.5898 | 0.0872  | 0.1571   | 0.1767 | 0.4981 | -0.0203    | stable
252 | 340 | 0.0985  | 0.1336   | 0.1536 | 0.4462 | 0.1416  | 0.1273   | 0.2041 | 0.3727 | -0.1955    | changed
252 | 342 | 0.0653  | 0.1499   | 0.1345 | 0.3029 | 0.0932  | 0.1519   | 0.1655 | 0.1792 | -0.3453    | changed
252 | 344 | 0.0857  | 0.1352   | 0.1380 | 0.5140 | 0.1005  | 0.1061   | 0.2435 | 0.4067 | -0.3257    | changed
252 | 346 | 0.1074  | 0.1429   | 0.1328 | 0.5150 | 0.1280  | 0.1560   | 0.1619 | 0.5301 | -0.0579    | stable
252 | 348 | 0.1047  | 0.1318   | 0.1861 | 0.4600 | 0.0615  | 0.1357   | 0.2509 | 0.3979 | -0.1973    | changed
252 | 350 | 0.0640  | 0.1687   | 0.1677 | 0.3852 | 0.0587  | 0.1821   | 0.1903 | 0.3875 | -0.0521    | stable
252 | 352 | 0.0696  | 0.1314   | 0.2099 | 0.4230 | 0.0299  | 0.1458   | 0.2200 | 0.3504 | -0.1081    | stable
252 | 354 | 0.0908  | 0.1594   | 0.2102 | 0.4469 | 0.0825  | 0.1748   | 0.2205 | 0.3400 | -0.1470    | stable
252 | 356 | 0.0817  | 0.1385   | 0.1902 | 0.5038 | 0.0876  | 0.1496   | 0.2490 | 0.4405 | -0.1742    | changed
252 | 358 | 0.1198  | 0.1779   | 0.1549 | 0.5830 | 0.1310  | 0.1690   | 0.2050 | 0.5267 | -0.1405    | stable
252 | 360 | 0.0823  | 0.1617   | 0.1683 | 0.3432 | 0.0855  | 0.1748   | 0.1732 | 0.2279 | -0.2055    | changed
252 | 362 | 0.1051  | 0.1032   | 0.1822 | 0.5748 | 0.1119  | 0.0949   | 0.2226 | 0.5778 | -0.0748    | stable
252 | 364 | 0.0753  | 0.1590   | 0.2032 | 0.6468 | 0.0565  | 0.1390   | 0.2342 | 0.5383 | -0.1282    | stable
252 | 366 | 0.0925  | 0.1589   | 0.1430 | 0.5232 | 0.0775  | 0.1711   | 0.1783 | 0.4686 | -0.1219    | stable
252 | 368 | 0.1103  | 0.1781   | 0.1646 | 0.4208 | 0.1008  | 0.1957   | 0.1686 | 0.3692 | -0.0646    | stable
252 | 370 | 0.0612  | 0.1369   | 0.1276 | 0.5335 | 0.0834  | 0.1124   | 0.2195 | 0.4145 | -0.3064    | changed
252 | 372 | 0.1120  | 0.1529   | 0.1619 | 0.6291 | 0.1605  | 0.1702   | 0.1865 | 0.5895 | -0.0713    | stable
252 | 374 | 0.0907  | 0.1474   | 0.1807 | 0.3210 | 0.0916  | 0.1325   | 0.1562 | 0.2745 | -0.0049    | stable
252 | 376 | 0.0722  | 0.1061   | 0.1818 | 0.5261 | 0.0612  | 0.1012   | 0.2471 | 0.4297 | -0.2166    | changed
252 | 378 | 0.0791  | 0.1333   | 0.1864 | 0.4212 | 0.0738  | 0.1217   | 0.2381 | 0.3550 | -0.1893    | changed
254 | 140 | 0.0637  | 0.1064   | 0.1733 | 0.3483 | 0.0317  | 0.1121   | 0.1954 | 0.2680 | -0.1788    | changed
254 | 142 | 0.0700  | 0.1359   | 0.1792 | 0.3727 | 0.0783  | 0.1359   | 0.2398 | 0.2944 | -0.2484    | changed
254 | 144 | 0.1123  | 0.1122   | 0.1288 | 0.4336 | 0.1186  | 0.1015   | 0.2207 | 0.3353 | -0.3359    | changed
254 | 146 | 0.1135  | 0.1518   | 0.1381 | 0.5771 | 0.1111  | 0.1345   | 0.1376 | 0.4343 | -0.0950    | stable
254 | 148 | 0.1104  | 0.1619   | 0.2113 | 0.3177 | 0.1150  | 0.1447   | 0.2407 | 0.2938 | -0.1018    | stable
254 | 150 | 0.0903  | 0.1124   | 0.1498 | 0.4456 | 0.0764  | 0.0864   | 0.2176 | 0.3390 | -0.2787    | changed
254 | 152 | 0.0942  | 0.1206   | 0.2109 | 0.5303 | 0.1015  | 0.1227   | 0.2572 | 0.3812 | -0.2367    | changed
254 | 154 | 0.0910  | 0.1447   | 0.2165 | 0.5663 | 0.0768  | 0.1733   | 0.2763 | 0.5034 | -0.1556    | changed
254 | 156 | 0.1164  | 0.1696   | 0.1864 | 0.5934 | 0.1541  | 0.1669   | 0.1726 | 0.5458 | -0.0024    | stable
254 | 158 | 0.0649  | 0.1608   | 0.1577 | 0.5234 | 0.0652  | 0.1606   | 0.2190 | 0.4876 | -0.1568    | changed
254 | 160 | 0.1183  | 0.1156   | 0.2137 | 0.5653 | 0.1083  | 0.0975   | 0.2789 | 0.4821 | -0.1843    | changed
254 | 162 | 0.0701  | 0.1264   | 0.2112 | 0.3926 | 0.0754  | 0.1214   | 0.2091 | 0.3902 | +0.0018    | stable
254 | 164 | 0.1034  | 0.1082   | 0.1342 | 0.4143 | 0.1132  | 0.1067   | 0.1236 | 0.3597 | -0.0222    | stable
254 | 166 | 0.1053  | 0.1177   | 0.1717 | 0.5445 | 0.1050  | 0.1287   | 0.1944 | 0.5161 | -0.0677    | stable
254 | 168 | 0.0767  | 0.1712   | 0.1503 | 0.6018 | 0.0605  | 0.1996   | 0.1744 | 0.4749 | -0.1375    | stable
254 | 170 | 0.0813  | 0.1279   | 0.1847 | 0.5327 | 0.1015  | 0.1087   | 0.1652 | 0.5367 | +0.0442    | stable
254 | 172 | 0.0652  | 0.1353   | 0.1956 | 0.3388 | 0.0772  | 0.1411   | 0.2450 | 0.3110 | -0.1493    | stable
254 | 174 | 0.0886  | 0.1479   | 0.1608 | 0.5517 | 0.1046  | 0.1268   | 0.2177 | 0.4349 | -0.2158    | changed
254 | 176 | 0.0858  | 0.1681   | 0.2177 | 0.5272 | 0.0925  | 0.1273   | 0.3125 | 0.4287 | -0.2587    | changed
254 | 178 | 0.0700  | 0.1544   | 0.2177 | 0.4616 | 0.0998  | 0.1870   | 0.2250 | 0.3795 | -0.1034    | stable
254 | 180 | 0.0993  | 0.1168   | 0.1961 | 0.3875 | 0.1195  | 0.1108   | 0.2046 | 0.3395 | -0.0801    | stable
254 | 182 | 0.0710  | 0.1018   | 0.1735 | 0.4477 | 0.1137  | 0.0840   | 0.2373 | 0.4055 | -0.1797    | changed
254 | 184 | 0.1147  | 0.1175   | 0.1838 | 0.6285 | 0.1010  | 0.1104   | 0.2682 | 0.5867 | -0.1749    | changed
254 | 186 | 0.0695  | 0.1621   | 0.1452 | 0.6078 | 0.0451  | 0.1867   | 0.1880 | 0.5213 | -0.1444    | stable
254 | 188 | 0.1179  | 0.1130   | 0.1655 | 0.4744 | 0.1045  | 0.0970   | 0.1931 | 0.3107 | -0.2493    | changed
254 | 190 | 0.0907  | 0.1358   | 0.1205 | 0.5126 | 0.0561  | 0.1481   | 0.1282 | 0.4320 | -0.0770    | stable
254 | 192 | 0.0966  | 0.1476   | 0.2105 | 0.3742 | 0.0917  | 0.1681   | 0.2216 | 0.3121 | -0.1104    | stable
254 | 194 | 0.1065  | 0.1797   | 0.1442 | 0.4272 | 0.1327  | 0.1684   | 0.1908 | 0.3291 | -0.2293    | changed
254 | 196 | 0.0920  | 0.1245   | 0.1737 | 0.4025 | 0.0747  | 0.1215   | 0.2070 | 0.3236 | -0.1773    | changed
254 | 198 | 0.1152  | 0.1619   | 0.1965 | 0.5786 | 0.1033  | 0.1791   | 0.2198 | 0.5433 | -0.0691    | stable
254 | 200 | 0.0810  | 0.1648   | 0.2020 | 0.6154 | 0.0455  | 0.1008   | 0.2497 | 0.5249 | -0.1504    | changed
254 | 202 | 0.1007  | 0.1177   | 0.1469 | 0.4798 | 0.1127  | 0.0908   | 0.1777 | 0.4486 | -0.0987    | stable
254 | 204 | 0.1116  | 0.1015   | 0.1680 | 0.5211 | 0.1195  | 0.1285   | 0.1725 | 0.4218 | -0.0929    | stable
254 | 206 | 0.0792  | 0.1277   | 0.1758 | 0.4277 | 0.0976  | 0.0862   | 0.2194 | 0.3424 | -0.1985    | changed
254 | 208 | 0.0642  | 0.1141   | 0.1459 | 0.6019 | 0.0846  | 0.0825   | 0.1990 | 0.5938 | -0.1118    | stable
254 | 210 | 0.1123  | 0.1295   | 0.1591 | 0.3594 | 0.1184  | 0.1350   | 0.2131 | 0.3434 | -0.1522    | changed
254 | 212 | 0.0852  | 0.1198   | 0.1934 | 0.4102 | 0.1023  | 0.1152   | 0.2454 | 0.3861 | -0.1364    | stable
254 | 214 | 0.0719  | 0.1222   | 0.2164 | 0.4371 | 0.0519  | 0.1527   | 0.2939 | 0.3386 | -0.2670    | changed
254 | 216 | 0.0905  | 0.1212   | 0.1434 | 0.5319 | 0.1182  | 0.0992   | 0.2104 | 0.4962 | -0.1708    | changed
254 | 218 | 0.0823  | 0.1415   | 0.2008 | 0.5756 | 0.0818  | 0.1412   | 0.1915 | 0.4690 | -0.0626    | stable
254 | 220 | 0.0947  | 0.1422   | 0.1584 | 0.3872 | 0.1058  | 0.1604   | 0.1836 | 0.3516 | -0.1055    | stable
254 | 222 | 0.0899  | 0.1451   | 0.1656 | 0.3026 | 0.0629  | 0.1477   | 0.2038 | 0.2569 | -0.1773    | changed
254 | 224 | 0.0689  | 0.1082   | 0.1331 | 0.3270 | 0.0457  | 0.1240   | 0.1668 | 0.2132 | -0.2993    | changed
254 | 226 | 0.0616  | 0.1463   | 0.1217 | 0.5257 | 0.0998  | 0.1349   | 0.1188 | 0.4232 | -0.0624    | stable
254 | 228 | 0.0780  | 0.1636   | 0.1295 | 0.3771 | 0.0778  | 0.1869   | 0.1487 | 0.3502 | -0.0848    | stable
254 | 230 | 0.0690  | 0.1016   | 0.1621 | 0.5428 | 0.0896  | 0.1166   | 0.2151 | 0.4901 | -0.1501    | changed
254 | 232 | 0.1164  | 0.1447   | 0.1700 | 0.3038 | 0.1224  | 0.1656   | 0.1896 | 0.1798 | -0.3089    | changed
254 | 234 | 0.1165  | 0.1482   | 0.1806 | 0.3682 | 0.1200  | 0.1651   | 0.1874 | 0.2631 | -0.1738    | changed
254 | 236 | 0.1167  | 0.1119   | 0.1713 | 0.3760 | 0.0688  | 0.1201   | 0.1772 | 0.3266 | -0.0775    | stable
254 | 238 | 0.0698  | 0.1160   | 0.1446 | 0.3801 | 0.0312  | 0.0856   | 0.1876 | 0.3010 | -0.2167    | changed
254 | 240 | 0.0813  | 0.1271   | 0.1918 | 0.4687 | 0.0803  | 0.1322   | 0.2533 | 0.4333 | -0.1570    | changed
254 | 242 | 0.1199  | 0.1247   | 0.2089 | 0.5714 | 0.1314  | 0.1105   | 0.2763 | 0.5149 | -0.1630    | changed
254 | 244 | 0.1163  | 0.1097   | 0.2163 | 0.3032 | 0.0847  | 0.0864   | 0.2044 | 0.2024 | -0.1722    | changed
254 | 246 | 0.0759  | 0.1519   | 0.1235 | 0.4272 | 0.0736  | 0.1893   | 0.1605 | 0.3854 | -0.1395    | stable
254 | 248 | 0.1184  | 0.1754   | 0.1246 | 0.4507 | 0.1394  | 0.2245   | 0.2012 | 0.3660 | -0.2763    | changed
254 | 250 | 0.0995  | 0.1149   | 0.2200 | 0.4999 | 0.1288  | 0.0940   | 0.2372 | 0.3951 | -0.1391    | stable
254 | 252 | 0.0975  | 0.1047   | 0.2070 | 0.3494 | 0.1120  | 0.1276   | 0.2948 | 0.2917 | -0.2612    | changed
254 | 254 | 0.1043  | 0.1391   | 0.1793 | 0.3263 | 0.1184  | 0.1300   | 0.2015 | 0.2757 | -0.1352    | stable
254 | 256 | 0.0858  | 0.1613   | 0.1320 | 0.3223 | 0.0718  | 0.1447   | 0.1940 | 0.3040 | -0.1980    | changed
254 | 258 | 0.0922  | 0.1271   | 0.2062 | 0.3520 | 0.0921  | 0.1136   | 0.2199 | 0.3199 | -0.0759    | stable
254 | 260 | 0.1038  | 0.1065   | 0.2047 | 0.5895 | 0.0575  | 0.0912   | 0.2674 | 0.5200 | -0.1637    | changed
254 | 262 | 0.0968  | 0.1441   | 0.2155 | 0.5333 | 0.1289  | 0.1371   | 0.2353 | 0.3403 | -0.2420    | changed
254 | 264 | 0.1072  | 0.1548   | 0.1938 | 0.3810 | 0.1206  | 0.1308   | 0.2606 | 0.3903 | -0.1264    | stable
254 | 266 | 0.1087  | 0.1493   | 0.1597 | 0.5648 | 0.0918  | 0.1464   | 0.1905 | 0.5239 | -0.0924    | stable
254 | 268 | 0.0783  | 0.1483   | 0.1855 | 0.3605 | 0.0825  | 0.1667   | 0.2572 | 0.3602 | -0.1537    | changed
254 | 270 | 0.0753  | 0.1523   | 0.1340 | 0.3924 | 0.0787  | 0.1675   | 0.1897 | 0.2204 | -0.4160    | changed
254 | 272 | 0.0633  | 0.1670   | 0.1755 | 0.5371 | 0.0756  | 0.1670   | 0.1659 | 0.4637 | -0.0344    | stable
254 | 274 | 0.0739  | 0.1364   | 0.2121 | 0.3852 | 0.0830  | 0.1721   | 0.2747 | 0.2817 | -0.2772    | changed
254 | 276 | 0.0905  | 0.1012   | 0.1450 | 0.4862 | 0.0983  | 0.0604   | 0.2261 | 0.4735 | -0.1870    | changed
254 | 278 | 0.1145  | 0.1574   | 0.1629 | 0.3592 | 0.1001  | 0.1461   | 0.1422 | 0.3341 | +0.0269    | stable
254 | 280 | 0.0879  | 0.1457   | 0.1598 | 0.4436 | 0.0965  | 0.1536   | 0.1784 | 0.3849 | -0.1037    | stable
254 | 282 | 0.1101  | 0.1301   | 0.2109 | 0.6272 | 0.0811  | 0.0949   | 0.2351 | 0.5492 | -0.0962    | stable
254 | 284 | 0.1142  | 0.1637   | 0.1758 | 0.5763 | 0.1457  | 0.1553   | 0.2025 | 0.5052 | -0.1048    | stable
254 | 286 | 0.0807  | 0.1435   | 0.1466 | 0.3846 | 0.0384  | 0.1628   | 0.2328 | 0.3389 | -0.2624    | changed
254 | 288 | 0.0646  | 0.1761   | 0.1713 | 0.3923 | 0.0666  | 0.1590   | 0.2007 | 0.3952 | -0.0657    | stable
254 | 290 | 0.0765  | 0.1366   | 0.1573 | 0.3881 | 0.0899  | 0.1478   | 0.1870 | 0.2788 | -0.2261    | changed
254 | 292 | 0.0678  | 0.1527   | 0.1869 | 0.6298 | 0.0750  | 0.1630   | 0.2580 | 0.5886 | -0.1518    | changed
254 | 294 | 0.1128  | 0.1486   | 0.1214 | 0.6413 | 0.1341  | 0.1362   | 0.1774 | 0.5468 | -0.1716    | changed
254 | 296 | 0.1197  | 0.1169   | 0.1422 | 0.3277 | 0.1089  | 0.1431   | 0.1350 | 0.1752 | -0.2652    | changed
254 | 298 | 0.1067  | 0.1701   | 0.1207 | 0.5927 | 0.0917  | 0.1356   | 0.2020 | 0.5209 | -0.2205    | changed
254 | 300 | 0.0601  | 0.1525   | 0.1971 | 0.3934 | 0.0601  | 0.1187   | 0.2716 | 0.3502 | -0.2060    | changed
254 | 302 | 0.0817  | 0.1252   | 0.1303 | 0.5075 | 0.0900  | 0.1149   | 0.1658 | 0.4052 | -0.1721    | changed
254 | 304 | 0.0879  | 0.1226   | 0.2024 | 0.6277 | 0.0537  | 0.1126   | 0.1926 | 0.5081 | -0.0620    | stable
254 | 306 | 0.1001  | 0.1301   | 0.1693 | 0.6253 | 0.1466  | 0.1326   | 0.1972 | 0.5700 | -0.0880    | stable
254 | 308 | 0.1182  | 0.1426   | 0.1753 | 0.4892 | 0.1190  | 0.1279   | 0.1895 | 0.3467 | -0.1792    | changed
254 | 310 | 0.0907  | 0.1615   | 0.1416 | 0.5480 | 0.1026  | 0.1448   | 0.1667 | 0.3897 | -0.1885    | changed
254 | 312 | 0.0821  | 0.1000   | 0.1492 | 0.3430 | 0.1035  | 0.0887   | 0.1235 | 0.2664 | -0.0272    | stable
254 | 314 | 0.1028  | 0.1137   | 0.2067 | 0.5389 | 0.0905  | 0.0771   | 0.2763 | 0.4536 | -0.2026    | changed
254 | 316 | 0.1103  | 0.1653   | 0.1310 | 0.3855 | 0.0848  | 0.1611   | 0.1889 | 0.3372 | -0.2108    | changed
254 | 318 | 0.1045  | 0.1363   | 0.1637 | 0.3897 | 0.1200  | 0.1230   | 0.1919 | 0.3884 | -0.0698    | stable
254 | 320 | 0.1011  | 0.1515   | 0.1359 | 0.4153 | 0.1162  | 0.1414   | 0.1538 | 0.3257 | -0.1484    | stable
254 | 322 | 0.1069  | 0.1190   | 0.1908 | 0.5510 | 0.1320  | 0.0812   | 0.2347 | 0.4266 | -0.1954    | changed
254 | 324 | 0.1128  | 0.1026   | 0.2075 | 0.6329 | 0.0969  | 0.1200   | 0.2407 | 0.5563 | -0.1102    | stable
254 | 326 | 0.1142  | 0.1118   | 0.1655 | 0.3596 | 0.0996  | 0.1071   | 0.2222 | 0.2303 | -0.3517    | changed
254 | 328 | 0.0771  | 0.1526   | 0.1839 | 0.3942 | 0.0502  | 0.1587   | 0.2506 | 0.2355 | -0.3949    | changed
254 | 330 | 0.1090  | 0.1595   | 0.1306 | 0.5468 | 0.1204  | 0.1543   | 0.1589 | 0.3821 | -0.2018    | changed
254 | 332 | 0.1022  | 0.1480   | 0.1424 | 0.4598 | 0.0947  | 0.1623   | 0.1391 | 0.3786 | -0.0645    | stable
254 | 334 | 0.0788  | 0.1761   | 0.1796 | 0.4820 | 0.0684  | 0.1845   | 0.2003 | 0.3979 | -0.1268    | stable
254 | 336 | 0.0749  | 0.1403   | 0.2150 | 0.3435 | 0.0897  | 0.1335   | 0.2818 | 0.2986 | -0.2012    | changed
254 | 338 | 0.0828  | 0.1682   | 0.1519 | 0.4138 | 0.0871  | 0.1728   | 0.1767 | 0.3279 | -0.1634    | changed
254 | 340 | 0.1112  | 0.1128   | 0.1725 | 0.3945 | 0.1222  | 0.1107   | 0.1777 | 0.3354 | -0.0842    | stable
254 | 342 | 0.1106  | 0.1647   | 0.1259 | 0.6159 | 0.1373  | 0.1889   | 0.0955 | 0.5836 | +0.0581    | stable
254 | 344 | 0.0783  | 0.1424   | 0.1608 | 0.4158 | 0.0735  | 0.1091   | 0.2212 | 0.3657 | -0.1960    | changed
254 | 346 | 0.0732  | 0.1198   | 0.1993 | 0.3262 | 0.0725  | 0.0969   | 0.2412 | 0.2974 | -0.1372    | stable
254 | 348 | 0.0633  | 0.1342   | 0.1883 | 0.4450 | 0.0535  | 0.1225   | 0.2134 | 0.3303 | -0.1903    | changed
254 | 350 | 0.0943  | 0.1254   | 0.2085 | 0.4000 | 0.1043  | 0.1094   | 0.2484 | 0.3299 | -0.1738    | changed
254 | 352 | 0.0927  | 0.1697   | 0.1748 | 0.4815 | 0.1032  | 0.1591   | 0.2423 | 0.4523 | -0.1650    | changed
254 | 354 | 0.0674  | 0.1678   | 0.2118 | 0.3915 | 0.0557  | 0.1439   | 0.2756 | 0.2737 | -0.3014    | changed
254 | 356 | 0.1020  | 0.1050   | 0.1862 | 0.4187 | 0.0962  | 0.1393   | 0.2469 | 0.3460 | -0.2173    | changed
254 | 358 | 0.1016  | 0.1750   | 0.1296 | 0.3283 | 0.0770  | 0.1592   | 0.2060 | 0.2300 | -0.3789    | changed
254 | 360 | 0.1107  | 0.1159   | 0.2040 | 0.6089 | 0.1026  | 0.1346   | 0.2660 | 0.5086 | -0.1849    | changed
254 | 362 | 0.1003  | 0.1282   | 0.2141 | 0.4019 | 0.1028  | 0.1533   | 0.1807 | 0.2787 | -0.0916    | stable
254 | 364 | 0.1102  | 0.1506   | 0.1367 | 0.6212 | 0.1028  | 0.1530   | 0.2271 | 0.5570 | -0.2186    | changed
254 | 366 | 0.0711  | 0.1519   | 0.2025 | 0.5634 | 0.1056  | 0.1463   | 0.2279 | 0.4686 | -0.1256    | stable
254 | 368 | 0.0974  | 0.1147   | 0.1287 | 0.5261 | 0.1246  | 0.1178   | 0.1607 | 0.4638 | -0.1216    | stable
254 | 370 | 0.0849  | 0.1796   | 0.1965 | 0.5611 | 0.1216  | 0.1954   | 0.2263 | 0.5034 | -0.1016    | stable
254 | 372 | 0.0756  | 0.1053   | 0.1558 | 0.5726 | 0.0750  | 0.1236   | 0.2530 | 0.5250 | -0.2226    | changed
254 | 374 | 0.1080  | 0.1696   | 0.1955 | 0.3445 | 0.1174  | 0.1569   | 0.2561 | 0.1857 | -0.4352    | changed
254 | 376 | 0.0983  | 0.1251   | 0.1538 | 0.4604 | 0.0865  | 0.1498   | 0.1760 | 0.4191 | -0.0907    | stable
254 | 378 | 0.1091  | 0.1203   | 0.1312 | 0.6344 | 0.0886  | 0.1030   | 0.1375 | 0.5128 | -0.0802    | stable
256 | 140 | 0.1098  | 0.1658   | 0.1885 | 0.4941 | 0.1183  | 0.1653   | 0.2448 | 0.4100 | -0.1954    | changed
256 | 142 | 0.0679  | 0.1087   | 0.1311 | 0.3745 | 0.1122  | 0.1081   | 0.1268 | 0.3200 | -0.0490    | stable
256 | 144 | 0.0856  | 0.1373   | 0.1811 | 0.6232 | 0.0511  | 0.1519   | 0.2212 | 0.5990 | -0.0891    | stable
256 | 146 | 0.0677  | 0.1389   | 0.1295 | 0.6292 | 0.1013  | 0.1854   | 0.2008 | 0.5493 | -0.1940    | changed
256 | 148 | 0.1045  | 0.1156   | 0.2048 | 0.3182 | 0.1360  | 0.1021   | 0.2919 | 0.1975 | -0.4097    | changed
256 | 150 | 0.1122  | 0.1738   | 0.2199 | 0.3739 | 0.1299  | 0.1654   | 0.2641 | 0.2330 | -0.3219    | changed
256 | 152 | 0.0885  | 0.1115   | 0.1949 | 0.4565 | 0.0856  | 0.1390   | 0.2390 | 0.3615 | -0.1976    | changed
256 | 154 | 0.0614  | 0.1791   | 0.2001 | 0.4647 | 0.1038  | 0.1753   | 0.2003 | 0.3203 | -0.1675    | changed
256 | 156 | 0.0905  | 0.1324   | 0.2006 | 0.4528 | 0.0934  | 0.1098   | 0.2464 | 0.3749 | -0.1792    | changed
256 | 158 | 0.1002  | 0.1767   | 0.1854 | 0.4030 | 0.0796  | 0.2041   | 0.1999 | 0.3578 | -0.0867    | stable
256 | 160 | 0.0808  | 0.1183   | 0.1645 | 0.5953 | 0.0674  | 0.1069   | 0.1624 | 0.4889 | -0.0657    | stable
256 | 162 | 0.0742  | 0.1388   | 0.1271 | 0.3874 | 0.0728  | 0.1482   | 0.1525 | 0.2701 | -0.2276    | changed
256 | 164 | 0.1035  | 0.1625   | 0.1595 | 0.6022 | 0.0944  | 0.1721   | 0.1721 | 0.5118 | -0.0845    | stable
256 | 166 | 0.1109  | 0.1364   | 0.2103 | 0.6464 | 0.0677  | 0.1247   | 0.2645 | 0.5331 | -0.1722    | changed
256 | 168 | 0.0641  | 0.1323   | 0.1612 | 0.4462 | 0.0803  | 0.1207   | 0.2229 | 0.3904 | -0.1961    | changed
256 | 170 | 0.0996  | 0.1114   | 0.1771 | 0.3421 | 0.1153  | 0.1167   | 0.2136 | 0.3184 | -0.1208    | stable
256 | 172 | 0.0883  | 0.1421   | 0.1852 | 0.5243 | 0.1061  | 0.1160   | 0.1604 | 0.4866 | +0.0263    | stable
256 | 174 | 0.0779  | 0.1197   | 0.2028 | 0.3851 | 0.0713  | 0.1233   | 0.2709 | 0.2593 | -0.3320    | changed
256 | 176 | 0.0904  | 0.1499   | 0.2022 | 0.5410 | 0.0807  | 0.2125   | 0.2165 | 0.5260 | -0.0391    | stable
256 | 178 | 0.0985  | 0.1607   | 0.2100 | 0.6134 | 0.1127  | 0.1556   | 0.1862 | 0.5572 | +0.0092    | stable
256 | 180 | 0.1172  | 0.1044   | 0.1214 | 0.6349 | 0.1688  | 0.0826   | 0.1461 | 0.5176 | -0.1193    | stable
256 | 182 | 0.0719  | 0.1022   | 0.2113 | 0.4001 | 0.0837  | 0.1095   | 0.2509 | 0.3538 | -0.1386    | stable
256 | 184 | 0.1030  | 0.1258   | 0.1569 | 0.5987 | 0.0942  | 0.1157   | 0.1491 | 0.4671 | -0.0686    | stable
256 | 186 | 0.1100  | 0.1675   | 0.1501 | 0.3630 | 0.0849  | 0.1630   | 0.1654 | 0.2606 | -0.1914    | changed
256 | 188 | 0.0760  | 0.1446   | 0.1515 | 0.4735 | 0.0681  | 0.1492   | 0.2230 | 0.3698 | -0.2676    | changed
256 | 190 | 0.1144  | 0.1265   | 0.1622 | 0.6076 | 0.0966  | 0.1037   | 0.2157 | 0.5017 | -0.1799    | changed
256 | 192 | 0.0970  | 0.1440   | 0.1343 | 0.4533 | 0.1041  | 0.1763   | 0.2033 | 0.3607 | -0.2638    | changed
256 | 194 | 0.0902  | 0.1627   | 0.1417 | 0.5200 | 0.0898  | 0.1858   | 0.2021 | 0.3854 | -0.2597    | changed
256 | 196 | 0.0893  | 0.1731   | 0.2099 | 0.3667 | 0.0662  | 0.1655   | 0.2424 | 0.2675 | -0.2227    | changed
256 | 198 | 0.0879  | 0.1701   | 0.1670 | 0.3968 | 0.0952  | 0.1727   | 0.2240 | 0.3170 | -0.2357    | changed
256 | 200 | 0.0629  | 0.1568   | 0.1768 | 0.3778 | 0.0816  | 0.1462   | 0.2017 | 0.2407 | -0.2742    | changed
256 | 202 | 0.0845  | 0.1486   | 0.2133 | 0.4272 | 0.0965  | 0.1423   | 0.2489 | 0.3118 | -0.2218    | changed
256 | 204 | 0.0660  | 0.1285   | 0.1829 | 0.5421 | 0.0898  | 0.1232   | 0.2257 | 0.4600 | -0.1537    | changed
