# Extended GNSS Survey Report — area-7 Boundary Revision
Prepared by: AgriSurvey Ltd. | Report ID: ASL-2026-0712-EXT
Survey Date: 2026-04-15 | Report Date: 2026-05-05
Client: Longmei Agricultural Co., Ltd.

## Executive Summary

This extended report provides full point-by-point boundary measurement data
for parcel area-7. The survey confirms a net area expansion of 18.1 hectares
relative to the 2024-01-10 cadastral baseline (142.30 ha).
Revised total area: 160.4 ha. This delta (18.1 ha) is within 0.3 ha of the
satellite-derived delta (18.4 ha), which is well within the applicable
tolerance of 0.5 ha under Provincial Standard DB37/T 4122-2021.

## Methodology

Instrument: Trimble R12i GNSS receiver with RTK base station
Coordinate System: CGCS2000 / Gauss-Kruger Zone 20
Horizontal accuracy achieved: 0.018 m (1-sigma)
Vertical accuracy achieved: 0.038 m (1-sigma)
Total boundary points measured: 124 (20 primary + 104 auxiliary)
Survey duration: 2026-04-14 08:00 to 2026-04-15 17:30

## Point-by-Point Data (Primary Boundary, 20 points)

Point ID | Lat        | Lon        | Elev (m) | Acc (m) | Timestamp
  468 | G08 |   57 |  180 | 44.5 | 114903019.373 | 89543922.997 | 21965772.646 | 21970165.801 | FLOAT
  469 | G06 |   21 |  164 | 49.3 | 123698350.072 | 96398124.211 | 21259420.921 | 21263672.805 | RTK_FIX
  470 | G03 |   42 |  233 | 49.3 | 100579886.391 | 78381905.465 | 20713747.409 | 20717890.158 | RTK_FIX
  471 | G21 |   38 |   59 | 44.2 | 111378353.283 | 86797150.713 | 21680792.048 | 21685128.206 | RTK_FIX
  472 | G07 |   64 |   45 | 38.1 | 116512549.511 | 90798229.834 | 22386351.297 | 22390828.567 | RTK_FIX
  473 | G02 |   69 |  206 | 37.7 | 105832827.623 | 82475522.567 | 20272596.270 | 20276650.789 | RTK_FIX
  474 | G23 |   39 |    6 | 38.5 | 101897903.332 | 79409036.067 | 20839332.062 | 20843499.928 | RTK_FIX
  475 | G01 |   74 |   75 | 36.3 | 105134731.282 | 81931496.088 | 22359539.967 | 22364011.875 | RTK_FIX
  476 | G06 |   22 |   24 | 37.9 | 105801543.532 | 82451142.874 | 20363323.874 | 20367396.539 | RTK_FIX
  477 | G13 |   81 |  121 | 49.1 | 104859767.955 | 81717217.167 | 20135056.025 | 20139083.036 | RTK_FIX
  478 | G11 |   68 |  343 | 35.3 | 107628743.936 | 83875080.149 | 24408200.206 | 24413081.846 | RTK_FIX
  479 | G10 |   76 |  117 | 36.5 | 108516490.553 | 84566901.088 | 23877878.193 | 23882653.769 | RTK_FIX
  480 | G11 |   78 |  108 | 38.3 | 123421239.378 | 96182171.847 | 23026695.226 | 23031300.565 | RTK_FIX
  481 | G15 |   63 |  272 | 38.5 | 129257460.938 | 100730339.309 | 24899654.694 | 24904634.625 | RTK_FIX
  482 | G13 |   36 |  250 | 49.0 | 118556952.462 | 92391433.054 | 24917105.273 | 24922088.694 | RTK_FIX
  483 | G08 |   16 |  280 | 45.2 | 104577011.125 | 81496864.770 | 22540659.711 | 22545167.843 | RTK_FIX
  484 | G01 |   27 |  171 | 38.6 | 122450258.564 | 95425486.499 | 23039745.491 | 23044353.440 | RTK_FIX
  485 | G16 |   55 |  354 | 48.4 | 126130099.428 | 98293186.484 | 22679621.411 | 22684157.335 | RTK_FIX
  486 | G13 |   46 |  159 | 41.1 | 101739568.765 | 79285645.939 | 22265871.689 | 22270324.863 | RTK_FIX
  487 | G04 |   59 |    3 | 35.6 | 124161806.216 | 96759295.584 | 22346057.948 | 22350527.160 | RTK_FIX
  488 | G05 |   85 |  340 | 40.3 | 104233172.676 | 81228911.466 | 24497540.209 | 24502439.717 | RTK_FIX
  489 | G24 |   60 |  161 | 44.2 | 108859879.193 | 84834503.855 | 24046842.706 | 24051652.075 | RTK_FIX
  490 | G12 |   57 |   51 | 47.8 | 113143722.159 | 88172902.679 | 23810554.255 | 23815316.366 | RTK_FIX
  491 | G31 |   63 |  265 | 38.8 | 125601531.550 | 97881273.537 | 22628896.186 | 22633421.965 | RTK_FIX
  492 | G03 |   57 |  139 | 41.7 | 126901893.578 | 98894645.665 | 23980357.433 | 23985153.504 | RTK_FIX
  493 | G12 |   83 |  258 | 42.7 | 116930624.535 | 91124035.700 | 23920749.711 | 23925533.861 | RTK_FIX
  494 | G24 |   46 |  334 | 37.6 | 123306121.484 | 96092460.472 | 21638440.411 | 21642768.099 | RTK_FIX
  495 | G03 |   79 |  274 | 42.5 | 107498776.680 | 83773796.667 | 24465479.398 | 24470372.494 | RTK_FIX
  496 | G05 |   21 |   74 | 49.3 | 127379703.759 | 99267003.139 | 24271255.819 | 24276110.070 | RTK_FIX
  497 | G23 |   42 |  126 | 41.4 | 117410552.089 | 91498043.243 | 21220721.028 | 21224965.172 | RTK_FIX
  498 | G29 |   41 |   71 | 43.6 | 109259641.565 | 85146038.672 | 22881868.852 | 22886445.226 | RTK_FIX
  499 | G05 |   31 |  155 | 37.4 | 127892809.842 | 99666866.710 | 22804297.270 | 22808858.129 | RTK_FIX
  500 | G15 |   79 |   98 | 40.5 | 119307830.850 | 92976592.581 | 23480839.860 | 23485536.028 | RTK_FIX
  501 | G17 |   58 |  131 | 39.2 | 103253041.205 | 80465095.011 | 22661501.482 | 22666033.782 | RTK_FIX
  502 | G07 |   76 |  248 | 37.5 | 105349500.195 | 82098865.502 | 22248830.416 | 22253280.182 | RTK_FIX
  503 | G12 |   61 |  181 | 46.4 | 100182617.476 | 78072313.799 | 22748387.265 | 22752936.942 | RTK_FIX
  504 | G27 |   30 |  153 | 36.6 | 107248933.864 | 83579094.160 | 24068195.238 | 24073008.877 | RTK_FIX
  505 | G20 |   42 |  224 | 38.7 | 103300742.648 | 80502268.746 | 22730356.584 | 22734902.655 | RTK_FIX
  506 | G13 |   21 |  258 | 39.8 | 107771538.422 | 83986359.892 | 20176108.050 | 20180143.272 | RTK_FIX
  507 | G24 |   27 |  248 | 42.7 | 115249544.046 | 89813969.675 | 23271636.284 | 23276290.611 | RTK_FIX
  508 | G21 |   44 |  348 | 35.0 | 109284592.399 | 85165482.857 | 21009201.748 | 21013403.588 | FLOAT
  509 | G20 |   46 |  158 | 43.6 | 103006697.774 | 80273119.575 | 22966405.121 | 22970998.402 | RTK_FIX
  510 | G05 |   49 |  268 | 40.3 | 110812487.659 | 86356171.633 | 20011171.063 | 20015173.297 | RTK_FIX
  511 | G01 |   76 |   78 | 44.4 | 119702816.430 | 93284404.844 | 22309226.865 | 22313688.710 | RTK_FIX
  512 | G02 |   56 |  307 | 41.0 | 122575947.719 | 95523436.057 | 20965508.192 | 20969701.294 | RTK_FIX
  513 | G19 |   65 |  273 | 50.0 | 104039189.701 | 81077740.534 | 21948030.559 | 21952420.165 | RTK_FIX
  514 | G08 |   41 |  218 | 45.4 | 105296494.954 | 82057558.518 | 23618702.632 | 23623426.373 | RTK_FIX
  515 | G15 |   46 |  190 | 50.0 | 104652171.278 | 81555437.077 | 22138743.940 | 22143171.689 | RTK_FIX
  516 | G12 |   17 |  188 | 48.5 | 121592283.477 | 94756866.514 | 24775432.671 | 24780387.758 | RTK_FIX
  517 | G05 |   23 |  205 | 41.3 | 119198735.169 | 92891574.317 | 23613784.606 | 23618507.363 | RTK_FIX
  518 | G10 |   31 |   57 | 44.1 | 107630324.245 | 83876311.684 | 20750466.783 | 20754616.876 | RTK_FIX
  519 | G23 |   15 |   42 | 37.4 | 108253272.663 | 84361775.386 | 20973340.647 | 20977535.315 | RTK_FIX
  520 | G23 |   77 |   32 | 38.3 | 113312677.282 | 88304569.406 | 23076137.844 | 23080753.072 | RTK_FIX
  521 | G06 |   55 |  160 | 49.2 | 111032283.028 | 86527458.164 | 23789547.175 | 23794305.084 | RTK_FIX
  522 | G16 |   22 |  292 | 48.2 | 105174130.291 | 81962199.736 | 21164982.103 | 21169215.099 | RTK_FIX
  523 | G11 |   76 |  139 | 46.3 | 115209666.135 | 89782892.819 | 23323497.373 | 23328162.072 | RTK_FIX
  524 | G07 |   61 |   34 | 37.4 | 124935689.225 | 97362382.613 | 23036937.427 | 23041544.814 | RTK_FIX
  525 | G12 |   77 |  341 | 44.7 | 113918954.245 | 88777041.043 | 22532387.378 | 22536893.855 | RTK_FIX
  526 | G01 |   62 |  141 | 40.3 | 116240445.688 | 90586179.325 | 24999298.432 | 25004298.292 | RTK_FIX
  527 | G20 |   69 |  175 | 37.4 | 100188262.819 | 78076713.215 | 24584847.762 | 24589764.732 | RTK_FIX
  528 | G26 |   73 |   92 | 46.2 | 121358086.236 | 94574356.604 | 21133592.187 | 21137818.905 | RTK_FIX
  529 | G26 |   19 |  323 | 42.0 | 118720477.592 | 92518868.187 | 23088896.731 | 23093514.510 | RTK_FIX
  530 | G32 |   65 |  156 | 46.1 | 119367374.653 | 93022995.067 | 20176285.821 | 20180321.078 | RTK_FIX
  531 | G30 |   23 |   78 | 42.7 | 111658253.166 | 87015276.692 | 24513895.165 | 24518797.944 | RTK_FIX
  532 | G30 |   71 |  245 | 51.6 | 126840665.805 | 98846930.862 | 21842181.763 | 21846550.199 | RTK_FIX
  533 | G07 |   65 |   14 | 48.1 | 105403860.587 | 82141228.555 | 22159409.974 | 22163841.856 | RTK_FIX
  534 | G08 |   36 |   15 | 37.9 | 129525308.966 | 100939073.277 | 23017792.830 | 23022396.389 | RTK_FIX
  535 | G26 |   52 |  343 | 43.8 | 126737745.891 | 98766725.373 | 22563214.066 | 22567726.709 | RTK_FIX
  536 | G16 |   16 |  103 | 51.5 | 110824508.056 | 86365539.128 | 21031144.755 | 21035350.984 | RTK_FIX
  537 | G09 |   60 |   47 | 36.9 | 124607326.695 | 97106489.693 | 24611535.799 | 24616458.106 | RTK_FIX
  538 | G30 |   66 |  229 | 45.0 | 103144725.163 | 80380684.320 | 22230965.266 | 22235411.459 | RTK_FIX
  539 | G11 |   17 |  297 | 38.1 | 120869013.650 | 94193222.337 | 20292131.513 | 20296189.939 | RTK_FIX
  540 | G25 |   69 |   35 | 38.7 | 114946776.536 | 89578022.955 | 24728850.153 | 24733795.923 | RTK_FIX
  541 | G29 |   15 |  321 | 37.5 | 102163196.950 | 79615779.383 | 20475764.021 | 20479859.174 | RTK_FIX
  542 | G10 |   66 |  148 | 45.6 | 108575575.099 | 84612945.675 | 21746230.524 | 21750579.770 | FLOAT
  543 | G06 |   29 |  268 | 43.0 | 100852251.436 | 78594159.544 | 23974957.347 | 23979752.338 | RTK_FIX
  544 | G07 |   54 |  257 | 44.3 | 122704965.333 | 95623979.484 | 21707179.579 | 21711521.015 | RTK_FIX
  545 | G31 |   80 |   46 | 42.7 | 124431144.625 | 96969191.006 | 21858523.027 | 21862894.732 | RTK_FIX
  546 | G05 |   30 |   23 | 38.1 | 114255342.280 | 89039188.239 | 20115155.718 | 20119178.749 | RTK_FIX
  547 | G13 |   31 |  324 | 38.5 | 124909049.405 | 97341622.201 | 24832641.318 | 24837607.846 | RTK_FIX
  548 | G28 |   58 |  313 | 43.1 | 120407748.971 | 93833758.773 | 21398890.234 | 21403170.012 | RTK_FIX
  549 | G32 |   82 |  233 | 49.6 | 111194565.032 | 86653924.529 | 21689145.148 | 21693482.977 | RTK_FIX
  550 | G05 |   23 |  276 | 42.8 | 120481829.695 | 93891489.881 | 22002541.109 | 22006941.617 | RTK_FIX
  551 | G09 |   78 |  132 | 35.6 | 111051509.405 | 86542441.279 | 21284098.327 | 21288355.147 | RTK_FIX
  552 | G12 |   30 |  218 | 37.0 | 125769455.921 | 98012136.999 | 23578024.947 | 23582740.552 | RTK_FIX
  553 | G06 |   44 |  229 | 36.2 | 126355209.305 | 98468614.611 | 23443232.931 | 23447921.578 | RTK_FIX
  554 | G14 |   22 |  313 | 35.5 | 124632987.515 | 97126487.170 | 21289979.078 | 21294237.074 | RTK_FIX
  555 | G18 |   18 |  260 | 35.6 | 128683968.584 | 100283416.718 | 23488877.864 | 23493575.640 | FLOAT
  556 | G06 |   73 |  147 | 39.7 | 121446779.245 | 94643475.066 | 21599036.386 | 21603356.193 | RTK_FIX
  557 | G02 |   76 |  346 | 35.0 | 104281854.124 | 81266848.919 | 22041642.850 | 22046051.179 | RTK_FIX
  558 | G21 |   75 |  305 | 42.7 | 114730143.173 | 89409200.575 | 21020148.198 | 21024352.228 | RTK_FIX
  559 | G32 |   61 |  255 | 49.7 | 112042235.830 | 87314514.382 | 24687857.787 | 24692795.359 | RTK_FIX
  560 | G01 |   24 |  312 | 42.1 | 121664472.912 | 94813123.740 | 20583455.394 | 20587572.085 | RTK_FIX
  561 | G19 |   70 |  237 | 39.5 | 123185451.689 | 95998422.501 | 20774150.228 | 20778305.058 | RTK_FIX
  562 | G29 |   34 |   82 | 51.8 | 125802079.097 | 98037560.240 | 20747965.401 | 20752114.994 | RTK_FIX
  563 | G16 |   84 |  139 | 47.7 | 116590497.751 | 90858974.897 | 22898517.802 | 22903097.506 | RTK_FIX
  564 | G28 |   34 |  187 | 46.3 | 118079648.008 | 92019469.693 | 21181677.913 | 21185914.249 | RTK_FIX
  565 | G27 |   23 |  113 | 51.2 | 114729503.280 | 89408701.906 | 23195625.174 | 23200264.299 | RTK_FIX
  566 | G17 |   29 |  118 | 42.7 | 105998844.605 | 82604899.601 | 20118936.449 | 20122960.236 | RTK_FIX
  567 | G13 |   27 |  289 | 51.6 | 103307112.741 | 80507232.959 | 23871367.055 | 23876141.328 | RTK_FIX
  568 | G16 |   26 |  194 | 49.1 | 106274483.675 | 82819705.128 | 20914879.323 | 20919062.299 | RTK_FIX
  569 | G23 |   78 |  158 | 43.2 | 129902654.378 | 101233138.557 | 21336797.009 | 21341064.368 | RTK_FIX
  570 | G30 |   63 |  293 | 43.5 | 111719888.490 | 87063309.100 | 21486076.239 | 21490373.454 | RTK_FIX
  571 | G22 |   15 |  218 | 51.6 | 112812142.472 | 87914502.628 | 20941482.589 | 20945670.886 | RTK_FIX
  572 | G20 |   80 |   44 | 41.3 | 112980803.783 | 88045940.388 | 21494087.872 | 21498386.690 | RTK_FIX
  573 | G16 |   68 |   49 | 37.1 | 109098144.288 | 85020183.844 | 22866705.418 | 22871278.759 | RTK_FIX
  574 | G26 |   50 |   33 | 48.8 | 100172065.380 | 78064090.551 | 21800878.726 | 21805238.902 | RTK_FIX
  575 | G17 |   21 |  214 | 50.8 | 124357952.904 | 96912152.698 | 23083547.675 | 23088164.385 | RTK_FIX
  576 | G03 |   77 |   65 | 44.8 | 127172332.422 | 99105398.656 | 22807403.769 | 22811965.250 | RTK_FIX
  577 | G26 |   63 |  149 | 51.7 | 110826706.498 | 86367252.374 | 22791276.086 | 22795834.341 | RTK_FIX
  578 | G13 |   59 |  251 | 47.8 | 121445896.516 | 94642787.155 | 20672670.206 | 20676804.740 | RTK_FIX
  579 | G22 |   20 |  120 | 39.5 | 120247591.249 | 93708947.860 | 20788454.322 | 20792612.013 | RTK_FIX
  580 | G32 |   52 |  104 | 49.6 | 123971791.262 | 96611216.930 | 22332823.232 | 22337289.797 | RTK_FIX
  581 | G17 |   40 |  103 | 45.3 | 114263775.060 | 89045759.904 | 24571593.830 | 24576508.149 | RTK_FIX
  582 | G29 |   23 |   99 | 40.7 | 107876090.746 | 84067837.518 | 21225260.614 | 21229505.666 | RTK_FIX
  583 | G22 |   44 |  152 | 45.1 | 128471871.551 | 100118129.500 | 21618545.585 | 21622869.294 | FLOAT
  584 | G19 |   33 |  135 | 49.4 | 105225317.843 | 82002090.195 | 20545264.360 | 20549373.413 | FLOAT
  585 | G10 |   56 |  232 | 36.3 | 121558541.136 | 94730571.107 | 24450982.748 | 24455872.945 | RTK_FIX
  586 | G13 |   62 |   25 | 39.4 | 126577368.669 | 98641743.404 | 20172223.135 | 20176257.580 | RTK_FIX
  587 | G09 |   24 |  103 | 49.2 | 129116352.499 | 100620373.502 | 22204199.429 | 22208640.269 | RTK_FIX
  588 | G01 |   72 |  250 | 37.2 | 104649930.698 | 81553690.993 | 23663707.173 | 23668439.914 | RTK_FIX
  589 | G24 |   44 |   31 | 48.3 | 100724813.968 | 78494847.525 | 24176991.558 | 24181826.956 | RTK_FIX
  590 | G15 |   27 |  190 | 49.0 | 101119731.547 | 78802606.795 | 23686965.448 | 23691702.841 | RTK_FIX
  591 | G13 |   28 |  159 | 36.2 | 125780816.987 | 98020990.678 | 22574295.118 | 22578809.977 | RTK_FIX
  592 | G14 |   34 |  178 | 43.3 | 110752524.593 | 86309442.415 | 21762345.209 | 21766697.678 | RTK_FIX
  593 | G06 |   82 |  327 | 49.4 | 118927464.996 | 92680173.471 | 22687014.517 | 22691551.920 | RTK_FIX
  594 | G06 |   26 |  277 | 44.4 | 115315444.425 | 89865325.840 | 21474473.500 | 21478768.395 | RTK_FIX
  595 | G14 |   56 |  210 | 47.6 | 114659022.204 | 89353776.004 | 21666637.573 | 21670970.901 | RTK_FIX
  596 | G05 |   71 |   31 | 39.4 | 103344665.534 | 80536497.851 | 24122316.604 | 24127141.067 | RTK_FIX
  597 | G27 |   45 |   27 | 49.8 | 100404056.492 | 78244881.224 | 20121322.458 | 20125346.722 | RTK_FIX
  598 | G06 |   27 |   26 | 37.6 | 127713409.700 | 99527060.179 | 20881637.737 | 20885814.065 | RTK_FIX
  599 | G21 |   70 |  307 | 37.5 | 119412220.648 | 93057943.551 | 22515323.538 | 22519826.603 | RTK_FIX
  600 | G08 |   83 |   13 | 49.8 | 123419087.503 | 96180494.891 | 21609853.543 | 21614175.514 | RTK_FIX
  601 | G03 |   22 |  284 | 42.0 | 106096344.218 | 82680881.049 | 22136380.231 | 22140807.507 | RTK_FIX
  602 | G09 |   72 |  135 | 42.1 | 102004282.824 | 79491937.605 | 21269723.582 | 21273977.527 | RTK_FIX
  603 | G14 |   42 |  221 | 35.8 | 127835604.707 | 99622286.748 | 21161239.818 | 21165472.066 | RTK_FIX
  604 | G09 |   71 |  248 | 45.5 | 115725839.875 | 90185147.015 | 23459441.605 | 23464133.493 | RTK_FIX
  605 | G23 |   24 |  110 | 38.8 | 128441462.317 | 100094431.584 | 22691042.249 | 22695580.457 | RTK_FIX
  606 | G27 |   39 |  259 | 46.2 | 104263802.148 | 81252781.014 | 23391562.928 | 23396241.241 | RTK_FIX
  607 | G20 |   74 |  283 | 35.5 | 105120069.441 | 81920070.115 | 22238693.923 | 22243141.662 | RTK_FIX
  608 | G01 |   36 |  240 | 44.2 | 101572379.238 | 79155355.140 | 22615839.238 | 22620362.406 | RTK_FIX
  609 | G07 |   53 |  265 | 45.3 | 124248482.727 | 96826842.589 | 20763555.652 | 20767708.363 | RTK_FIX
  610 | G29 |   47 |  308 | 38.1 | 102570708.388 | 79933353.047 | 24001407.492 | 24006207.773 | RTK_FIX
  611 | G06 |   78 |  123 | 36.9 | 122852695.918 | 95739105.929 | 24709083.874 | 24714025.691 | RTK_FIX
  612 | G11 |   24 |   26 | 39.4 | 127000142.054 | 98971210.703 | 22617424.726 | 22621948.211 | RTK_FIX
  613 | G32 |   79 |  200 | 43.0 | 102029322.514 | 79511451.035 | 22796896.284 | 22801455.663 | RTK_FIX
  614 | G02 |   74 |   36 | 39.2 | 117401393.744 | 91490906.145 | 20391580.235 | 20395658.551 | RTK_FIX
  615 | G25 |   28 |  152 | 35.5 | 110934264.940 | 86451072.668 | 24776530.291 | 24781485.597 | RTK_FIX
  616 | G06 |   54 |  287 | 49.3 | 109199557.907 | 85099215.477 | 21828339.309 | 21832704.977 | RTK_FIX
  617 | G24 |   78 |   94 | 47.9 | 117642286.691 | 91678634.018 | 23139992.512 | 23144620.511 | FLOAT
  618 | G28 |   42 |  180 | 44.4 | 113608739.681 | 88535290.833 | 23748659.270 | 23753409.002 | RTK_FIX
  619 | G30 |   38 |  315 | 42.8 | 100024702.420 | 77949250.596 | 22494211.908 | 22498710.750 | RTK_FIX
  620 | G03 |   16 |  131 | 51.9 | 104379657.603 | 81343067.170 | 21257268.956 | 21261520.410 | RTK_FIX
  621 | G16 |   31 |  335 | 48.9 | 116161317.635 | 90524514.833 | 21825859.363 | 21830224.535 | RTK_FIX
  622 | G01 |   48 |  175 | 47.6 | 129020478.722 | 100545659.068 | 20088585.911 | 20092603.628 | RTK_FIX
  623 | G32 |   77 |  144 | 47.4 | 111950467.183 | 87242999.076 | 21730232.941 | 21734578.988 | RTK_FIX
  624 | G11 |   62 |  223 | 49.8 | 108437917.245 | 84505668.909 | 23596497.025 | 23601216.324 | RTK_FIX
  625 | G22 |   38 |   83 | 41.1 | 122193053.056 | 95225046.247 | 23549895.063 | 23554605.042 | RTK_FIX
  626 | G31 |   67 |   72 | 49.6 | 118889083.605 | 92650262.853 | 21239913.949 | 21244161.932 | RTK_FIX
  627 | G31 |   66 |   73 | 36.9 | 113081055.556 | 88124066.595 | 22465783.164 | 22470276.321 | RTK_FIX
  628 | G20 |   67 |  338 | 38.8 | 121130429.832 | 94396943.968 | 21446943.887 | 21451233.276 | RTK_FIX
  629 | G12 |   67 |  318 | 43.0 | 102466372.342 | 79852043.966 | 24596051.056 | 24600970.266 | RTK_FIX
  630 | G08 |   20 |   37 | 48.9 | 127191424.413 | 99120277.045 | 21147808.479 | 21152038.041 | RTK_FIX
  631 | G26 |   33 |  116 | 39.8 | 104913290.371 | 81758927.186 | 24409409.259 | 24414291.141 | RTK_FIX
  632 | G31 |   84 |  211 | 43.8 | 118959301.774 | 92704983.872 | 22902480.325 | 22907060.821 | RTK_FIX
  633 | G30 |   37 |  152 | 49.4 | 111345311.935 | 86771401.591 | 22233845.797 | 22238292.566 | RTK_FIX
  634 | G17 |   72 |  339 | 38.0 | 115677089.652 | 90147155.966 | 20039337.311 | 20043345.178 | RTK_FIX
  635 | G01 |   19 |  234 | 43.3 | 113781663.061 | 88670050.023 | 24322218.972 | 24327083.416 | RTK_FIX
  636 | G05 |   26 |  255 | 49.1 | 121674378.561 | 94820843.213 | 20551298.647 | 20555408.907 | RTK_FIX
  637 | G29 |   33 |  180 | 43.4 | 106412515.293 | 82927273.168 | 24407010.398 | 24411891.800 | RTK_FIX
  638 | G20 |   42 |  358 | 39.3 | 115580981.302 | 90072258.729 | 20074889.208 | 20078904.186 | RTK_FIX
  639 | G27 |   43 |   59 | 39.8 | 109349645.161 | 85216178.474 | 20357302.077 | 20361373.537 | RTK_FIX
  640 | G03 |   15 |  227 | 41.8 | 115392369.278 | 89925273.378 | 23787701.134 | 23792458.674 | RTK_FIX
  641 | G29 |   28 |  244 | 38.9 | 111890795.206 | 87196496.704 | 20337748.351 | 20341815.901 | RTK_FIX
  642 | G07 |   51 |  115 | 40.0 | 101810283.905 | 79340754.247 | 20430279.821 | 20434365.877 | RTK_FIX
  643 | G32 |   39 |  125 | 48.3 | 121408311.440 | 94613497.105 | 20165422.534 | 20169455.619 | RTK_FIX
  644 | G30 |   66 |  306 | 37.4 | 124828037.337 | 97278489.497 | 24933846.369 | 24938833.138 | RTK_FIX
  645 | G32 |   80 |   67 | 48.1 | 114248930.700 | 89034191.695 | 21788077.531 | 21792435.147 | RTK_FIX
  646 | G03 |   67 |  265 | 40.2 | 101329717.049 | 78966248.496 | 20785641.109 | 20789798.237 | RTK_FIX
  647 | G05 |   47 |  138 | 44.8 | 122675701.220 | 95601173.961 | 24660993.243 | 24665925.442 | RTK_FIX
  648 | G15 |   46 |  142 | 50.0 | 109953440.863 | 85686716.465 | 22837353.668 | 22841921.139 | RTK_FIX
  649 | G28 |   74 |  173 | 47.4 | 113970170.280 | 88816953.699 | 22244209.242 | 22248658.084 | RTK_FIX
  650 | G20 |   52 |   42 | 36.6 | 101091580.560 | 78780668.730 | 20527537.247 | 20531642.754 | RTK_FIX
  651 | G18 |   57 |  337 | 47.1 | 116475213.222 | 90769133.664 | 24981582.733 | 24986579.050 | RTK_FIX
  652 | G13 |   29 |   21 | 36.1 | 117995385.539 | 91953803.951 | 24729596.146 | 24734542.065 | RTK_FIX
  653 | G12 |   25 |  191 | 36.1 | 112654314.531 | 87791507.314 | 22039702.711 | 22044110.652 | RTK_FIX
  654 | G18 |   16 |  310 | 50.3 | 123198306.457 | 96008440.222 | 21148715.981 | 21152945.724 | RTK_FIX
  655 | G17 |   81 |  141 | 39.2 | 104898954.283 | 81747755.073 | 23806994.770 | 23811756.169 | RTK_FIX
  656 | G02 |   34 |  309 | 48.8 | 110667781.437 | 86243402.074 | 24766554.678 | 24771507.989 | RTK_FIX
  657 | G12 |   25 |  277 | 50.5 | 119433613.097 | 93074614.686 | 22398553.039 | 22403032.750 | RTK_FIX
  658 | G03 |   45 |  201 | 43.6 | 104555209.365 | 81479874.658 | 21134166.183 | 21138393.016 | RTK_FIX
  659 | G05 |   78 |  166 | 40.7 | 108089869.287 | 84234435.135 | 20091418.140 | 20095436.424 | RTK_FIX
  660 | G01 |   40 |  175 | 43.3 | 122084982.063 | 95140826.522 | 21930614.280 | 21935000.403 | RTK_FIX
  661 | G15 |   44 |   68 | 39.8 | 104251936.992 | 81243534.498 | 21582156.740 | 21586473.171 | RTK_FIX
  662 | G01 |   18 |  266 | 36.7 | 122308060.517 | 95314671.561 | 23673341.642 | 23678076.310 | RTK_FIX
  663 | G10 |   42 |  291 | 37.6 | 124169855.571 | 96765568.446 | 23481783.539 | 23486479.896 | RTK_FIX
  664 | G10 |   59 |  295 | 41.1 | 105700038.186 | 82372039.758 | 23909822.560 | 23914604.525 | RTK_FIX
  665 | G13 |   75 |  102 | 50.4 | 114478281.892 | 89212925.078 | 21306499.145 | 21310760.445 | RTK_FIX
  666 | G17 |   52 |  319 | 49.9 | 105265539.474 | 82033434.912 | 22835456.444 | 22840023.535 | RTK_FIX
  667 | G12 |   65 |   92 | 36.7 | 100510518.844 | 78327847.335 | 21485164.902 | 21489461.935 | RTK_FIX
  668 | G23 |   68 |  356 | 50.1 | 103927400.860 | 80990623.490 | 22643488.075 | 22648016.773 | RTK_FIX
  669 | G18 |   58 |  359 | 50.4 | 116318805.295 | 90647244.966 | 21944588.705 | 21948977.623 | RTK_FIX
  670 | G16 |   57 |  203 | 39.9 | 108422211.199 | 84493429.187 | 22357118.377 | 22361589.801 | RTK_FIX
  671 | G02 |   67 |  302 | 51.8 | 105305928.423 | 82064910.020 | 21770722.936 | 21775077.081 | FLOAT
  672 | G18 |   83 |  306 | 48.2 | 102340697.403 | 79754105.486 | 24046029.625 | 24050838.831 | RTK_FIX
  673 | G17 |   62 |   58 | 51.2 | 122008928.197 | 95081557.744 | 20131524.568 | 20135550.873 | RTK_FIX
  674 | G11 |   32 |   95 | 39.7 | 124060566.606 | 96680399.556 | 23743421.538 | 23748170.222 | RTK_FIX
  675 | G23 |   80 |   81 | 46.2 | 114827964.361 | 89485432.627 | 24724194.736 | 24729139.575 | RTK_FIX
  676 | G18 |   54 |  167 | 36.8 | 107508189.102 | 83781131.767 | 23977435.725 | 23982231.212 | RTK_FIX
  677 | G22 |   80 |  343 | 49.0 | 115385360.697 | 89919811.591 | 23451829.847 | 23456520.213 | RTK_FIX
  678 | G15 |   52 |  263 | 48.2 | 113314630.968 | 88306091.913 | 23631760.839 | 23636487.191 | RTK_FIX
  679 | G09 |   51 |  223 | 43.5 | 100797999.970 | 78551881.377 | 21239234.477 | 21243482.324 | RTK_FIX
  680 | G12 |   15 |   33 | 46.1 | 116246969.245 | 90591263.133 | 24809335.504 | 24814297.371 | RTK_FIX
  681 | G03 |   83 |   26 | 41.4 | 119459081.744 | 93094462.403 | 24388341.747 | 24393219.415 | RTK_FIX
  682 | G17 |   75 |   73 | 48.8 | 109989604.891 | 85714899.092 | 21909102.148 | 21913483.968 | RTK_FIX
  683 | G14 |   75 |  344 | 44.9 | 104487233.138 | 81426900.784 | 24779949.282 | 24784905.272 | RTK_FIX
