hostname,ip,env,os_version,ssh_version_before,ssh_version_after,patch_date,patch_method,patch_package,patch_status,applied_by,ticket_id,notes
host-p0503.internal.example.com,10.6.242.247,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T07:00:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1502,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0504.internal.example.com,10.13.199.229,prod,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-07T14:16:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1503,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0505.internal.example.com,10.1.221.240,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-07T06:18:00Z,ansible_playbook,N/A,pending,bob.zhang,SEC-2024-1504,CVE-2024-6387 remediation — pending patch
host-p0506.internal.example.com,10.79.53.48,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-04T03:42:00Z,dnf_update,N/A,pending,bob.zhang,SEC-2024-1505,CVE-2024-6387 remediation — pending patch
host-p0507.internal.example.com,10.59.195.86,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T15:14:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1506,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0508.internal.example.com,10.56.67.172,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-09T12:36:00Z,ansible_playbook,openssh-9.8p1,patched,sre-user,SEC-2024-1507,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0509.internal.example.com,10.3.176.100,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-07T09:57:00Z,manual,N/A,pending,bob.zhang,SEC-2024-1508,CVE-2024-6387 remediation — pending patch
host-p0510.internal.example.com,10.76.154.185,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-10T10:04:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1509,CVE-2024-6387 remediation — pending patch
host-p0511.internal.example.com,10.34.234.63,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T13:59:00Z,dnf_update,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1510,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0512.internal.example.com,10.22.42.106,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T02:29:00Z,ansible_playbook,N/A,pending,alice.wang,SEC-2024-1511,CVE-2024-6387 remediation — pending patch
host-p0513.internal.example.com,10.47.33.184,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T02:56:00Z,ansible_playbook,openssh-9.8p1,patched,sre-user,SEC-2024-1512,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0514.internal.example.com,10.78.175.93,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T15:25:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,ansible-automation,SEC-2024-1513,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0515.internal.example.com,10.69.176.236,prod,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-06T01:08:00Z,dnf_update,openssh-9.8p1,patched,alice.wang,SEC-2024-1514,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0516.internal.example.com,10.12.225.116,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T05:31:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1515,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0517.internal.example.com,10.48.230.191,prod,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T08:05:00Z,ansible_playbook,openssh-9.8p1,patched,ansible-automation,SEC-2024-1516,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0518.internal.example.com,10.74.141.44,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T14:53:00Z,automated_cron,N/A,failed,sre-user,SEC-2024-1517,CVE-2024-6387 remediation — pending patch
host-p0519.internal.example.com,10.60.160.224,prod,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-09T10:03:00Z,dnf_update,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1518,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0520.internal.example.com,10.10.29.93,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T21:58:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1519,CVE-2024-6387 remediation — pending patch
host-p0521.internal.example.com,10.37.85.74,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-08T07:12:00Z,manual,N/A,failed,sre-user,SEC-2024-1520,CVE-2024-6387 remediation — pending patch
host-p0522.internal.example.com,10.17.155.215,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T14:58:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1521,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0523.internal.example.com,10.22.70.118,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T19:35:00Z,manual,N/A,failed,bob.zhang,SEC-2024-1522,CVE-2024-6387 remediation — pending patch
host-p0524.internal.example.com,10.66.190.232,prod,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T18:06:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1523,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0525.internal.example.com,10.28.29.50,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T03:01:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1524,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0526.internal.example.com,10.63.166.146,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-07T02:29:00Z,ansible_playbook,N/A,failed,bob.zhang,SEC-2024-1525,CVE-2024-6387 remediation — pending patch
host-p0527.internal.example.com,10.44.241.11,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-06T15:40:00Z,ansible_playbook,openssh-9.8p1,patched,alice.wang,SEC-2024-1526,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0528.internal.example.com,10.57.168.228,prod,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-05T16:09:00Z,manual,N/A,failed,bob.zhang,SEC-2024-1527,CVE-2024-6387 remediation — pending patch
host-p0529.internal.example.com,10.6.96.9,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-06T02:52:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1528,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0530.internal.example.com,10.3.164.90,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T12:03:00Z,automated_cron,N/A,failed,alice.wang,SEC-2024-1529,CVE-2024-6387 remediation — pending patch
host-p0531.internal.example.com,10.29.242.22,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-10T17:00:00Z,dnf_update,N/A,failed,ansible-automation,SEC-2024-1530,CVE-2024-6387 remediation — pending patch
host-p0532.internal.example.com,10.8.214.18,prod,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T19:11:00Z,dnf_update,N/A,pending,alice.wang,SEC-2024-1531,CVE-2024-6387 remediation — pending patch
host-p0533.internal.example.com,10.15.137.113,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T00:04:00Z,manual,openssh-9.8p1,patched,bob.zhang,SEC-2024-1532,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0534.internal.example.com,10.38.26.127,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-07T22:10:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1533,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0535.internal.example.com,10.56.25.246,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-10T07:41:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1534,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0536.internal.example.com,10.40.135.21,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T03:40:00Z,dnf_update,openssh-9.8p1,patched,bob.zhang,SEC-2024-1535,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0537.internal.example.com,10.78.83.50,prod,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T10:56:00Z,ansible_playbook,openssh-9.8p1,patched,bob.zhang,SEC-2024-1536,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0538.internal.example.com,10.70.218.151,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T06:50:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1537,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0539.internal.example.com,10.72.239.112,prod,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-09T15:45:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1538,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0540.internal.example.com,10.43.23.56,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T21:50:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,ansible-automation,SEC-2024-1539,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0541.internal.example.com,10.8.53.131,staging,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T01:12:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1540,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0542.internal.example.com,10.24.115.140,staging,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T18:27:00Z,dnf_update,N/A,pending,alice.wang,SEC-2024-1541,CVE-2024-6387 remediation — pending patch
host-s0543.internal.example.com,10.56.179.233,staging,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-09T01:26:00Z,manual,N/A,failed,bob.zhang,SEC-2024-1542,CVE-2024-6387 remediation — pending patch
host-s0544.internal.example.com,10.4.151.102,staging,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T07:55:00Z,dnf_update,N/A,pending,bob.zhang,SEC-2024-1543,CVE-2024-6387 remediation — pending patch
host-s0545.internal.example.com,10.55.38.130,staging,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-10T16:45:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1544,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0546.internal.example.com,10.4.228.206,staging,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T08:54:00Z,dnf_update,N/A,failed,sre-user,SEC-2024-1545,CVE-2024-6387 remediation — pending patch
host-s0547.internal.example.com,10.34.241.79,staging,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-09T15:54:00Z,ansible_playbook,N/A,failed,ansible-automation,SEC-2024-1546,CVE-2024-6387 remediation — pending patch
host-s0548.internal.example.com,10.3.231.244,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-10T20:59:00Z,ansible_playbook,N/A,failed,bob.zhang,SEC-2024-1547,CVE-2024-6387 remediation — pending patch
host-s0549.internal.example.com,10.10.100.217,staging,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T11:52:00Z,dnf_update,N/A,pending,bob.zhang,SEC-2024-1548,CVE-2024-6387 remediation — pending patch
host-s0550.internal.example.com,10.7.10.18,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-05T23:42:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1549,CVE-2024-6387 remediation — pending patch
host-s0551.internal.example.com,10.57.182.238,staging,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-09T18:55:00Z,automated_cron,openssh-9.8p1,patched,alice.wang,SEC-2024-1550,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0552.internal.example.com,10.78.27.87,staging,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-09T22:11:00Z,ansible_playbook,N/A,failed,bob.zhang,SEC-2024-1551,CVE-2024-6387 remediation — pending patch
host-s0553.internal.example.com,10.56.134.121,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-04T05:00:00Z,automated_cron,N/A,failed,bob.zhang,SEC-2024-1552,CVE-2024-6387 remediation — pending patch
host-s0554.internal.example.com,10.68.87.52,staging,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-04T08:23:00Z,ansible_playbook,N/A,failed,ansible-automation,SEC-2024-1553,CVE-2024-6387 remediation — pending patch
host-s0555.internal.example.com,10.60.155.147,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T22:18:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1554,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0556.internal.example.com,10.22.2.215,staging,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T15:37:00Z,manual,openssh-9.8p1,patched,bob.zhang,SEC-2024-1555,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0557.internal.example.com,10.27.63.181,staging,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T02:45:00Z,dnf_update,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1556,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0558.internal.example.com,10.65.145.182,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T21:55:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1557,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0559.internal.example.com,10.37.137.113,staging,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T12:18:00Z,dnf_update,openssh-8.7p1-38.el9_4.1,patched,bob.zhang,SEC-2024-1558,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0560.internal.example.com,10.9.248.48,staging,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-08T16:21:00Z,dnf_update,N/A,pending,sre-user,SEC-2024-1559,CVE-2024-6387 remediation — pending patch
host-s0561.internal.example.com,10.9.109.9,staging,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T12:33:00Z,automated_cron,N/A,failed,alice.wang,SEC-2024-1560,CVE-2024-6387 remediation — pending patch
host-s0562.internal.example.com,10.48.76.91,staging,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-07T14:40:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1561,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0563.internal.example.com,10.72.66.157,staging,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-05T06:31:00Z,manual,N/A,pending,alice.wang,SEC-2024-1562,CVE-2024-6387 remediation — pending patch
host-s0564.internal.example.com,10.63.48.242,staging,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T00:05:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1563,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0565.internal.example.com,10.9.94.120,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T10:49:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1564,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0566.internal.example.com,10.60.94.51,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-04T14:15:00Z,ansible_playbook,N/A,pending,bob.zhang,SEC-2024-1565,CVE-2024-6387 remediation — pending patch
host-d0567.internal.example.com,10.32.209.186,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T08:26:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1566,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0568.internal.example.com,10.9.78.164,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T17:56:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,alice.wang,SEC-2024-1567,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0569.internal.example.com,10.34.185.180,dev,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T11:29:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1568,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0570.internal.example.com,10.45.252.52,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-07T20:46:00Z,ansible_playbook,N/A,failed,sre-user,SEC-2024-1569,CVE-2024-6387 remediation — pending patch
host-d0571.internal.example.com,10.44.4.141,dev,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-03T05:52:00Z,ansible_playbook,N/A,pending,bob.zhang,SEC-2024-1570,CVE-2024-6387 remediation — pending patch
host-d0572.internal.example.com,10.7.122.217,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T01:45:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1571,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0573.internal.example.com,10.49.249.17,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-03T02:39:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1572,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0574.internal.example.com,10.78.226.20,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-03T12:47:00Z,dnf_update,N/A,pending,ansible-automation,SEC-2024-1573,CVE-2024-6387 remediation — pending patch
host-d0575.internal.example.com,10.68.137.189,dev,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-04T20:04:00Z,dnf_update,openssh-9.8p1,patched,ansible-automation,SEC-2024-1574,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0576.internal.example.com,10.11.225.156,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-05T04:08:00Z,ansible_playbook,N/A,pending,ansible-automation,SEC-2024-1575,CVE-2024-6387 remediation — pending patch
host-d0577.internal.example.com,10.80.138.99,dev,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-06T01:35:00Z,ansible_playbook,openssh-9.8p1,patched,alice.wang,SEC-2024-1576,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0578.internal.example.com,10.11.34.65,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-03T08:32:00Z,manual,N/A,failed,ansible-automation,SEC-2024-1577,CVE-2024-6387 remediation — pending patch
host-d0579.internal.example.com,10.53.71.155,dev,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T18:27:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1578,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0580.internal.example.com,10.35.9.85,dev,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T08:45:00Z,ansible_playbook,N/A,pending,sre-user,SEC-2024-1579,CVE-2024-6387 remediation — pending patch
host-d0581.internal.example.com,10.62.143.238,dev,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-04T11:31:00Z,ansible_playbook,N/A,failed,sre-user,SEC-2024-1580,CVE-2024-6387 remediation — pending patch
host-d0582.internal.example.com,10.8.202.178,dev,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T13:35:00Z,ansible_playbook,N/A,failed,bob.zhang,SEC-2024-1581,CVE-2024-6387 remediation — pending patch
host-d0583.internal.example.com,10.73.7.199,dev,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T14:10:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,ansible-automation,SEC-2024-1582,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0584.internal.example.com,10.78.7.181,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-04T15:52:00Z,dnf_update,openssh-9.8p1,patched,bob.zhang,SEC-2024-1583,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0585.internal.example.com,10.4.136.186,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T11:24:00Z,dnf_update,openssh-9.8p1,patched,sre-user,SEC-2024-1584,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0586.internal.example.com,10.15.103.81,dev,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T21:38:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1585,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0587.internal.example.com,10.15.52.214,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-03T15:09:00Z,manual,N/A,failed,ansible-automation,SEC-2024-1586,CVE-2024-6387 remediation — pending patch
host-d0588.internal.example.com,10.20.180.103,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T06:40:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1587,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0589.internal.example.com,10.17.217.172,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-06T23:36:00Z,ansible_playbook,openssh-9.8p1,patched,alice.wang,SEC-2024-1588,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0590.internal.example.com,10.73.119.8,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T03:35:00Z,dnf_update,N/A,pending,ansible-automation,SEC-2024-1589,CVE-2024-6387 remediation — pending patch
host-d0591.internal.example.com,10.8.108.251,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-10T04:04:00Z,automated_cron,N/A,failed,ansible-automation,SEC-2024-1590,CVE-2024-6387 remediation — pending patch
host-d0592.internal.example.com,10.61.3.109,dev,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-06T02:37:00Z,ansible_playbook,N/A,failed,sre-user,SEC-2024-1591,CVE-2024-6387 remediation — pending patch
host-d0593.internal.example.com,10.60.82.233,dev,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-05T03:48:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1592,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0594.internal.example.com,10.56.71.100,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T15:39:00Z,automated_cron,openssh-9.8p1,patched,bob.zhang,SEC-2024-1593,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0595.internal.example.com,10.17.20.128,dev,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T18:57:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1594,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0596.internal.example.com,10.18.159.86,dev,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-06T20:45:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,sre-user,SEC-2024-1595,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0597.internal.example.com,10.35.77.141,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-06T15:33:00Z,manual,openssh-9.8p1,patched,sre-user,SEC-2024-1596,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0598.internal.example.com,10.59.58.249,dev,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T18:54:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1597,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0599.internal.example.com,10.50.54.187,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-07T05:07:00Z,manual,openssh-9.8p1,patched,ansible-automation,SEC-2024-1598,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0600.internal.example.com,10.59.47.185,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T11:04:00Z,dnf_update,N/A,failed,alice.wang,SEC-2024-1599,CVE-2024-6387 remediation — pending patch
host-p0601.internal.example.com,10.40.123.224,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T11:49:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1600,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0602.internal.example.com,10.69.88.167,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-06T17:46:00Z,automated_cron,N/A,failed,alice.wang,SEC-2024-1601,CVE-2024-6387 remediation — pending patch
host-p0603.internal.example.com,10.67.176.236,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T14:15:00Z,manual,N/A,pending,ansible-automation,SEC-2024-1602,CVE-2024-6387 remediation — pending patch
host-p0604.internal.example.com,10.1.247.36,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T09:17:00Z,dnf_update,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1603,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
