txn_id,order_id,txn_date,txn_type,amount_usd,card_last4,gateway_ref,acquirer_code,response_code,auth_code,arn,is_disputed
TXN-332823,NW-2026-02-C855,2026-04-23,capture,393.25,9387,GW-2536393,4714,05,AUTH398755,ARN56971839759,N
TXN-217701,NW-2026-04-D246,2026-02-06,capture,118.57,6457,GW-5246427,1392,57,AUTH853182,ARN21451378719,Y
TXN-217399,NW-2026-02-J435,2026-02-10,reversal,165.99,7070,GW-9094256,3773,05,AUTH807278,ARN40303729727,N
TXN-612704,NW-2026-03-K673,2026-03-20,refund,286.97,8544,GW-9506099,7653,05,AUTH626659,ARN67704374887,N
TXN-241228,NW-2026-03-C902,2026-02-09,refund,393.78,5378,GW-1567538,8613,14,AUTH983836,ARN36258541666,N
TXN-348967,NW-2026-03-F732,2026-04-01,reversal,380.35,8676,GW-7476629,2273,54,AUTH365914,ARN47353482559,N
TXN-455063,NW-2026-04-F347,2026-04-13,capture,212.13,3383,GW-8664096,6076,14,AUTH736039,ARN30901659244,Y
TXN-778978,NW-2026-02-A931,2026-03-17,auth,45.32,8360,GW-6446194,6672,57,AUTH928578,ARN23970677744,N
TXN-148878,NW-2026-04-K889,2026-03-07,auth,299.61,9076,GW-7944308,9196,14,AUTH494293,ARN37843258704,Y
TXN-727374,NW-2026-04-K243,2026-04-02,chargeback,170.96,1099,GW-5472287,4035,51,AUTH452088,ARN11761355941,Y
TXN-203021,NW-2026-03-C527,2026-02-05,refund,154.15,7326,GW-6899303,8481,51,AUTH603688,ARN11454527116,N
TXN-613991,NW-2026-04-I847,2026-04-10,reversal,413.39,3221,GW-6409932,2502,14,AUTH676901,ARN93900297201,Y
TXN-853390,NW-2026-02-J508,2026-03-14,auth,411.97,5852,GW-9460520,4081,51,AUTH627662,ARN38909296258,N
TXN-200763,NW-2026-02-B510,2026-04-25,chargeback,337.42,8861,GW-9134109,4709,14,AUTH645533,ARN75863003581,N
TXN-111806,NW-2026-02-B586,2026-02-14,capture,261.59,1209,GW-4374393,1897,14,AUTH376530,ARN93139632984,N
TXN-575135,NW-2026-04-A324,2026-03-16,refund,253.93,3609,GW-5427600,4780,14,AUTH637309,ARN39983164536,Y
TXN-279745,NW-2026-03-G802,2026-03-22,chargeback,388.13,1083,GW-4364163,9491,51,AUTH360716,ARN86729592979,N
TXN-233606,NW-2026-04-J775,2026-02-06,auth,73.45,5174,GW-8261994,9368,05,AUTH401475,ARN75062290882,Y
TXN-602506,NW-2026-04-F245,2026-02-07,refund,186.64,9840,GW-5778386,1915,57,AUTH991728,ARN58760440242,Y
TXN-481403,NW-2026-02-B176,2026-04-04,refund,327.09,4077,GW-2420118,2663,54,AUTH286281,ARN22718369596,N
TXN-768327,NW-2026-02-D211,2026-03-08,refund,469.02,6297,GW-3174933,8170,05,AUTH980671,ARN77805195695,N
TXN-626924,NW-2026-04-D503,2026-02-15,chargeback,381.83,7081,GW-7306950,6238,05,AUTH925719,ARN22370854938,N
TXN-318327,NW-2026-03-K921,2026-04-14,capture,102.63,1667,GW-8319533,9054,05,AUTH557803,ARN74128190984,N
TXN-636161,NW-2026-04-I191,2026-02-13,chargeback,223.89,8727,GW-1913665,3500,54,AUTH676709,ARN60024562818,N
TXN-273157,NW-2026-02-H316,2026-04-18,capture,350.81,7863,GW-9566829,5592,57,AUTH139198,ARN70139256301,Y
TXN-398981,NW-2026-04-I470,2026-02-23,chargeback,313.35,8641,GW-1157519,7354,05,AUTH963988,ARN53590110858,N
TXN-893107,NW-2026-02-C702,2026-02-28,chargeback,493.96,8999,GW-9008064,8574,00,AUTH121439,ARN77365084675,N
TXN-653408,NW-2026-02-F285,2026-04-05,reversal,124.69,9395,GW-5841262,4736,57,AUTH213188,ARN50995159772,Y
TXN-654089,NW-2026-03-B617,2026-04-02,refund,82.62,5897,GW-1429596,8978,00,AUTH165490,ARN61161728203,N
TXN-968219,NW-2026-03-F243,2026-03-14,refund,477.81,5701,GW-1210283,7620,00,AUTH488760,ARN83510314430,N
TXN-937474,NW-2026-03-E435,2026-03-17,reversal,277.83,3962,GW-8977687,9848,57,AUTH650460,ARN66617173667,N
TXN-206427,NW-2026-03-E561,2026-03-27,refund,323.56,4029,GW-1209544,5836,00,AUTH227453,ARN66143868353,Y
TXN-685382,NW-2026-04-B957,2026-03-05,capture,72.40,2049,GW-9844780,1128,51,AUTH344813,ARN20585712120,N
TXN-635988,NW-2026-04-E229,2026-04-06,capture,499.05,4579,GW-3253055,6231,00,AUTH808642,ARN77861002214,N
TXN-550413,NW-2026-04-H565,2026-03-12,refund,47.48,5755,GW-4619108,5910,51,AUTH499477,ARN53411740196,N
TXN-152109,NW-2026-02-I804,2026-03-25,chargeback,290.11,3579,GW-7558509,4311,14,AUTH740523,ARN72194140483,Y
TXN-369728,NW-2026-03-D988,2026-04-22,chargeback,49.61,2146,GW-4581570,8586,54,AUTH694152,ARN32398827241,N
TXN-585710,NW-2026-03-D479,2026-04-19,capture,315.45,2857,GW-2411473,2573,14,AUTH867547,ARN24554029832,N
TXN-114714,NW-2026-03-G115,2026-02-06,reversal,213.35,2090,GW-6367795,5156,00,AUTH301648,ARN21085499326,N
TXN-854431,NW-2026-04-F373,2026-02-21,reversal,232.61,4453,GW-4795360,5441,05,AUTH780895,ARN14589930643,N
TXN-385278,NW-2026-03-C996,2026-03-15,refund,183.24,2683,GW-1529128,7694,00,AUTH154440,ARN39951125627,Y
TXN-126835,NW-2026-03-E271,2026-02-07,chargeback,375.46,2363,GW-1558508,8528,51,AUTH451687,ARN31866468718,N
TXN-541274,NW-2026-03-E175,2026-03-28,capture,70.52,1811,GW-3574986,3676,00,AUTH367796,ARN80686519600,Y
TXN-632828,NW-2026-02-H611,2026-03-13,reversal,127.49,6029,GW-3355173,7328,14,AUTH615484,ARN58409862391,N
TXN-476390,NW-2026-02-D746,2026-02-20,refund,290.18,8258,GW-8388923,5911,05,AUTH144101,ARN17352403460,Y
TXN-445351,NW-2026-03-K732,2026-03-26,reversal,281.26,6402,GW-3565032,7377,00,AUTH912971,ARN63725782157,N
TXN-788446,NW-2026-02-E670,2026-03-24,refund,105.66,9557,GW-6852458,2717,14,AUTH614011,ARN55116358244,N
TXN-819609,NW-2026-03-E109,2026-03-13,chargeback,173.41,8990,GW-4045166,6387,57,AUTH242197,ARN59997903214,N
TXN-773318,NW-2026-04-E601,2026-04-08,auth,77.22,2311,GW-8204261,2026,57,AUTH659394,ARN17744404315,N
TXN-475730,NW-2026-03-J424,2026-03-05,reversal,161.50,9122,GW-8427578,9635,05,AUTH457512,ARN25517525453,N
TXN-133568,NW-2026-02-F807,2026-04-19,chargeback,135.74,3028,GW-1874482,1996,57,AUTH699910,ARN62002067620,N
TXN-878195,NW-2026-03-B939,2026-02-07,capture,151.58,5800,GW-8610413,3206,00,AUTH180200,ARN36547054270,N
TXN-822421,NW-2026-02-E329,2026-02-15,reversal,460.54,7032,GW-5286959,9766,00,AUTH611508,ARN40087914507,N
TXN-798640,NW-2026-02-A644,2026-04-14,reversal,422.69,4995,GW-9913918,7716,54,AUTH529412,ARN60182539278,N
TXN-849816,NW-2026-02-F816,2026-02-19,capture,427.38,5992,GW-3650613,8702,05,AUTH180038,ARN83744405019,N
TXN-215256,NW-2026-04-K544,2026-04-03,refund,420.92,1243,GW-1944914,3461,51,AUTH971218,ARN58255633385,Y
TXN-665128,NW-2026-03-B379,2026-02-01,auth,234.59,4152,GW-5932408,7760,05,AUTH877105,ARN48819180131,N
TXN-296247,NW-2026-03-B915,2026-04-05,auth,340.85,3597,GW-9137841,3749,54,AUTH715982,ARN51421735620,Y
TXN-312000,NW-2026-03-J487,2026-04-06,refund,477.66,8475,GW-2633710,2612,14,AUTH122167,ARN84699658104,N
TXN-897677,NW-2026-02-A375,2026-04-22,auth,428.37,8625,GW-5261171,6988,57,AUTH778953,ARN49072890486,N
TXN-939706,NW-2026-04-F966,2026-02-16,capture,402.05,9834,GW-4140845,8460,14,AUTH467153,ARN47172861585,N
TXN-823893,NW-2026-04-E293,2026-03-01,chargeback,107.89,1702,GW-5577779,1011,14,AUTH267062,ARN94668918713,N
TXN-332145,NW-2026-03-K900,2026-04-20,refund,356.78,8225,GW-6604251,7069,51,AUTH629908,ARN80173508593,N
TXN-179958,NW-2026-02-I890,2026-04-13,chargeback,137.70,9282,GW-7693088,4150,14,AUTH129449,ARN92284571168,N
TXN-947554,NW-2026-02-C882,2026-03-02,reversal,221.02,5413,GW-1561989,5891,57,AUTH733714,ARN81793847075,N
TXN-205645,NW-2026-02-I947,2026-04-24,chargeback,94.93,7999,GW-1995157,2861,14,AUTH566966,ARN48769662649,N
TXN-521824,NW-2026-03-A214,2026-04-22,auth,483.58,8193,GW-4656882,3047,54,AUTH236481,ARN36300884963,N
TXN-828143,NW-2026-02-I646,2026-03-20,chargeback,148.90,8615,GW-1664453,9328,51,AUTH311944,ARN48361375704,N
TXN-689437,NW-2026-02-H394,2026-04-24,chargeback,262.11,1820,GW-8668289,5621,14,AUTH124848,ARN50520194588,Y
TXN-751947,NW-2026-02-E806,2026-04-04,capture,158.65,3971,GW-9023442,5614,05,AUTH892021,ARN66707831643,N
TXN-792245,NW-2026-04-J443,2026-02-04,chargeback,184.62,8373,GW-5270740,1966,14,AUTH602429,ARN39165907751,N
TXN-461891,NW-2026-04-G643,2026-04-20,chargeback,18.24,9004,GW-4472833,8973,54,AUTH733798,ARN46712667054,N
TXN-812547,NW-2026-04-B366,2026-04-20,auth,75.30,9746,GW-6333934,6212,54,AUTH306940,ARN95463757010,N
TXN-655535,NW-2026-03-K818,2026-03-13,chargeback,68.96,9338,GW-2858502,1044,57,AUTH382961,ARN78544149796,N
TXN-364540,NW-2026-03-B679,2026-02-02,refund,187.01,1226,GW-3037423,1858,05,AUTH647609,ARN29097635570,N
TXN-103391,NW-2026-03-F211,2026-03-15,chargeback,422.56,5589,GW-3009194,8727,57,AUTH444046,ARN16154766238,N
TXN-689180,NW-2026-02-J974,2026-03-19,capture,94.55,2164,GW-9442128,3752,05,AUTH668225,ARN96010289999,N
TXN-189036,NW-2026-02-J424,2026-04-27,auth,268.95,5137,GW-3413032,4137,14,AUTH584165,ARN58477050940,N
TXN-972432,NW-2026-03-H929,2026-02-04,capture,492.07,3894,GW-5769956,4996,14,AUTH451596,ARN49963041329,N
TXN-650399,NW-2026-02-J621,2026-02-12,capture,273.75,9860,GW-6650409,7562,14,AUTH636568,ARN69651916562,Y
TXN-842796,NW-2026-04-E645,2026-04-27,capture,41.69,9468,GW-4334736,8907,57,AUTH444011,ARN97112862523,Y
TXN-853365,NW-2026-02-C449,2026-03-14,refund,491.94,7616,GW-4161222,6340,00,AUTH221631,ARN29838366139,Y
TXN-266101,NW-2026-02-G152,2026-04-24,auth,222.40,5554,GW-9195765,6967,05,AUTH626917,ARN58644600739,N
TXN-436929,NW-2026-03-D638,2026-02-21,refund,121.55,6147,GW-1648360,6928,00,AUTH756294,ARN23892309704,N
TXN-100956,NW-2026-02-C739,2026-03-11,capture,163.06,7285,GW-9603160,2359,51,AUTH216095,ARN83639026879,N
TXN-178251,NW-2026-02-A535,2026-02-09,chargeback,353.77,3448,GW-8636546,5261,00,AUTH692738,ARN64265183329,N
TXN-932224,NW-2026-04-A109,2026-04-15,refund,228.59,6681,GW-7707078,5188,05,AUTH697947,ARN56094020978,N
TXN-802337,NW-2026-02-G127,2026-02-08,chargeback,425.76,7909,GW-6064258,3419,05,AUTH428687,ARN22941483550,N
TXN-846569,NW-2026-03-J599,2026-02-20,auth,299.95,1930,GW-4667343,6949,57,AUTH251762,ARN35229537417,N
TXN-836016,NW-2026-03-F486,2026-04-19,capture,97.08,9711,GW-5400157,7902,51,AUTH354095,ARN65815704252,N
TXN-280350,NW-2026-02-E903,2026-03-25,capture,455.34,3193,GW-8042839,1181,51,AUTH787705,ARN13258700827,N
TXN-126335,NW-2026-03-F175,2026-03-20,chargeback,276.50,1652,GW-3972021,1307,57,AUTH717470,ARN11948379650,N
TXN-875840,NW-2026-04-I433,2026-04-14,reversal,441.76,7749,GW-5550182,7120,57,AUTH858063,ARN23672959611,N
TXN-720741,NW-2026-04-F993,2026-02-20,capture,145.59,3399,GW-6312156,6500,05,AUTH972047,ARN78801411531,N
TXN-395782,NW-2026-03-K699,2026-04-13,auth,265.54,1253,GW-1924375,3624,54,AUTH352459,ARN96850773937,N
TXN-540723,NW-2026-02-I470,2026-04-06,refund,356.72,2330,GW-5709000,8385,51,AUTH672934,ARN89409907531,Y
TXN-126064,NW-2026-02-E328,2026-03-02,reversal,272.56,8513,GW-3168427,1153,14,AUTH255540,ARN88832573255,N
TXN-411115,NW-2026-02-B188,2026-03-06,chargeback,83.42,2393,GW-1349403,1773,05,AUTH248574,ARN95353677684,N
TXN-261291,NW-2026-02-B280,2026-02-21,refund,73.68,8667,GW-7032789,7047,14,AUTH723724,ARN61464501258,N
TXN-598691,NW-2026-02-C567,2026-03-14,reversal,69.33,6032,GW-2698347,6441,00,AUTH991647,ARN40775525568,Y
TXN-371509,NW-2026-02-C157,2026-03-28,capture,440.51,9727,GW-3792341,3806,05,AUTH194434,ARN80445525798,N
TXN-111945,NW-2026-03-I207,2026-03-18,refund,449.65,3886,GW-4385807,5625,14,AUTH347763,ARN31238250699,N
TXN-541116,NW-2026-04-H569,2026-04-27,auth,139.94,5306,GW-4990668,3030,00,AUTH182737,ARN79695704471,N
TXN-171106,NW-2026-04-J311,2026-02-21,reversal,154.42,5715,GW-8410769,9057,14,AUTH898907,ARN85243001267,N
TXN-681542,NW-2026-02-F514,2026-02-04,capture,83.88,5313,GW-1712292,6679,57,AUTH177377,ARN81461412517,N
TXN-806037,NW-2026-02-F168,2026-02-07,capture,443.65,6060,GW-4029493,2716,05,AUTH400525,ARN92387778090,N
TXN-787739,NW-2026-03-C444,2026-04-07,refund,220.63,4138,GW-8391110,2184,14,AUTH137525,ARN79033953242,Y
TXN-415165,NW-2026-04-H878,2026-03-26,auth,375.08,5068,GW-2510949,9970,51,AUTH914708,ARN92684775218,N
TXN-264335,NW-2026-04-C127,2026-04-07,refund,114.91,5248,GW-4060620,9634,54,AUTH546799,ARN35320097539,N
TXN-463724,NW-2026-03-A625,2026-02-08,refund,464.80,3203,GW-3438054,4997,57,AUTH719473,ARN39692262473,N
TXN-626037,NW-2026-03-D712,2026-03-17,refund,95.03,7824,GW-1477982,1120,00,AUTH656592,ARN82581565584,N
TXN-425181,NW-2026-04-A908,2026-02-28,chargeback,312.40,4952,GW-3345858,7819,00,AUTH799338,ARN73562233743,N
TXN-634867,NW-2026-02-H809,2026-02-01,reversal,166.54,4763,GW-5973001,6342,54,AUTH868121,ARN21525421995,N
TXN-286019,NW-2026-02-F647,2026-04-17,reversal,138.81,7778,GW-6538709,6717,05,AUTH627762,ARN42737823410,Y
TXN-992226,NW-2026-04-H924,2026-04-25,reversal,487.85,1205,GW-7773264,3710,54,AUTH446505,ARN21100873862,N
TXN-233498,NW-2026-03-K634,2026-03-11,refund,241.50,7053,GW-6660730,4443,00,AUTH461736,ARN40320707592,N
TXN-367286,NW-2026-02-H921,2026-02-03,reversal,71.09,4168,GW-2897310,6571,05,AUTH428532,ARN59999478328,Y
TXN-942814,NW-2026-02-B119,2026-03-23,chargeback,177.03,3229,GW-3065760,6136,14,AUTH535384,ARN62020974190,N
TXN-897104,NW-2026-03-G531,2026-04-24,chargeback,337.76,7769,GW-1631024,2915,00,AUTH922448,ARN47682971194,Y
TXN-695572,NW-2026-03-G684,2026-04-13,auth,438.50,4582,GW-9233494,4204,05,AUTH153117,ARN91762344854,N
TXN-195717,NW-2026-04-K588,2026-03-13,refund,334.74,7078,GW-7005593,5273,57,AUTH225922,ARN38309695457,Y
TXN-936812,NW-2026-04-H148,2026-03-02,chargeback,205.02,1436,GW-1637396,2350,00,AUTH391789,ARN97938733377,Y
TXN-900590,NW-2026-04-A343,2026-03-22,auth,170.68,9378,GW-4926624,1695,57,AUTH865058,ARN94340818568,Y
TXN-906280,NW-2026-04-D343,2026-04-04,capture,322.75,1147,GW-7994499,5221,57,AUTH772543,ARN76490361714,Y
TXN-283558,NW-2026-02-D999,2026-02-20,capture,53.89,5227,GW-2740231,8573,51,AUTH676358,ARN65580505622,N
TXN-611651,NW-2026-03-B432,2026-02-21,refund,380.01,2258,GW-3198007,9197,51,AUTH395517,ARN76817723033,Y
TXN-864494,NW-2026-04-J102,2026-04-03,capture,469.01,8296,GW-9586325,8404,51,AUTH336677,ARN18778103757,N
TXN-921210,NW-2026-04-I757,2026-02-14,capture,275.74,9307,GW-2744827,7495,05,AUTH598705,ARN76380505990,N
TXN-360445,NW-2026-03-D924,2026-04-13,chargeback,306.21,2594,GW-6877936,1544,51,AUTH866355,ARN28980165359,N
TXN-807868,NW-2026-03-I176,2026-04-17,refund,98.91,6072,GW-7151721,5676,05,AUTH113269,ARN92846127592,N
TXN-137941,NW-2026-04-I142,2026-02-19,chargeback,392.83,4118,GW-1686646,5981,05,AUTH170675,ARN13548681576,N
TXN-862781,NW-2026-02-C833,2026-02-12,auth,250.58,6011,GW-1722338,4128,51,AUTH779486,ARN31300310273,N
TXN-163283,NW-2026-04-E892,2026-03-20,refund,20.16,4668,GW-9069891,1440,57,AUTH898016,ARN51567168398,Y
TXN-140848,NW-2026-02-K412,2026-02-03,auth,248.76,5603,GW-9260340,5525,05,AUTH959204,ARN96710326098,N
TXN-586577,NW-2026-02-J931,2026-02-20,reversal,268.90,8926,GW-8226974,9891,51,AUTH291558,ARN75662747139,N
TXN-323641,NW-2026-02-G992,2026-03-18,refund,396.96,6890,GW-6330896,2122,54,AUTH615764,ARN45782934970,N
TXN-340412,NW-2026-02-F442,2026-04-23,auth,371.92,6001,GW-4745292,8643,14,AUTH458940,ARN54133082593,N
TXN-199046,NW-2026-02-C305,2026-02-28,chargeback,355.08,4009,GW-1960684,6726,54,AUTH275753,ARN89959622049,N
TXN-199454,NW-2026-03-J611,2026-04-07,auth,380.70,4010,GW-8597361,1802,57,AUTH847328,ARN32074702023,N
TXN-519253,NW-2026-04-G945,2026-02-04,auth,331.62,5375,GW-1247229,6205,54,AUTH865063,ARN51426111122,N
TXN-874046,NW-2026-03-I187,2026-02-28,auth,420.67,8362,GW-1637294,8327,14,AUTH999240,ARN37659150653,N
TXN-595385,NW-2026-03-I563,2026-03-10,reversal,482.38,5258,GW-7947307,4243,54,AUTH465874,ARN69916345259,N
TXN-972477,NW-2026-02-F640,2026-02-13,capture,492.82,6428,GW-5243491,9924,05,AUTH151455,ARN94177035904,N
TXN-148597,NW-2026-02-F848,2026-02-04,chargeback,486.83,9906,GW-6390380,7216,54,AUTH959092,ARN86189275711,N
TXN-890943,NW-2026-04-B542,2026-04-03,reversal,378.74,9729,GW-9685374,7527,05,AUTH494742,ARN97350046161,N
TXN-196266,NW-2026-04-B358,2026-03-04,auth,183.66,2768,GW-7333291,6380,05,AUTH954632,ARN40165613722,N
TXN-495209,NW-2026-02-G734,2026-04-06,reversal,179.80,2401,GW-7861421,7801,14,AUTH478368,ARN65032353193,N
TXN-810691,NW-2026-03-H583,2026-04-16,reversal,323.58,8058,GW-4787530,8622,00,AUTH432845,ARN11681660440,N
TXN-713058,NW-2026-02-H138,2026-04-26,capture,234.37,7016,GW-3111176,2608,00,AUTH749542,ARN65466133554,N
TXN-781117,NW-2026-04-H170,2026-03-10,reversal,324.85,2651,GW-6550840,2179,05,AUTH585229,ARN44692737277,Y
TXN-361006,NW-2026-04-I522,2026-02-17,chargeback,357.23,2210,GW-5184900,4481,14,AUTH900919,ARN72114408448,N
TXN-423405,NW-2026-02-C234,2026-02-12,chargeback,166.71,3405,GW-9142289,1079,51,AUTH226169,ARN16792209397,Y
TXN-232211,NW-2026-04-J701,2026-03-04,chargeback,167.95,8064,GW-4281561,7267,57,AUTH734454,ARN66437151586,Y
TXN-531844,NW-2026-02-J753,2026-02-12,reversal,48.61,3049,GW-1486196,9977,00,AUTH622425,ARN84990885374,N
TXN-798408,NW-2026-02-H627,2026-03-10,auth,76.03,5718,GW-3769255,7807,00,AUTH688618,ARN16765426434,N
TXN-926951,NW-2026-02-E786,2026-03-25,reversal,149.74,8335,GW-1908323,1821,05,AUTH675946,ARN99536962523,N
TXN-148425,NW-2026-02-G721,2026-04-23,auth,328.78,5181,GW-9414485,6724,05,AUTH836824,ARN10841907008,Y
TXN-434829,NW-2026-04-G524,2026-04-28,refund,486.08,9584,GW-6714092,4559,54,AUTH935978,ARN50653844485,N
TXN-518099,NW-2026-03-E548,2026-04-03,capture,70.24,5573,GW-5101165,5460,05,AUTH475895,ARN26004070492,N
TXN-292937,NW-2026-02-F963,2026-02-28,chargeback,380.14,4091,GW-2441151,3357,51,AUTH577366,ARN37378026446,Y
TXN-148136,NW-2026-04-A294,2026-02-20,auth,223.74,8838,GW-2348440,5317,57,AUTH196442,ARN56034808087,N
TXN-898419,NW-2026-04-H780,2026-04-19,auth,444.79,8914,GW-8343362,9626,54,AUTH336291,ARN38591058296,N
TXN-348118,NW-2026-03-H451,2026-03-01,refund,51.37,5262,GW-6887371,3020,51,AUTH369772,ARN81885196313,Y
TXN-291038,NW-2026-02-D447,2026-04-11,refund,276.38,3932,GW-3305544,6565,54,AUTH164077,ARN25395641326,N
TXN-361403,NW-2026-02-J853,2026-04-26,auth,426.69,6503,GW-9065853,5629,14,AUTH565063,ARN62651685219,N
TXN-752187,NW-2026-02-E616,2026-02-01,auth,383.63,7993,GW-3444580,6854,14,AUTH290880,ARN21399426854,N
TXN-475666,NW-2026-04-I524,2026-04-05,chargeback,236.83,5702,GW-5912382,9864,54,AUTH508912,ARN71202410921,Y
TXN-978057,NW-2026-02-D966,2026-02-02,auth,33.03,4509,GW-7648487,1465,57,AUTH700028,ARN96192619327,Y
TXN-325488,NW-2026-02-K697,2026-02-13,reversal,343.70,4767,GW-3791880,4293,00,AUTH218953,ARN28750900230,N
TXN-288886,NW-2026-03-F427,2026-04-12,auth,123.09,2884,GW-6031605,7203,14,AUTH428539,ARN41834782041,N
TXN-643128,NW-2026-03-E156,2026-02-04,chargeback,118.89,8229,GW-6069341,1111,54,AUTH567918,ARN49681697026,N
TXN-793555,NW-2026-03-B217,2026-04-26,refund,493.99,8470,GW-9358261,8038,54,AUTH860201,ARN66252712131,N
TXN-388613,NW-2026-02-B805,2026-04-04,reversal,243.69,1571,GW-5920010,4790,05,AUTH152620,ARN52250483882,Y
TXN-361609,NW-2026-02-G454,2026-04-24,reversal,232.55,1068,GW-5846079,5420,00,AUTH777028,ARN98716211577,N
TXN-177651,NW-2026-03-J709,2026-04-08,reversal,463.21,7078,GW-8006371,5443,54,AUTH705210,ARN58175448126,N
TXN-114212,NW-2026-04-A898,2026-04-20,capture,45.44,2839,GW-4408589,9239,14,AUTH363697,ARN31757609694,N
TXN-171910,NW-2026-04-I390,2026-02-10,chargeback,419.09,4206,GW-8208357,5324,54,AUTH164955,ARN25223646642,Y
TXN-355209,NW-2026-02-B920,2026-04-10,capture,43.11,8456,GW-9641267,9489,14,AUTH944957,ARN60613161750,N
TXN-592617,NW-2026-04-K589,2026-03-26,chargeback,193.64,9310,GW-2699178,7495,54,AUTH226564,ARN78299042856,N
TXN-197460,NW-2026-04-A158,2026-02-21,auth,211.40,5253,GW-4440493,2873,54,AUTH192833,ARN66856719722,N
TXN-396020,NW-2026-02-H994,2026-03-06,auth,44.29,4003,GW-6237022,8462,00,AUTH950767,ARN40182352684,Y
TXN-671664,NW-2026-03-B675,2026-02-13,reversal,232.44,1983,GW-4785546,4310,57,AUTH585674,ARN38873391266,Y
TXN-859768,NW-2026-04-K766,2026-02-18,chargeback,363.59,9949,GW-3739545,8389,54,AUTH478648,ARN71139081181,N
TXN-658684,NW-2026-04-A254,2026-04-19,auth,36.39,7758,GW-3255807,8351,57,AUTH495729,ARN78157573933,N
TXN-273811,NW-2026-02-E289,2026-04-09,capture,326.07,8476,GW-5053053,7189,51,AUTH133906,ARN34246659961,N
TXN-475104,NW-2026-03-F832,2026-03-14,refund,205.95,2617,GW-8880644,3924,51,AUTH756802,ARN84166324944,N
TXN-924022,NW-2026-02-J188,2026-03-14,capture,148.43,5138,GW-8624448,7601,14,AUTH150757,ARN58876303320,N
TXN-512049,NW-2026-03-I623,2026-04-26,refund,258.73,5821,GW-8671561,2446,05,AUTH133982,ARN60042488947,N
TXN-231158,NW-2026-04-C890,2026-04-25,chargeback,479.78,8389,GW-7456538,1613,51,AUTH129055,ARN39618226547,N
TXN-235458,NW-2026-03-H509,2026-04-18,chargeback,313.76,2300,GW-5147542,7603,51,AUTH127459,ARN90643372644,N
TXN-505773,NW-2026-03-D574,2026-04-06,chargeback,441.24,8706,GW-1933599,5794,14,AUTH721014,ARN90153373719,N
TXN-797230,NW-2026-02-A308,2026-02-23,capture,65.33,5342,GW-6525435,2964,57,AUTH237686,ARN41602902701,Y
TXN-663807,NW-2026-03-B720,2026-04-24,capture,287.20,9069,GW-2560158,8477,00,AUTH349439,ARN99499367972,N
TXN-784149,NW-2026-03-F750,2026-04-16,refund,376.71,4661,GW-9029463,7142,57,AUTH204793,ARN36596688705,N
TXN-188259,NW-2026-04-I910,2026-02-13,auth,275.12,1582,GW-7640278,5957,57,AUTH217133,ARN36732744602,N
TXN-806504,NW-2026-03-G879,2026-02-25,chargeback,338.94,3525,GW-7023127,6122,51,AUTH590272,ARN95549975467,N
TXN-463050,NW-2026-02-D596,2026-02-27,auth,120.87,4984,GW-9894786,7473,57,AUTH814193,ARN86263834215,Y
TXN-405096,NW-2026-02-F462,2026-02-11,refund,165.13,6899,GW-4949752,4448,51,AUTH247543,ARN74732223895,Y
TXN-756102,NW-2026-04-E676,2026-04-27,chargeback,164.83,1401,GW-9342523,2654,51,AUTH845643,ARN43349230790,N
TXN-268583,NW-2026-04-K259,2026-03-26,chargeback,251.46,7155,GW-3064442,2993,51,AUTH610665,ARN47948919930,Y
TXN-191106,NW-2026-04-F157,2026-04-02,capture,53.53,1269,GW-1148034,2030,54,AUTH374088,ARN87836212812,Y
TXN-873099,NW-2026-03-B174,2026-02-25,auth,468.47,4005,GW-6017677,2518,54,AUTH332539,ARN11608954060,N
TXN-608509,NW-2026-04-A862,2026-02-26,refund,272.95,5111,GW-7303734,2649,57,AUTH864286,ARN95830616973,N
TXN-951767,NW-2026-04-I319,2026-03-09,auth,276.70,5160,GW-8332750,4940,05,AUTH531474,ARN55509660298,N
TXN-765877,NW-2026-04-E494,2026-03-25,refund,405.89,1318,GW-9824342,6191,14,AUTH214677,ARN60312472150,Y
TXN-996020,NW-2026-04-G559,2026-02-09,chargeback,478.99,8953,GW-3017821,6173,57,AUTH761450,ARN40469766540,N
TXN-859476,NW-2026-03-B584,2026-03-26,capture,208.56,5219,GW-6760290,9550,14,AUTH837296,ARN97324798403,N
TXN-456252,NW-2026-04-G339,2026-04-08,reversal,46.30,3702,GW-2316865,4023,14,AUTH973248,ARN50366437428,N
TXN-405178,NW-2026-04-J639,2026-03-11,chargeback,464.56,3886,GW-4806175,5146,57,AUTH151400,ARN99657545722,N
TXN-254373,NW-2026-03-C968,2026-04-21,auth,197.34,8971,GW-7929639,3374,14,AUTH804876,ARN99822876991,N
TXN-711828,NW-2026-02-A952,2026-04-20,refund,386.66,8019,GW-6783868,3432,00,AUTH843601,ARN13322083203,Y
TXN-242635,NW-2026-04-G761,2026-04-07,capture,460.12,4548,GW-7474858,4580,54,AUTH129609,ARN47393887707,N
TXN-167457,NW-2026-02-B334,2026-02-23,capture,159.95,1997,GW-8332318,7350,51,AUTH634963,ARN62642986911,N
TXN-283219,NW-2026-04-B480,2026-04-10,auth,225.62,3286,GW-8383960,4748,57,AUTH116079,ARN20298318462,N
